"","X","city","date","nofcases","GZapproved","cumGZ","lnGZ","nofcases14","mobility","観測所","avg_temp","rainfall","SOE","datedum","lmobility","cumcases","pop","scaled_cases","scaled_cases14"
"8426",8426,"中央市","2021-01-12",1.273,0,25,3.25809653802148,0,NA,"甲府",-0.1,3,0,"2021-01-12",NA,16.265,30978,4.10936793853703,0
"8427",8427,"丹波山村","2021-01-12",0.017,0,5,1.79175946922805,0,NA,"勝沼",-0.5,4,0,"2021-01-12",NA,0.487,540,3.14814814814815,0
"8428",8428,"北杜市","2021-01-12",1.199,0,63,4.15888308335967,0,NA,"大泉",-1.3,1.5,0,"2021-01-12",NA,20.836,46421,2.58288274703259,0
"8429",8429,"南アルプス市","2021-01-12",1.628,0,34,3.55534806148941,1,NA,"韮崎",-1.1,2.5,0,"2021-01-12",NA,42.706,71370,2.28107047779179,1.40114894213255
"8430",8430,"南部町","2021-01-12",0,0,6,1.94591014905531,0,NA,"南部",0.7,3.5,0,"2021-01-12",NA,1.569,7569,0,0
"8431",8431,"大月市","2021-01-12",0.728,0,24,3.2188758248682,0,NA,"大月",-0.4,2,0,"2021-01-12",NA,21.851,23516,3.09576458581391,0
"8432",8432,"富士吉田市","2021-01-12",6.631,0,60,4.11087386417331,1.485,NA,"河口湖",-2.1,4.5,0,"2021-01-12",NA,98.186,48331,13.7199726883367,3.07256212368873
"8433",8433,"富士川町","2021-01-12",0,0,20,3.04452243772342,0,NA,"切石",-0.6,3,0,"2021-01-12",NA,4.019,14855,0,0
"8434",8434,"富士河口湖町","2021-01-12",2.054,0,81,4.40671924726425,0.816,NA,"河口湖",-2.1,4.5,0,"2021-01-12",NA,49.85,26562,7.73285144190949,3.07205782697086
"8435",8435,"小菅村","2021-01-12",0.022,0,1,0.693147180559945,0,NA,"勝沼",-0.5,4,0,"2021-01-12",NA,0.636,715,3.07692307692308,0
"8436",8436,"山中湖村","2021-01-12",0.555,0,26,3.29583686600433,0.178,NA,"山中",-2.2,3.5,0,"2021-01-12",NA,10.422,5789,9.58714803938504,3.07479702884781
"8437",8437,"山梨市","2021-01-12",0,0,30,3.43398720448515,0.118,NA,"勝沼",-0.5,4,0,"2021-01-12",NA,12.215,34357,0,0.343452571528364
"8438",8438,"市川三郷町","2021-01-12",0,0,7,2.07944154167984,0,NA,"切石",-0.6,3,0,"2021-01-12",NA,4.088,15604,0,0
"8439",8439,"忍野村","2021-01-12",0.742,0,11,2.484906649788,0.295,NA,"山中",-2.2,3.5,0,"2021-01-12",NA,17.38,9595,7.73319437206879,3.0745179781136
"8440",8440,"早川町","2021-01-12",0,0,3,1.38629436111989,0,NA,"切石",-0.6,3,0,"2021-01-12",NA,0.209,1018,0,0
"8441",8441,"昭和町","2021-01-12",0,0,81,4.40671924726425,0,NA,"甲府",-0.1,3,0,"2021-01-12",NA,9.17,20452,0,0
"8442",8442,"甲州市","2021-01-12",0,0,34,3.55534806148941,0,NA,"勝沼",-0.5,4,0,"2021-01-12",NA,14.057,30990,0,0
"8443",8443,"甲府市","2021-01-12",2.801,0,291,5.67675380226828,4.644,NA,"甲府",-0.1,3,0,"2021-01-12",NA,253.652,187171,1.49649251219473,2.48115359751244
"8444",8444,"甲斐市","2021-01-12",0,0,60,4.11087386417331,0,NA,"甲府",-0.1,3,0,"2021-01-12",NA,44.945,75522,0,0
"8445",8445,"笛吹市","2021-01-12",0,0,77,4.35670882668959,2.237,NA,"古関",-1.4,4,0,"2021-01-12",NA,48.809,68924,0,3.24560385351982
"8446",8446,"西桂町","2021-01-12",0.328,0,1,0.693147180559945,0.13,NA,"河口湖",-2.1,4.5,0,"2021-01-12",NA,7.549,4238,7.73949976403964,3.06748466257669
"8447",8447,"身延町","2021-01-12",0.099,0,6,1.94591014905531,0,NA,"切石",-0.6,3,0,"2021-01-12",NA,3.448,11306,0.875641252432337,0
"8448",8448,"道志村","2021-01-12",0.051,0,3,1.38629436111989,0,NA,"大月",-0.4,2,0,"2021-01-12",NA,1.472,1652,3.08716707021792,0
"8449",8449,"都留市","2021-01-12",0.924,0,28,3.36729582998647,0,NA,"大月",-0.4,2,0,"2021-01-12",NA,29.105,29859,3.09454435848488,0
"8450",8450,"韮崎市","2021-01-12",0,0,21,3.09104245335832,0,NA,"韮崎",-1.1,2.5,0,"2021-01-12",NA,19.243,29124,0,0
"8451",8451,"鳴沢村","2021-01-12",0.242,0,11,2.484906649788,0.096,NA,"河口湖",-2.1,4.5,0,"2021-01-12",NA,5.622,3133,7.72422598148739,3.0641557612512
"8452",8452,"上野原市","2021-01-13",1.499,0,29,3.40119738166216,0,NA,"大月",0.9,0,0,"2021-01-13",NA,28.724,22799,6.5748497741129,0
"8453",8453,"中央市","2021-01-13",1,0,25,3.25809653802148,0,NA,"甲府",2.2,0,0,"2021-01-13",NA,17.265,30978,3.22809735941636,0
"8454",8454,"丹波山村","2021-01-13",0.036,0,5,1.79175946922805,0,NA,"勝沼",0.6,0,0,"2021-01-13",NA,0.523,540,6.66666666666667,0
"8455",8455,"北杜市","2021-01-13",0,0,63,4.15888308335967,0,NA,"大泉",-0.3,0,0,"2021-01-13",NA,20.836,46421,0,0
"8456",8456,"南アルプス市","2021-01-13",1.434,0,34,3.55534806148941,0,NA,"韮崎",0.2,0,0,"2021-01-13",NA,44.14,71370,2.00924758301807,0
"8457",8457,"南部町","2021-01-13",0,0,6,1.94591014905531,0,NA,"南部",2.7,0,0,"2021-01-13",NA,1.569,7569,0,0
"8458",8458,"大月市","2021-01-13",1.546,0,24,3.2188758248682,0,NA,"大月",0.9,0,0,"2021-01-13",NA,23.397,23516,6.57424732097295,0
"8459",8459,"富士吉田市","2021-01-13",3.112,0,60,4.11087386417331,0,NA,"河口湖",-1.8,0,0,"2021-01-13",NA,101.298,48331,6.43893153462581,0
"8460",8460,"富士川町","2021-01-13",0,0,20,3.04452243772342,0,NA,"切石",1,0,0,"2021-01-13",NA,4.019,14855,0,0
"8461",8461,"富士河口湖町","2021-01-13",0.611,0,81,4.40671924726425,0,NA,"河口湖",-1.8,0,0,"2021-01-13",NA,50.461,26562,2.30027859347941,0
"8462",8462,"小菅村","2021-01-13",0.047,0,1,0.693147180559945,0,NA,"勝沼",0.6,0,0,"2021-01-13",NA,0.683,715,6.57342657342657,0
"8463",8463,"山中湖村","2021-01-13",0.133,0,26,3.29583686600433,0,NA,"山中",-3.5,0,0,"2021-01-13",NA,10.555,5789,2.29746070133011,0
"8464",8464,"山梨市","2021-01-13",0.136,0,30,3.43398720448515,0,NA,"勝沼",0.6,0,0,"2021-01-13",NA,12.351,34357,0.395843641761504,0
"8465",8465,"市川三郷町","2021-01-13",0,0,7,2.07944154167984,0,NA,"切石",1,0,0,"2021-01-13",NA,4.088,15604,0,0
"8466",8466,"忍野村","2021-01-13",0.221,0,11,2.484906649788,0,NA,"山中",-3.5,0,0,"2021-01-13",NA,17.601,9595,2.30328295987493,0
"8467",8467,"早川町","2021-01-13",0,0,3,1.38629436111989,0,NA,"切石",1,0,0,"2021-01-13",NA,0.209,1018,0,0
"8468",8468,"昭和町","2021-01-13",0.053,0,81,4.40671924726425,0,NA,"甲府",2.2,0,0,"2021-01-13",NA,9.223,20452,0.259143360062586,0
"8469",8469,"甲州市","2021-01-13",0.343,0,34,3.55534806148941,0,NA,"勝沼",0.6,0,0,"2021-01-13",NA,14.4,30990,1.10680864795095,0
"8470",8470,"甲府市","2021-01-13",8.212,0,291,5.67675380226828,0,NA,"甲府",2.2,0,0,"2021-01-13",NA,261.864,187171,4.38743181368909,0
"8471",8471,"甲斐市","2021-01-13",0.197,0,60,4.11087386417331,0,NA,"甲府",2.2,0,0,"2021-01-13",NA,45.142,75522,0.260851142713382,0
"8472",8472,"笛吹市","2021-01-13",0,0,77,4.35670882668959,0,NA,"古関",-1.7,0,0,"2021-01-13",NA,48.809,68924,0,0
"8473",8473,"西桂町","2021-01-13",0.098,0,1,0.693147180559945,0,NA,"河口湖",-1.8,0,0,"2021-01-13",NA,7.647,4238,2.3124115148655,0
"8474",8474,"身延町","2021-01-13",0,0,6,1.94591014905531,0,NA,"切石",1,0,0,"2021-01-13",NA,3.448,11306,0,0
"8475",8475,"道志村","2021-01-13",0.109,0,3,1.38629436111989,0,NA,"大月",0.9,0,0,"2021-01-13",NA,1.581,1652,6.59806295399516,0
"8476",8476,"都留市","2021-01-13",1.963,0,28,3.36729582998647,0,NA,"大月",0.9,0,0,"2021-01-13",NA,31.068,29859,6.57423222478985,0
"8477",8477,"韮崎市","2021-01-13",0.177,0,21,3.09104245335832,0,NA,"韮崎",0.2,0,0,"2021-01-13",NA,19.42,29124,0.607746188710342,0
"8478",8478,"鳴沢村","2021-01-13",0.072,0,11,2.484906649788,0,NA,"河口湖",-1.8,0,0,"2021-01-13",NA,5.694,3133,2.2981168209384,0
"8479",8479,"上野原市","2021-01-14",0,0,29,3.40119738166216,0,NA,"大月",2.8,0,0,"2021-01-14",NA,28.724,22799,0,0
"8480",8480,"中央市","2021-01-14",0.096,0,25,3.25809653802148,0,NA,"甲府",3.4,0,0,"2021-01-14",NA,17.361,30978,0.309897346503971,0
"8481",8481,"丹波山村","2021-01-14",0,0,5,1.79175946922805,0,NA,"勝沼",2.7,0,0,"2021-01-14",NA,0.523,540,0,0
"8482",8482,"北杜市","2021-01-14",0,0,63,4.15888308335967,0,NA,"大泉",3.2,0,0,"2021-01-14",NA,20.836,46421,0,0
"8483",8483,"南アルプス市","2021-01-14",1.276,0,34,3.55534806148941,0,NA,"韮崎",2.5,0,0,"2021-01-14",NA,45.416,71370,1.78786605016113,0
"8484",8484,"南部町","2021-01-14",0.15,0,6,1.94591014905531,0,NA,"南部",4.1,0,0,"2021-01-14",NA,1.719,7569,1.98176773682124,0
"8485",8485,"大月市","2021-01-14",0,0,24,3.2188758248682,0,NA,"大月",2.8,0,0,"2021-01-14",NA,23.397,23516,0,0
"8486",8486,"富士吉田市","2021-01-14",2.655,0,60,4.11087386417331,0,NA,"河口湖",0.6,0,0,"2021-01-14",NA,103.953,48331,5.49336864538288,0
"8487",8487,"富士川町","2021-01-14",0.341,0,20,3.04452243772342,0,NA,"切石",1.3,0,0,"2021-01-14",NA,4.36,14855,2.29552339279704,0
"8488",8488,"富士河口湖町","2021-01-14",0.909,0,81,4.40671924726425,0,NA,"河口湖",0.6,0,0,"2021-01-14",NA,51.37,26562,3.42218206460357,0
"8489",8489,"小菅村","2021-01-14",0,0,1,0.693147180559945,0,NA,"勝沼",2.7,0,0,"2021-01-14",NA,0.683,715,0,0
"8490",8490,"山中湖村","2021-01-14",0.198,0,26,3.29583686600433,0,NA,"山中",-0.7,0,0,"2021-01-14",NA,10.753,5789,3.42027984107791,0
"8491",8491,"山梨市","2021-01-14",0,0,30,3.43398720448515,0,NA,"勝沼",2.7,0,0,"2021-01-14",NA,12.351,34357,0,0
"8492",8492,"市川三郷町","2021-01-14",0.358,0,7,2.07944154167984,0,NA,"切石",1.3,0,0,"2021-01-14",NA,4.446,15604,2.29428351704691,0
"8493",8493,"忍野村","2021-01-14",0.328,0,11,2.484906649788,0,NA,"山中",-0.7,0,0,"2021-01-14",NA,17.929,9595,3.41844710786868,0
"8494",8494,"早川町","2021-01-14",0.02,0,3,1.38629436111989,0,NA,"切石",1.3,0,0,"2021-01-14",NA,0.229,1018,1.96463654223969,0
"8495",8495,"昭和町","2021-01-14",0.229,0,81,4.40671924726425,0,NA,"甲府",3.4,0,0,"2021-01-14",NA,9.452,20452,1.11969489536476,0
"8496",8496,"甲州市","2021-01-14",0,0,34,3.55534806148941,0,NA,"勝沼",2.7,0,0,"2021-01-14",NA,14.4,30990,0,0
"8497",8497,"甲府市","2021-01-14",11.689,0,291,5.67675380226828,0,NA,"甲府",3.4,0,0,"2021-01-14",NA,273.553,187171,6.24509138702043,0
"8498",8498,"甲斐市","2021-01-14",0.233,0,60,4.11087386417331,0,NA,"甲府",3.4,0,0,"2021-01-14",NA,45.375,75522,0.30851937183867,0
"8499",8499,"笛吹市","2021-01-14",1.04,0,77,4.35670882668959,0,NA,"古関",1.3,0,0,"2021-01-14",NA,49.849,68924,1.50890836283443,0
"8500",8500,"西桂町","2021-01-14",0.145,0,1,0.693147180559945,0,NA,"河口湖",0.6,0,0,"2021-01-14",NA,7.792,4238,3.42142520056631,0
"8501",8501,"身延町","2021-01-14",0.225,0,6,1.94591014905531,0,NA,"切石",1.3,0,0,"2021-01-14",NA,3.673,11306,1.99009375552804,0
"8502",8502,"道志村","2021-01-14",0,0,3,1.38629436111989,0,NA,"大月",2.8,0,0,"2021-01-14",NA,1.581,1652,0,0
"8503",8503,"都留市","2021-01-14",0,0,28,3.36729582998647,0,NA,"大月",2.8,0,0,"2021-01-14",NA,31.068,29859,0,0
"8504",8504,"韮崎市","2021-01-14",0,0,21,3.09104245335832,0,NA,"韮崎",2.5,0,0,"2021-01-14",NA,19.42,29124,0,0
"8505",8505,"鳴沢村","2021-01-14",0.107,0,11,2.484906649788,0,NA,"河口湖",0.6,0,0,"2021-01-14",NA,5.801,3133,3.4152569422279,0
"8506",8506,"上野原市","2021-01-15",0.288,0,29,3.40119738166216,0,NA,"大月",1.6,0,0,"2021-01-15",NA,29.012,22799,1.2632132988289,0
"8507",8507,"中央市","2021-01-15",1,2,27,3.3322045101752,0,NA,"甲府",4.2,0,0,"2021-01-15",NA,18.361,30978,3.22809735941636,0
"8508",8508,"丹波山村","2021-01-15",0.007,0,5,1.79175946922805,0,NA,"勝沼",4.2,0,0,"2021-01-15",NA,0.53,540,1.2962962962963,0
"8509",8509,"北杜市","2021-01-15",0,2,65,4.18965474202643,0,NA,"大泉",2.4,0,0,"2021-01-15",NA,20.836,46421,0,0
"8510",8510,"南アルプス市","2021-01-15",1,5,39,3.68887945411394,0.524,NA,"韮崎",2.1,0,0,"2021-01-15",NA,46.416,71370,1.40114894213255,0.734202045677456
"8511",8511,"南部町","2021-01-15",0,1,7,2.07944154167984,0,NA,"南部",6.2,0,0,"2021-01-15",NA,1.719,7569,0,0
"8512",8512,"大月市","2021-01-15",0.297,0,24,3.2188758248682,0,NA,"大月",1.6,0,0,"2021-01-15",NA,23.694,23516,1.26296989283892,0
"8513",8513,"富士吉田市","2021-01-15",1.485,9,69,4.24849524204936,0,NA,"河口湖",-0.2,0,0,"2021-01-15",NA,105.438,48331,3.07256212368873,0
"8514",8514,"富士川町","2021-01-15",0,2,22,3.13549421592915,0,NA,"切石",3,0,0,"2021-01-15",NA,4.36,14855,0,0
"8515",8515,"富士河口湖町","2021-01-15",0.816,4,85,4.45434729625351,0,NA,"河口湖",-0.2,0,0,"2021-01-15",NA,52.186,26562,3.07205782697086,0
"8516",8516,"小菅村","2021-01-15",0.009,0,1,0.693147180559945,0,NA,"勝沼",4.2,0,0,"2021-01-15",NA,0.692,715,1.25874125874126,0
"8517",8517,"山中湖村","2021-01-15",0.178,1,27,3.3322045101752,0,NA,"山中",0.6,0,0,"2021-01-15",NA,10.931,5789,3.07479702884781,0
"8518",8518,"山梨市","2021-01-15",0,1,31,3.46573590279973,0,NA,"勝沼",4.2,0,0,"2021-01-15",NA,12.351,34357,0,0
"8519",8519,"市川三郷町","2021-01-15",0,0,7,2.07944154167984,0,NA,"切石",3,0,0,"2021-01-15",NA,4.446,15604,0,0
"8520",8520,"忍野村","2021-01-15",1.049,0,11,2.484906649788,0,NA,"山中",0.6,0,0,"2021-01-15",NA,18.978,9595,10.9327774882751,0
"8521",8521,"早川町","2021-01-15",0,0,3,1.38629436111989,0,NA,"切石",3,0,0,"2021-01-15",NA,0.229,1018,0,0
"8522",8522,"昭和町","2021-01-15",0,5,86,4.46590811865458,0,NA,"甲府",4.2,0,0,"2021-01-15",NA,9.452,20452,0,0
"8523",8523,"甲州市","2021-01-15",0,2,36,3.61091791264422,0,NA,"勝沼",4.2,0,0,"2021-01-15",NA,14.4,30990,0,0
"8524",8524,"甲府市","2021-01-15",5.731,11,302,5.71373280550937,1.375,NA,"甲府",4.2,0,0,"2021-01-15",NA,279.284,187171,3.0619059576537,0.734622350684668
"8525",8525,"甲斐市","2021-01-15",0,2,62,4.14313472639153,0,NA,"甲府",4.2,0,0,"2021-01-15",NA,45.375,75522,0,0
"8526",8526,"笛吹市","2021-01-15",0.269,3,80,4.39444915467244,0,NA,"古関",2.5,0,0,"2021-01-15",NA,50.118,68924,0.390284951540828,0
"8527",8527,"西桂町","2021-01-15",0.13,2,3,1.38629436111989,0,NA,"河口湖",-0.2,0,0,"2021-01-15",NA,7.922,4238,3.06748466257669,0
"8528",8528,"身延町","2021-01-15",0,0,6,1.94591014905531,0,NA,"切石",3,0,0,"2021-01-15",NA,3.673,11306,0,0
"8529",8529,"道志村","2021-01-15",0.021,0,3,1.38629436111989,0,NA,"大月",1.6,0,0,"2021-01-15",NA,1.602,1652,1.27118644067797,0
"8530",8530,"都留市","2021-01-15",0.378,4,32,3.49650756146648,0,NA,"大月",1.6,0,0,"2021-01-15",NA,31.446,29859,1.26594996483472,0
"8531",8531,"韮崎市","2021-01-15",0,3,24,3.2188758248682,0.101,NA,"韮崎",2.1,0,0,"2021-01-15",NA,19.42,29124,0,0.34679302293641
"8532",8532,"鳴沢村","2021-01-15",0.342,0,11,2.484906649788,0,NA,"河口湖",-0.2,0,0,"2021-01-15",NA,6.143,3133,10.9160548994574,0
"8533",8533,"上野原市","2021-01-16",0,0,29,3.40119738166216,0,NA,"大月",4.7,0,0,"2021-01-16",NA,29.012,22799,0,0
"8534",8534,"中央市","2021-01-16",0,0,27,3.3322045101752,0,NA,"甲府",4.6,0,0,"2021-01-16",NA,18.361,30978,0,0
"8535",8535,"丹波山村","2021-01-16",0,0,5,1.79175946922805,0,NA,"勝沼",4.6,0,0,"2021-01-16",NA,0.53,540,0,0
"8536",8536,"北杜市","2021-01-16",0,0,65,4.18965474202643,0,NA,"大泉",3.6,0,0,"2021-01-16",NA,20.836,46421,0,0
"8537",8537,"南アルプス市","2021-01-16",1.598,0,39,3.68887945411394,0,NA,"韮崎",4.1,0,0,"2021-01-16",NA,48.014,71370,2.23903600952781,0
"8538",8538,"南部町","2021-01-16",0,0,7,2.07944154167984,0,NA,"南部",6.2,0,0,"2021-01-16",NA,1.719,7569,0,0
"8539",8539,"大月市","2021-01-16",0,0,24,3.2188758248682,0,NA,"大月",4.7,0,0,"2021-01-16",NA,23.694,23516,0,0
"8540",8540,"富士吉田市","2021-01-16",1.786,0,69,4.24849524204936,0,NA,"河口湖",4.5,0,0,"2021-01-16",NA,107.224,48331,3.69535081003911,0
"8541",8541,"富士川町","2021-01-16",0,0,22,3.13549421592915,0,NA,"切石",4.4,0,0,"2021-01-16",NA,4.36,14855,0,0
"8542",8542,"富士河口湖町","2021-01-16",0.981,0,85,4.45434729625351,0,NA,"河口湖",4.5,0,0,"2021-01-16",NA,53.167,26562,3.69324599051276,0
"8543",8543,"小菅村","2021-01-16",0,0,1,0.693147180559945,0,NA,"勝沼",4.6,0,0,"2021-01-16",NA,0.692,715,0,0
"8544",8544,"山中湖村","2021-01-16",0.059,0,27,3.3322045101752,0,NA,"山中",3.3,0,0,"2021-01-16",NA,10.99,5789,1.01917429607877,0
"8545",8545,"山梨市","2021-01-16",0,0,31,3.46573590279973,0,NA,"勝沼",4.6,0,0,"2021-01-16",NA,12.351,34357,0,0
"8546",8546,"市川三郷町","2021-01-16",0.179,0,7,2.07944154167984,0,NA,"切石",4.4,0,0,"2021-01-16",NA,4.625,15604,1.14714175852346,0
"8547",8547,"忍野村","2021-01-16",0.098,0,11,2.484906649788,0,NA,"山中",3.3,0,0,"2021-01-16",NA,19.076,9595,1.02136529442418,0
"8548",8548,"早川町","2021-01-16",0,0,3,1.38629436111989,0,NA,"切石",4.4,0,0,"2021-01-16",NA,0.229,1018,0,0
"8549",8549,"昭和町","2021-01-16",0.223,0,86,4.46590811865458,0,NA,"甲府",4.6,0,0,"2021-01-16",NA,9.675,20452,1.09035791120673,0
"8550",8550,"甲州市","2021-01-16",0,0,36,3.61091791264422,0,NA,"勝沼",4.6,0,0,"2021-01-16",NA,14.4,30990,0,0
"8551",8551,"甲府市","2021-01-16",5,0,302,5.71373280550937,0,NA,"甲府",4.6,0,0,"2021-01-16",NA,284.284,187171,2.6713540024897,0
"8552",8552,"甲斐市","2021-01-16",0,0,62,4.14313472639153,0,NA,"甲府",4.6,0,0,"2021-01-16",NA,45.375,75522,0,0
"8553",8553,"笛吹市","2021-01-16",0,0,80,4.39444915467244,0,NA,"古関",3.7,0,0,"2021-01-16",NA,50.118,68924,0,0
"8554",8554,"西桂町","2021-01-16",0.043,0,3,1.38629436111989,0,NA,"河口湖",4.5,0,0,"2021-01-16",NA,7.965,4238,1.0146295422369,0
"8555",8555,"身延町","2021-01-16",0,0,6,1.94591014905531,0,NA,"切石",4.4,0,0,"2021-01-16",NA,3.673,11306,0,0
"8556",8556,"道志村","2021-01-16",0,0,3,1.38629436111989,0,NA,"大月",4.7,0,0,"2021-01-16",NA,1.602,1652,0,0
"8557",8557,"都留市","2021-01-16",0,0,32,3.49650756146648,0,NA,"大月",4.7,0,0,"2021-01-16",NA,31.446,29859,0,0
"8558",8558,"韮崎市","2021-01-16",0,0,24,3.2188758248682,0,NA,"韮崎",4.1,0,0,"2021-01-16",NA,19.42,29124,0,0
"8559",8559,"鳴沢村","2021-01-16",0.032,0,11,2.484906649788,0,NA,"河口湖",4.5,0,0,"2021-01-16",NA,6.175,3133,1.0213852537504,0
"8560",8560,"上野原市","2021-01-17",0.028,0,29,3.40119738166216,0,NA,"大月",2.7,0,0,"2021-01-17",NA,29.04,22799,0.122812404052809,0
"8561",8561,"中央市","2021-01-17",0.038,0,27,3.3322045101752,0,NA,"甲府",4.7,0,0,"2021-01-17",NA,18.399,30978,0.122667699657822,0
"8562",8562,"丹波山村","2021-01-17",0.001,0,5,1.79175946922805,0,NA,"勝沼",3.7,0,0,"2021-01-17",NA,0.531,540,0.185185185185185,0
"8563",8563,"北杜市","2021-01-17",0.056,0,65,4.18965474202643,0,NA,"大泉",1.3,0,0,"2021-01-17",NA,20.892,46421,0.120635057409362,0
"8564",8564,"南アルプス市","2021-01-17",0.087,0,39,3.68887945411394,0,NA,"韮崎",3.3,0,0,"2021-01-17",NA,48.101,71370,0.121899957965532,0
"8565",8565,"南部町","2021-01-17",0.009,0,7,2.07944154167984,0,NA,"南部",5.6,0,0,"2021-01-17",NA,1.728,7569,0.118906064209275,0
"8566",8566,"大月市","2021-01-17",0.029,0,24,3.2188758248682,0,NA,"大月",2.7,0,0,"2021-01-17",NA,23.723,23516,0.123320292566763,0
"8567",8567,"富士吉田市","2021-01-17",0.059,0,69,4.24849524204936,0,NA,"河口湖",0.6,0,0,"2021-01-17",NA,107.283,48331,0.122074858786286,0
"8568",8568,"富士川町","2021-01-17",0.018,0,22,3.13549421592915,0,NA,"切石",3.8,0,0,"2021-01-17",NA,4.378,14855,0.12117132278694,0
"8569",8569,"富士河口湖町","2021-01-17",0.032,0,85,4.45434729625351,0,NA,"河口湖",0.6,0,0,"2021-01-17",NA,53.199,26562,0.120472855959642,0
"8570",8570,"小菅村","2021-01-17",0.001,0,1,0.693147180559945,0,NA,"勝沼",3.7,0,0,"2021-01-17",NA,0.693,715,0.13986013986014,0
"8571",8571,"山中湖村","2021-01-17",0.007,0,27,3.3322045101752,0,NA,"山中",-0.2,0,0,"2021-01-17",NA,10.997,5789,0.120918984280532,0
"8572",8572,"山梨市","2021-01-17",0.042,0,31,3.46573590279973,0,NA,"勝沼",3.7,0,0,"2021-01-17",NA,12.393,34357,0.122245830543994,0
"8573",8573,"市川三郷町","2021-01-17",0.019,0,7,2.07944154167984,0,NA,"切石",3.8,0,0,"2021-01-17",NA,4.644,15604,0.121763650346065,0
"8574",8574,"忍野村","2021-01-17",0.012,0,11,2.484906649788,0,NA,"山中",-0.2,0,0,"2021-01-17",NA,19.088,9595,0.125065138092757,0
"8575",8575,"早川町","2021-01-17",0.001,0,3,1.38629436111989,0,NA,"切石",3.8,0,0,"2021-01-17",NA,0.23,1018,0.0982318271119843,0
"8576",8576,"昭和町","2021-01-17",1.238,0,86,4.46590811865458,0.099,NA,"甲府",4.7,0,0,"2021-01-17",NA,10.913,20452,6.05319773127323,0.484060238607471
"8577",8577,"甲州市","2021-01-17",0.038,0,36,3.61091791264422,0,NA,"勝沼",3.7,0,0,"2021-01-17",NA,14.438,30990,0.122620200064537,0
"8578",8578,"甲府市","2021-01-17",1.792,0,302,5.71373280550937,0.901,NA,"甲府",4.7,0,0,"2021-01-17",NA,286.076,187171,0.957413274492309,0.481377991248644
"8579",8579,"甲斐市","2021-01-17",3.106,0,62,4.14313472639153,0,NA,"甲府",4.7,0,0,"2021-01-17",NA,48.481,75522,4.11270887953179,0
"8580",8580,"笛吹市","2021-01-17",0.292,0,80,4.39444915467244,0,NA,"古関",2.1,0,0,"2021-01-17",NA,50.41,68924,0.423655040334281,0
"8581",8581,"西桂町","2021-01-17",0.005,0,3,1.38629436111989,0,NA,"河口湖",0.6,0,0,"2021-01-17",NA,7.97,4238,0.117980179329873,0
"8582",8582,"身延町","2021-01-17",0.014,0,6,1.94591014905531,0,NA,"切石",3.8,0,0,"2021-01-17",NA,3.687,11306,0.123828055899522,0
"8583",8583,"道志村","2021-01-17",0.002,0,3,1.38629436111989,0,NA,"大月",2.7,0,0,"2021-01-17",NA,1.604,1652,0.121065375302663,0
"8584",8584,"都留市","2021-01-17",0.036,0,32,3.49650756146648,0,NA,"大月",2.7,0,0,"2021-01-17",NA,31.482,29859,0.120566663317593,0
"8585",8585,"韮崎市","2021-01-17",1.035,0,24,3.2188758248682,0,NA,"韮崎",3.3,0,0,"2021-01-17",NA,20.455,29124,3.55377008652658,0
"8586",8586,"鳴沢村","2021-01-17",0.004,0,11,2.484906649788,0,NA,"河口湖",0.6,0,0,"2021-01-17",NA,6.179,3133,0.1276731567188,0
"8587",8587,"上野原市","2021-01-18",0.129,0,29,3.40119738166216,0,NA,"大月",-0.4,0,0,"2021-01-18",NA,29.169,22799,0.565814290100443,0
"8588",8588,"中央市","2021-01-18",0,0,27,3.3322045101752,0,NA,"甲府",3,0,0,"2021-01-18",NA,18.399,30978,0,0
"8589",8589,"丹波山村","2021-01-18",0.003,0,5,1.79175946922805,0,NA,"勝沼",1.7,0,0,"2021-01-18",NA,0.534,540,0.555555555555556,0
"8590",8590,"北杜市","2021-01-18",0,0,65,4.18965474202643,0,NA,"大泉",0.1,0,0,"2021-01-18",NA,20.892,46421,0,0
"8591",8591,"南アルプス市","2021-01-18",0.777,0,39,3.68887945411394,0,NA,"韮崎",1.1,0,0,"2021-01-18",NA,48.878,71370,1.08869272803699,0
"8592",8592,"南部町","2021-01-18",0.15,0,7,2.07944154167984,0,NA,"南部",4.1,0,0,"2021-01-18",NA,1.878,7569,1.98176773682124,0
"8593",8593,"大月市","2021-01-18",0.133,0,24,3.2188758248682,0,NA,"大月",-0.4,0,0,"2021-01-18",NA,23.856,23516,0.565572376254465,0
"8594",8594,"富士吉田市","2021-01-18",1.414,0,69,4.24849524204936,0,NA,"河口湖",-0.9,0,0,"2021-01-18",NA,108.697,48331,2.92565848006455,0
"8595",8595,"富士川町","2021-01-18",0.295,0,22,3.13549421592915,0,NA,"切石",2.7,0,0,"2021-01-18",NA,4.673,14855,1.98586334567486,0
