週,平休日フラグ,時間帯,end_day,start_day,居住都道府県,市区町村,都道府県,population_inflow
202101_W1,全日,day,20210110,20210104,08:茨城県,20485:白馬村,20:長野県,74
202101_W1,全日,day,20210110,20210104,06:山形県,20485:白馬村,20:長野県,70
202101_W1,全日,day,20210110,20210104,02:青森県,20485:白馬村,20:長野県,1
202101_W1,全日,day,20210110,20210104,01:北海道,20485:白馬村,20:長野県,0
202101_W1,全日,day,20210110,20210104,36:徳島県,20482:松川村,20:長野県,28
202101_W1,全日,day,20210110,20210104,33:岡山県,20482:松川村,20:長野県,0
202101_W1,全日,day,20210110,20210104,31:鳥取県,20482:松川村,20:長野県,0
202101_W1,全日,day,20210110,20210104,30:和歌山県,20482:松川村,20:長野県,0
202101_W1,全日,day,20210110,20210104,29:奈良県,20482:松川村,20:長野県,1
202101_W1,全日,day,20210110,20210104,28:兵庫県,20482:松川村,20:長野県,1
202101_W1,全日,day,20210110,20210104,27:大阪府,20482:松川村,20:長野県,4
202101_W1,全日,day,20210110,20210104,26:京都府,20482:松川村,20:長野県,2
202101_W1,全日,day,20210110,20210104,25:滋賀県,20482:松川村,20:長野県,3
202101_W1,全日,day,20210110,20210104,24:三重県,20482:松川村,20:長野県,1
202101_W1,全日,day,20210110,20210104,23:愛知県,20482:松川村,20:長野県,27
202101_W1,全日,day,20210110,20210104,22:静岡県,20482:松川村,20:長野県,45
202101_W1,全日,day,20210110,20210104,21:岐阜県,20482:松川村,20:長野県,0
202101_W1,全日,day,20210110,20210104,20:長野県,20482:松川村,20:長野県,8183
202101_W1,全日,day,20210110,20210104,19:山梨県,20482:松川村,20:長野県,1
202101_W1,全日,day,20210110,20210104,16:富山県,20482:松川村,20:長野県,1
202101_W1,全日,day,20210110,20210104,15:新潟県,20482:松川村,20:長野県,36
202101_W1,全日,day,20210110,20210104,14:神奈川県,20482:松川村,20:長野県,5
202101_W1,全日,day,20210110,20210104,13:東京都,20482:松川村,20:長野県,16
202101_W1,全日,day,20210110,20210104,12:千葉県,20482:松川村,20:長野県,2
202101_W1,全日,day,20210110,20210104,11:埼玉県,20482:松川村,20:長野県,0
202101_W1,全日,day,20210110,20210104,10:群馬県,20482:松川村,20:長野県,0
