ID,Date_approval,Type,Name,Address
357,2020-10-02,Food,レストラン丘の公園,北杜市高根町清里3545-5
358,2020-10-02,Food,割烹　長濱旅館,富士河口湖町長浜795-1
359,2020-10-02,Food,串焼とりいち,甲州市塩山下於曽1614-3
360,2020-10-02,Food,TheCAFE L.D.K,甲斐市篠原274-1
361,2020-10-02,Food,焼肉韓一館,富士吉田市新西原３－３－１８
362,2020-10-02,Food,キュイエット,韮崎市穂坂町三ツ沢1129
363,2020-10-02,Food,新倉,富士吉田市新町二丁目６の１０
364,2020-10-02,Food,POMODORO LAKE VIEW,富士河口湖町船津211
365,2020-10-02,Food,十四番目の月,甲府市丸の内2-2-6 仙山閣ビル1Ｆ
366,2020-10-02,Food,シュガーメイプル,山中湖村山中865-137
367,2020-10-02,Food,きじ亭,富士河口湖町船津1525-1
368,2020-10-02,Food,そば山菜洞　しを里,甲斐市牛句3268-3
369,2020-10-02,Food,楽食 北海屋 大里店,甲府市大里町4254-1
370,2020-10-02,Food,いわし亭,甲府市小瀬町1131
371,2020-10-02,Food,川田奥藤第二分店,甲府市川田町４８４
372,2020-10-02,Food,らうめん 麺喰,甲府市高畑町2-10-3
373,2020-10-02,Food,たまり場楽音,甲府市里吉4-2-15
374,2020-10-02,Food,シーホース,山中湖村山中86
375,2020-10-02,Food,味処まんぷく,富士河口湖町河口517-4
376,2020-10-02,Food,道の駅なんぶ,南部町中野3034-1
377,2020-10-02,Food,あらきうどん,富士吉田市松山1240-18
378,2020-10-02,Food,浅間茶屋本店,富士吉田市上吉田5562-7
379,2020-10-02,Food,東京鮨,甲府市丸の内1-15-5
380,2020-10-02,Food,フジヤマテラス,富士吉田市新西原5-6-1　ハイランドリゾート　ホテル＆スパ内
381,2020-10-02,Food,マカロニクラブ,富士吉田市新西原5-6-1　ハイランドリゾート　ホテル＆スパ内
382,2020-10-02,Food,こころぎ,富士吉田市新西原5-6-1　ハイランドリゾート　ホテル＆スパ内
383,2020-10-02,Food,誓いの丘　イストアール,甲斐市下今井2880
384,2020-10-02,Food,上海菜館,富士吉田市新西原5-6-1　ハイランドリゾート　ホテル＆スパ内
385,2020-10-02,Food,モスバーガー甲府高畑店,甲府市高畑1-10-2
386,2020-10-02,Food,健食飲池田屋,甲府市丸の内2－7－12
387,2020-10-02,Food,和風　仁泉,忍野村忍草1000-56
388,2020-10-02,Food,ゆかいなばーBestie,笛吹市春日居町国府402
389,2020-10-02,Food,PocoSerio  ポコセリオ,甲府市貢川本町12-20
390,2020-10-02,Food,moon cafe,北杜市大泉町西井出8240-1
391,2020-10-02,Food,生そば処らくすい,甲府市湯村1丁目11-5
392,2020-10-02,Food,Lake Side Cafe Ku,富士河口湖町船津4014-5
393,2020-10-02,Food,お食事処串焼きかめや,中央市若宮29-1
394,2020-10-02,Food,喫茶　蘭風,甲府市中央2丁目4番2号　八光地産ビル3階
395,2020-10-02,Food,中華　李白,山梨市小原西86
396,2020-10-02,Food,プチホテルエビスヤ,富士河口湖町船津3647-1
397,2020-10-02,Food,居酒屋　楽,笛吹市石和町四日市場1690
398,2020-10-02,Food,華膳,甲府市蓬沢1-10-12
399,2020-10-02,Food,割烹　笹一,富士吉田市新西原3-16-15
400,2020-10-02,Food,酒彩 縁屋,中央市布施2459
401,2020-10-02,Food,中国酒家　川久保,甲府市丸の内2-3-8  1階
402,2020-10-02,Food,魚竹寿司,甲斐市玉川93-4
403,2020-10-02,Food,酒肴おにぎり　手毬,甲府市中央1丁目15-2
404,2020-10-02,Food,minure,富士吉田市下吉田3-6-38 1階
405,2020-10-02,Food,武蔵屋本店,甲府市相生2-16-3
406,2020-10-02,Food,やわらかとんかつ　かつ玄　竜王玉川店,甲斐市玉川24-1
407,2020-10-02,Food,割烹　あめみや,甲府市富竹１丁目7-1
408,2020-10-02,Food,エリソン・ダン・ジュール,甲州市勝沼町中原5288-3
409,2020-10-02,Food,浜焼き輪っ家,甲府市中小河原673
410,2020-10-02,Food,浜焼き　輪っ家　敷島店,甲斐市中下条991‐1
411,2020-10-02,Food,PIZZERIA BAR NAPOLI,甲府市丸の内1丁目16-20
412,2020-10-02,Food,marimo cafe & dining,笛吹市石和町松本829-3
413,2020-10-02,Food,TOCORO. CAFE&BAR,富士河口湖町船津３３７１スバル桂13号室
414,2020-10-02,Food,icci KAWARA COFFEE LABO,笛吹市石和町松本829-4
415,2020-10-02,Food,フィッシングエリアやま里,北杜市小淵沢町3866
416,2020-10-02,Food,富士見食堂Diago,甲府市塩部4-1-19
417,2020-10-02,Food,Poni&Coco,甲府市塩部4-1-19
418,2020-10-02,Food,れすか家SUN多,忍野村内野392
419,2020-10-02,Food,甲府ぐるめ横丁（オープンシェアエリア）,甲府市中央1-6-4 芳野ビル１F
420,2020-10-02,Food,割烹居酒屋　愛作,笛吹市石和町川中島1607-100
421,2020-10-02,Food,八代家,笛吹市八代町南566-7
422,2020-10-02,Food,割烹 司,甲府市中央2-13-9
423,2020-10-02,Food,ラーメン専科　敷島店,甲斐市長塚168-7
424,2020-10-02,Food,割烹料理　勝花,南アルプス市徳永1638-4
425,2020-10-02,Food,日本料理　いなせ,富士吉田市竜ヶ丘1丁目8-25
426,2020-10-02,Food,平打蕎麦 やつこま,北杜市高根町箕輪700ｰ10
427,2020-10-02,Food,村さ来ハイランド店,富士河口湖町船津6663-11
428,2020-10-02,Food,レストランシャンモリ,甲州市勝沼町下岩崎1453
429,2020-10-02,Food,レストランルッコラ,富士河口湖町船津1666ー2
430,2020-10-02,Food,杜のうどん屋さん,北杜市白州町横手1547-163
431,2020-10-02,Food,カフェ　ブリオッシュ,富士吉田市新西原5-6-1　リサとガスパールタウン内
432,2020-10-02,Food,レ　レーヴ　サロン・ド・テ,富士吉田市新西原5-6-1　リサとガスパールタウン内
433,2020-10-02,Food,田舎カフェＯＲＣＨＡＲＤ,南アルプス市徳永４１０　総合交流ターミナルハッピーパーク内
434,2020-10-02,Food,塩梅,富士河口湖町小立３９８４－３
435,2020-10-02,Food,カフェエリッソン,富士河口湖町船津996-21 ヨーザンサンプラザNo.5
436,2020-10-02,Food,四季乃味彩,甲府市中央1-1-21
437,2020-10-02,Food,旬味屋 福禄寿,富士河口湖町船津1763
438,2020-10-02,Food,和牛焼肉よりとも,富士河口湖町船津996-21　ヨウザンサンプラザ 7
439,2020-10-09,Food,ラーメン専科　御坂店,笛吹市御坂町夏目原1140ｰ1
440,2020-10-09,Food,まほらの湯,富士川町長沢1757-2
441,2020-10-09,Food,ロッテリアセレオ甲府店,甲府市丸の内1-1-8
442,2020-10-09,Food,焼き肉京城園,山梨市小原西974-1
443,2020-10-09,Food,居酒屋　拓,山梨市小原西974－1
444,2020-10-09,Food,ブライダルホール　魚覚,南アルプス市小笠原307
445,2020-10-09,Food,とんかつ甲州直治朗,昭和町飯喰415
446,2020-10-09,Food,ザ・メインダイニング,山中湖村山中1360-83　ホテルマウント富士内
447,2020-10-09,Food,和彩旬華,山中湖村山中1360-83　ホテルマウント富士内
448,2020-10-09,Food,ザ・ガーデンカフェ,山中湖村山中1360-83　ホテルマウント富士内
449,2020-10-09,Food,居酒屋　男爵,富士吉田市上吉田5539
450,2020-10-09,Food,イタリアンレストランぼのボ～ノ,北杜市須玉町下津金3058番地
451,2020-10-09,Food,郷土料理　庄ヤ,山中湖村山中134
452,2020-10-09,Food,道の駅つる,都留市大原88
453,2020-10-09,Food,あし川分店,甲州市勝沼町勝沼3021
454,2020-10-09,Food,グラタン＆ピザアンク,富士川町青柳町856-1
455,2020-10-09,Food,レストハウス貴純,道志村西和出村7171-3
456,2020-10-09,Food,グラッドリー（gladly）,忍野村忍草3333
457,2020-10-09,Food,和こう,韮崎市穂坂町宮久保589
458,2020-10-09,Food,フォレスト鳴沢ゴルフ＆カントリークラブ,鳴沢村7328-41
459,2020-10-09,Food,やわらかとんかつ　かつ玄　石和店,笛吹市石和町四日市場1779
460,2020-10-09,Food,焼肉ばんばん,甲府市長松寺町１３－４５
461,2020-10-09,Food,お食事処 歩成 本店,山梨市上神内川1234
462,2020-10-09,Food,いち囲,甲斐市龍地3028
463,2020-10-09,Food,和遊工房どりき,昭和町河西1023 ハッピープラザ103
464,2020-10-09,Food,DiningKitchen伽樂,甲府市住吉4-19-10
465,2020-10-09,Food,和牛バル603,甲府市高畑二丁目15-17第二大道ハイツ1F
466,2020-10-09,Food,河口湖　北原ミュージアム　Happy Days Cafe,富士河口湖町小立１２０４－２
467,2020-10-09,Food,dots Coffee Roasters,北杜市長坂町小荒間５０－１７
468,2020-10-09,Food,葡萄屋kofuハナテラスcafé,富士河口湖町大石１４７７ー１
469,2020-10-09,Food,ラーメン専科　国玉店,甲府市国玉町887-5
470,2020-10-09,Food,道の駅かつやま・レストラン,富士河口湖町勝山3758－1
471,2020-10-09,Food,オーベルジュマーメイド,富士河口湖町大石1527-1
472,2020-10-09,Food,ぐらがら,昭和町西条３９７１－１　ＹＫビル１Ｆ
473,2020-10-09,Food,ぱんじゃ,富士吉田市上吉田東1-14-31
474,2020-10-09,Food,マルフク,富士吉田市上吉田東1-14-31
475,2020-10-09,Food,かこい屋,富士吉田市上吉田東1-14-32
476,2020-10-09,Food,Gateway Fujiyama 河口湖駅店,富士河口湖町船津３６４１
477,2020-10-09,Food,プチホテル＆レストラン　オールドエイジ,北杜市高根町清里3545
478,2020-10-09,Food,YAKINIKU　竜ケ丘,富士吉田市竜ケ丘3-6-10
479,2020-10-09,Food,牛角　石和店,笛吹市石和町広瀬1195-62
480,2020-10-09,Food,清泉寮ジャージーハット,北杜市高根町清里3545
481,2020-10-09,Food,清泉寮ファームショップ,北杜市高根町清里3545
482,2020-10-09,Food,有限会社　牛舎,忍野村忍草3233－4
483,2020-10-09,Food,FUJIYAMA GARDEN WORKS,山中湖村平野506-296　PICA 山中湖 内
484,2020-10-09,Food,FUJIYAMA KITCHEN,山中湖村平野506-296　PICA 山中湖 内
485,2020-10-09,Food,Hammock Cafe,山中湖村平野506-296　PICA 山中湖 内
486,2020-10-09,Food,森の駅 旭日丘 カバカフェ,山中湖村平野506-296　PICA 山中湖 内
487,2020-10-09,Food,居酒屋まどか,甲府市北口2-5-14
488,2020-10-09,Food,ブライダルヴィレッジ　ティンカーベル,昭和町西条2432
489,2020-10-09,Food,タイ料理ソムタム,甲府市国母7-10-11
490,2020-10-09,Food,居酒屋　ひょっとこ,富士川町大椚273-2
491,2020-10-09,Food,山梨県立富士山世界遺産センター,富士河口湖町船津6663-1
492,2020-10-09,Food,ほーめい,富士吉田市新西原5-3-12
493,2020-10-09,Food,甲州鰍沢温泉　かじかの湯,富士川町鳥屋137-1
494,2020-10-09,Food,さわ淵,甲府市相生2丁目3-4
495,2020-10-09,Food,旬の味　もちづき,甲府市徳行1-17-11
496,2020-10-09,Food,手作り料理　かざま,甲州市勝沼町小佐手1121
497,2020-10-09,Food,鳥かど,甲府市丸の内1－14－19
498,2020-10-09,Food,寿司華,富士吉田市上吉田東4-5-34
499,2020-10-09,Food,かどや 次男坊,南アルプス市飯野3605-1
500,2020-10-09,Food,鮮八鮨,甲府市中央1－14－9
501,2020-10-09,Food,ONE-A,甲府市徳行2丁目1-1ピーチビル４F
502,2020-10-09,Food,うどん屋　源さん,甲府市上石田4－5－3
503,2020-10-09,Food,十駕,富士吉田市上吉田６５５９
504,2020-10-09,Food,板前寿司　甲府店,甲府市丸の内1-15-6地球堂ビル地下1階/1階
505,2020-10-09,Food,ヴィドフランス甲府店,甲府市丸の内1-1-8セレオ甲府2階
506,2020-10-09,Food,ヒッコリーファーム,北杜市高根町清里3545-1清里の森
507,2020-10-09,Food,Cafe&Winebar Charle,甲府市中小河原町575-1
508,2020-10-09,Food,モスバーガー　富士急ハイランド店,富士吉田市新西原５－６－１
509,2020-10-09,Food,喫茶不二休,富士吉田市新西原５－６－１
510,2020-10-09,Food,プルミエ,富士河口湖町船津1
511,2020-10-09,Food,イルキャンティ河口湖,富士河口湖町小立8017-1
512,2020-10-09,Food,レストランニューあかいけ,富士河口湖町精進550-111
513,2020-10-09,Food,おさかな屋　きたいさん,甲州市塩山下於曽1615
514,2020-10-09,Food,ナチュラル　カフェ,甲州市塩山上萩原3127
515,2020-10-09,Food,みはらし亭,富士河口湖町船津4041
516,2020-10-09,Food,彩量庵　たん澤,甲府市国母8-12-18
517,2020-10-09,Food,和心　かみや,甲府市中央1-1-4
518,2020-10-09,Food,居酒屋　田吾作,富士吉田市松山1606-3
519,2020-10-09,Food,居酒屋そらまめ,富士吉田市上吉田2-9-10
520,2020-10-09,Food,カフェレストラン茶居夢,富士川町長沢1912-2
521,2020-10-09,Food,ラリシェス,甲府市丸の内１－１－２５甲州夢小路J棟
522,2020-10-09,Food,山梨パン工房　モンマーロ,甲州市塩山下於曽1567
523,2020-10-09,Food,手打そば　やまさと,山中湖村平野115
524,2020-10-09,Food,食道楽　ここみ,中央市成島3516-1
525,2020-10-09,Food,居酒屋　よろずや,甲府市北口1丁目3－10
526,2020-10-09,Food,桂寿し店,昭和町河西634-16
527,2020-10-09,Food,平井売店,富士河口湖町船津３６３９－２
528,2020-10-09,Food,石和健康ランド食事処「大広間」,笛吹市石和町松本868
529,2020-10-09,Food,石和健康ランド喫茶「The cafe」,笛吹市石和町松本868
530,2020-10-09,Food,ネオス・ミラベル,笛吹市石和町東高橋252
531,2020-10-09,Food,みずの風,富士河口湖町大石１４６１
532,2020-10-09,Food,石和健康ランド　そば処　和心,笛吹市石和町松本868
533,2020-10-09,Food,Terroir愛と胃袋,北杜市高根町長沢414
534,2020-10-09,Food,富士山海の家,富士吉田市松山５－１４－２２
535,2020-10-09,Food,鉄板焼き　中ざわ,甲府市丸の内2－1－1　開柳堂土屋ビル　B1F
536,2020-10-09,Food,いざかや鶏吟,甲府市丸の内1-17-2 大池ビルB1F
537,2020-10-09,Food,サンメドウズ清里　サンダンス,北杜市大泉町西井出8240-1
538,2020-10-09,Food,サンメドウズ清里　清里ベーカリー,北杜市大泉町西井出8240-1
539,2020-10-09,Food,田舎そば 米村,北杜市高根町清里3545-328
540,2020-10-09,Food,善光寺縁側カフェ　紅谷,甲府市東光寺２丁目３１－５
541,2020-10-09,Food,カルネ,富士吉田市上吉田東1-13-14
542,2020-10-09,Food,酒処さつま,富士河口湖町船津6873
543,2020-10-09,Food,甲州ほうとう小作　竜王玉川店,甲斐市玉川234
544,2020-10-09,Food,甲州ほうとう小作　山中湖店,山中湖村山中234-15
545,2020-10-09,Food,かど柳,甲州市塩山三日市場2294
546,2020-10-09,Food,肴やくうかい,韮崎市神山町鍋山343－8
547,2020-10-09,Food,鉄板家Act,甲州市塩山西広門田３８９－１　エール・エイト１B
548,2020-10-09,Food,赤ちょうちん,甲州市塩山上於曽1226
549,2020-10-09,Food,あめ家食堂,市川三郷町岩間1991
550,2020-10-09,Food,牛角塩山店,甲州市塩山下塩後899-1
551,2020-10-16,Food,むす_Kawaguchiko,富士河口湖町河口字湖辺2868-1
552,2020-10-16,Food,カフェ＆ランチ菓々茶寮　韮崎店,韮崎市藤井町南下條159-1
553,2020-10-16,Food,桃源閣,南アルプス市飯野2971
554,2020-10-16,Food,鮨つばさ,南アルプス市小笠原1612-3
555,2020-10-16,Food,cafe foo,北杜市小淵沢町10149-3
556,2020-10-16,Food,Temps Calme,昭和町西条5290プロムナードN101
557,2020-10-16,Food,ミッシェル,都留市法能779-7
558,2020-10-16,Food,ristorante koen,甲府市中央2-12-9高善ビル１F
559,2020-10-16,Food,居酒屋　いろり,忍野村忍草200-1
560,2020-10-16,Food,庵,南アルプス市落合61-1
561,2020-10-16,Food,酒蔵櫂,山梨市北567
562,2020-10-16,Food,エル・コンドル・パッソ,甲府市中央1丁目2-4
563,2020-10-16,Food,Cafe&Dining MONO,富士河口湖町船津３９１５　２F
564,2020-10-16,Food,味処　なんごや,南アルプス市桃園358
565,2020-10-16,Food,一櫟亭,忍野村内野1974-1
566,2020-10-16,Food,中央道釈迦堂PA上り　山梨フルーツ王国,甲州市勝沼町藤井477　（釈迦堂PA上り線 Food Court）
567,2020-10-16,Food,清里ジャム,北杜市高根町清里3545-264
568,2020-10-16,Food,ひょうたん,上野原市上野原2091
569,2020-10-16,Food,季節の台所割烹みさき,中央市山之神1046-28
570,2020-10-16,Food,ふじやま温泉,富士吉田市新西原四丁目17番1号
