date,prefcode,pref,newcase_day,total_case,GZnew,cumGZ,sales_per,customers_per,avg_temp,avg_rain,emergency,dummy_school_closure,dummy_gathering_restriction,noftests,pop_resid,susceptible,infectious_l2,newcase_lead8,tests_lead8,newcase_lead14,tests_lead14,newcase_lead1,tests_lead1,newcase_lead7,tests_lead7,newcase_lead15,tests_lead15,newcase_lead21,tests_lead21,newcase_lead22,tests_lead22,newcase_lead28,tests_lead28,weekday,weeknum
2020-05-20,08,Ibaraki,0,168,0,0,37929.90697674418,16.58139534883721,54.02,1.6666666666666667,0,1,1,46,2860000,2859832,0.931580401917481,0,30,0,28,0,46,0,31,0,26,0,28,0,43,0,25,水,21
2020-05-21,08,Ibaraki,0,168,0,0,46596.03488372093,19.127906976744185,55.1,0,0,1,1,46,2860000,2859832,0.9102911353215495,0,27,0,26,0,39,0,30,0,36,0,43,0,16,0,19,木,21
2020-05-22,08,Ibaraki,0,168,0,0,55053.13953488372,21.453488372093023,58.1,15.333333333333334,0,1,1,39,2860000,2859832,0.8525265068280985,0,31,0,36,0,27,0,27,0,44,0,16,0,23,0,13,金,21
2020-05-23,08,Ibaraki,0,168,0,0,87100.37209302325,33.66279069767442,64.4,15,0,1,1,27,2860000,2859832,0.7657244907752448,0,1,0,44,0,9,0,31,0,14,0,23,0,6,2,23,土,21
2020-05-24,08,Ibaraki,0,168,0,0,74759.32558139534,30.29069767441861,67.22,0,0,1,1,9,2860000,2859832,0.6754330864588921,0,7,0,14,0,6,0,1,0,6,0,6,0,3,0,2,日,21
2020-05-25,08,Ibaraki,0,168,0,0,39664.87209302326,15.930232558139537,69.68,0,0,1,1,6,2860000,2859832,0.6507307273595121,0,35,0,6,0,37,0,7,0,64,0,3,0,30,0,5,月,22
2020-05-26,08,Ibaraki,0,168,0,0,49083.22093023256,20.348837209302324,67.88000000000001,10.333333333333334,0,1,1,37,2860000,2859832,0.6273658191062901,0,28,0,64,0,31,0,35,0,28,0,30,0,25,0,25,火,22
2020-05-27,08,Ibaraki,0,168,0,0,46217.151162790695,21.023255813953487,67.16,1.3333333333333333,0,1,1,31,2860000,2859832,0.5677523226656241,0,26,0,28,0,30,0,28,0,43,0,25,0,19,0,20,水,22
2020-05-28,08,Ibaraki,0,168,0,0,56606.5,23.61627906976744,65.12,3.5,0,1,1,30,2860000,2859832,0.5500606677422906,0,36,0,43,0,27,0,26,0,16,0,19,0,13,0,28,木,22
2020-05-29,08,Ibaraki,0,168,0,0,78927.73255813954,27.930232558139537,66.56,6.333333333333333,0,1,1,27,2860000,2859832,0.5097510631928144,0,44,0,16,0,31,0,36,0,23,0,13,2,23,2,18,金,22
2020-05-30,08,Ibaraki,0,168,0,0,116367.22093023256,45.38372093023256,69.02,0,0,1,1,31,2860000,2859832,0.49101430425436277,0,14,0,23,0,1,0,44,0,6,2,23,0,2,0,25,土,22
2020-05-31,08,Ibaraki,0,168,0,0,81529.80232558139,34.96511627906977,68.36,0,0,1,1,1,2860000,2859832,0.43543935768425335,0,6,0,6,0,7,0,14,0,3,0,2,0,5,1,3,日,22
2020-06-01,08,Ibaraki,0,168,0,0,42005.5,16.348837209302324,67.4,0,0,0,1,7,2860000,2859832,0.4329646532587165,0,64,0,3,0,35,0,6,0,30,0,5,0,25,1,5,月,23
2020-06-02,08,Ibaraki,0,168,0,0,47459.79069767442,21.32558139534884,71,0.8333333333333334,0,0,1,35,2860000,2859832,0.40519572001231474,0,28,0,30,0,28,0,64,0,25,0,25,0,20,0,42,火,23
2020-06-03,08,Ibaraki,0,168,0,0,51900.12790697674,21.08139534883721,70.22,0.3333333333333333,0,0,1,28,2860000,2859832,0.44887425602747183,0,43,0,25,0,26,0,28,0,19,0,20,0,28,0,41,水,23
2020-06-04,08,Ibaraki,0,168,0,0,60735.86046511628,23.91860465116279,70.4,0,0,0,1,26,2860000,2859832,0.4184799936207211,0,16,0,19,0,36,0,43,0,13,0,28,2,18,2,51,木,23
2020-06-05,08,Ibaraki,0,168,0,0,92507.96511627908,35.151162790697676,74.78,0,0,0,1,36,2860000,2859832,0.42156757103656045,0,23,0,13,0,44,0,16,2,23,2,18,0,25,6,33,金,23
2020-06-06,08,Ibaraki,0,168,0,0,123014.40697674418,45.47674418604651,72.56,0,0,0,1,44,2860000,2859832,0.4547483263666068,0,6,2,23,0,14,0,23,0,2,0,25,1,3,1,63,土,23
2020-06-07,08,Ibaraki,0,168,0,0,84064.46511627907,35.23255813953488,68.18,0,0,0,1,14,2860000,2859832,0.4904078944195083,0,3,0,2,0,6,0,6,0,5,1,3,1,5,0,19,日,23
2020-06-08,08,Ibaraki,0,168,0,0,45719.51162790698,19.32558139534884,69.5,0,0,0,1,6,2860000,2859832,0.5137285051490792,0,30,0,5,0,64,0,3,0,25,1,5,0,42,3,30,月,24
2020-06-09,08,Ibaraki,0,168,0,0,57565.895348837206,23.976744186046513,75.74000000000001,0,0,0,1,64,2860000,2859832,0.5105226760532794,0,25,0,25,0,28,0,30,0,20,0,42,0,41,1,63,火,24
2020-06-10,08,Ibaraki,0,168,0,0,61302.90697674418,25.8953488372093,78.5,0,0,0,1,28,2860000,2859832,0.536998671490717,0,19,0,20,0,43,0,25,0,28,0,41,2,51,1,65,水,24
2020-06-11,08,Ibaraki,0,168,0,0,54670.11627906977,25.08139534883721,77.06,22,0,0,1,43,2860000,2859832,0.5702438784689623,0,13,0,28,0,16,0,19,2,18,2,51,6,33,1,30,木,24
2020-06-12,08,Ibaraki,0,168,0,0,107667.58139534884,37.2906976744186,76.34,7.833333333333333,0,0,1,16,2860000,2859832,0.59034210157874345,2,23,2,18,0,23,0,13,0,25,6,33,1,63,7,43,金,24
2020-06-13,08,Ibaraki,0,168,0,0,149843.7906976744,51.93023255813954,67.28,40.833333333333336,0,0,1,23,2860000,2859832,0.6157768851610802,0,2,0,25,0,6,2,23,1,3,1,63,0,19,0,77,土,24
2020-06-14,08,Ibaraki,0,168,0,0,97174.96511627908,38.395348837209305,69.44,2.1666666666666665,0,0,1,6,2860000,2859832,0.6348949911972966,0,5,1,3,0,3,0,2,1,5,0,19,3,30,3,12,日,24
2020-06-15,08,Ibaraki,0,168,0,0,51620.313953488374,21.1046511627907,77.47999999999999,1.6666666666666667,0,0,1,3,2860000,2859832,0.6936299807545634,0,25,1,5,0,30,0,5,0,42,3,30,1,63,3,10,月,25
2020-06-16,08,Ibaraki,0,168,0,0,61299.59302325582,25.232558139534884,74.84,4.333333333333333,0,0,1,30,2860000,2859832,0.7595994527560941,0,20,0,42,0,25,0,25,0,41,1,63,1,65,2,84,火,25
2020-06-17,08,Ibaraki,0,168,0,0,69887.82558139534,27.96511627906977,69.98,0,0,0,1,25,2860000,2859832,0.7442507613674199,0,28,0,41,0,19,0,20,2,51,1,65,1,30,5,78,水,25
2020-06-18,08,Ibaraki,0,168,0,0,71509.74418604652,29.732558139534884,70.22,0.5,0,0,1,19,2860000,2859832,0.7590598169853799,2,18,2,51,0,13,0,28,6,33,1,30,7,43,2,60,木,25
2020-06-19,08,Ibaraki,0,168,0,0,119934.31395348837,42.593023255813954,66.14,27.5,0,0,1,13,2860000,2859832,0.8181680880462311,0,25,6,33,2,23,2,18,1,63,7,43,0,77,4,124,金,25
2020-06-20,08,Ibaraki,2,170,0,0,183768.2906976744,63.5,71.24000000000001,0,0,0,1,23,2860000,2859830,0.8434557333272763,1,3,1,63,0,2,0,25,0,19,0,77,3,12,5,90,土,25
2020-06-21,08,Ibaraki,0,170,0,0,122508.3953488372,47.406976744186046,67.58,0,0,0,1,2,2860000,2859830,2.8110912695543733,1,5,0,19,0,5,1,3,3,30,3,12,3,10,5,34,日,25
2020-06-22,08,Ibaraki,0,170,0,0,51232.767441860466,22.6046511627907,66.5,11,0,0,1,5,2860000,2859830,2.851377401918648,0,42,3,30,0,25,1,5,1,63,3,10,2,84,1,18,月,26
2020-06-23,08,Ibaraki,0,170,0,0,66448.17441860466,26.53488372093023,68.84,3.3333333333333335,0,0,1,25,2860000,2859830,2.9099980209341183,0,41,1,63,0,20,0,42,1,65,2,84,5,78,4,113,火,26
2020-06-24,08,Ibaraki,0,170,0,0,78964.53488372093,32.22093023255814,66.62,0,0,0,1,20,2860000,2859830,2.98460846133471,2,51,1,65,0,28,0,41,1,30,5,78,2,60,5,129,水,26
2020-06-25,08,Ibaraki,0,170,0,0,75413.12790697675,30.86046511627907,65.9,7.166666666666667,0,0,1,28,2860000,2859830,3.087261782514913,6,33,1,30,2,18,2,51,7,43,2,60,4,124,2,64,木,26
2020-06-26,08,Ibaraki,2,172,0,0,143151.97674418605,49.77906976744186,69.68,2.3333333333333335,0,0,1,18,2860000,2859828,3.179220963368628,1,63,7,43,0,25,6,33,0,77,4,124,5,90,2,60,金,26
2020-06-27,08,Ibaraki,0,172,0,0,185539.88372093023,64.76744186046511,74.06,0,0,0,1,25,2860000,2859828,5.2062893295321935,0,19,0,77,1,3,1,63,3,12,5,90,5,34,0,21,土,26
2020-06-28,08,Ibaraki,1,173,0,0,106216.2906976744,39.26744186046512,70.88,56.166666666666664,0,0,1,3,2860000,2859827,5.368837595524363,3,30,3,12,1,5,0,19,3,10,5,34,1,18,3,25,日,26
2020-06-29,08,Ibaraki,1,174,0,0,57613.90697674418,23.872093023255815,73.22,0,0,0,1,5,2860000,2859826,6.469998203167973,1,63,3,10,0,42,3,30,2,84,1,18,4,113,2,32,月,27
2020-06-30,08,Ibaraki,0,174,0,0,71000.3488372093,26.67441860465116,74.66,17.166666666666668,0,0,1,42,2860000,2859826,7.531180561782089,1,65,2,84,0,41,1,63,5,78,4,113,5,129,15,117,火,27
2020-07-01,08,Ibaraki,0,174,0,0,70314.81395348837,27.848837209302324,77.78,15.166666666666666,0,0,1,41,2860000,2859826,7.716098087606586,1,30,5,78,2,51,1,65,2,60,5,129,2,64,9,111,水,27
2020-07-02,08,Ibaraki,2,176,0,0,75631.12790697675,29.61627906976744,77.72,4.333333333333333,0,0,1,51,2860000,2859824,7.912409856445919,7,43,2,60,6,33,1,30,4,124,2,64,2,60,12,87,木,27
2020-07-03,08,Ibaraki,6,182,0,0,136993.08139534885,46.94186046511628,71.18,3.5,0,0,1,33,2860000,2859818,10.064620168280964,0,77,4,124,1,63,7,43,5,90,2,60,0,21,14,221,金,27
2020-07-04,08,Ibaraki,1,183,0,0,165276.26744186046,58.27906976744186,69.2,36,0,0,1,63,2860000,2859817,16.110651387423005,3,12,5,90,0,19,0,77,5,34,0,21,3,25,14,145,土,27
2020-07-05,08,Ibaraki,0,183,0,0,113768.63953488372,43.76744186046512,67.76,3.5,0,0,1,19,2860000,2859817,15.489493201867752,3,10,5,34,3,30,3,12,1,18,3,25,2,32,14,64,日,27
2020-07-06,08,Ibaraki,3,186,0,0,57735.348837209305,21.82558139534884,74.66,23.5,0,0,1,30,2860000,2859814,15.740075823273362,2,84,1,18,1,63,3,10,4,113,2,32,15,117,5,12,月,28
2020-07-07,08,Ibaraki,1,187,0,0,66787.40697674418,27.593023255813954,80.24000000000001,1.8333333333333333,0,0,1,63,2860000,2859813,18.821108170925843,5,78,4,113,1,65,2,84,5,129,15,117,9,111,7,224,火,28
2020-07-08,08,Ibaraki,1,188,0,0,74621.01162790698,31.162790697674417,76.64,1.5,0,0,1,65,2860000,2859812,20.032506722775253,2,60,5,129,1,30,5,78,2,64,9,111,12,87,10,283,水,28
2020-07-09,08,Ibaraki,1,189,0,0,70172.20930232559,29.372093023255815,74.96000000000001,17.5,0,0,1,30,2860000,2859811,21.23435797896088,4,124,2,64,7,43,2,60,2,60,12,87,14,221,12,139,木,28
2020-07-10,08,Ibaraki,7,196,0,0,137282.5,46.34883720930232,77.18,0.16666666666666666,0,0,1,43,2860000,2859804,22.676779281427955,5,90,2,60,0,77,4,124,0,21,14,221,14,145,12,127,金,28
2020-07-11,08,Ibaraki,0,196,0,0,175691.7906976744,61.593023255813954,80.12,0.5,0,0,1,77,2860000,2859804,27.967147664739677,5,34,0,21,3,12,5,90,3,25,14,145,14,64,12,158,土,28
2020-07-12,08,Ibaraki,3,199,0,0,110097.3488372093,43.04651162790697,72.26,0.16666666666666666,0,0,1,12,2860000,2859801,28.370823967336626,1,18,3,25,3,10,5,34,2,32,14,64,5,12,17,132,日,28
2020-07-13,08,Ibaraki,3,202,0,0,62077.5,24.74418604651163,67.64,5.833333333333333,0,0,1,10,2860000,2859798,30.78074510375006,4,113,2,32,2,84,1,18,15,117,5,12,7,224,6,94,月,29
2020-07-14,08,Ibaraki,2,204,0,0,68351.18604651163,25.767441860465116,68.42,12.833333333333334,0,0,1,84,2860000,2859796,32.953580631920694,5,129,15,117,5,78,4,113,9,111,7,224,10,283,3,142,火,29
2020-07-15,08,Ibaraki,5,209,0,0,78661.06976744186,32.13953488372093,67.52000000000001,2.6666666666666665,0,0,1,78,2860000,2859791,35.2767806879439,2,64,9,111,2,60,5,129,12,87,10,283,12,139,10,230,水,29
2020-07-16,08,Ibaraki,2,211,0,0,77223.38372093023,32.45348837209303,66.38,1.3333333333333333,0,0,1,60,2860000,2859789,40.52021566778452,2,60,12,87,4,124,2,64,14,221,12,139,12,127,15,150,木,29
2020-07-17,08,Ibaraki,4,215,0,0,115865.3953488372,41.44186046511628,66.68,4.333333333333333,0,0,1,124,2860000,2859785,41.177999588198745,0,21,14,221,5,90,2,60,14,145,12,127,12,158,12,73,金,29
2020-07-18,08,Ibaraki,5,220,0,0,158439.39534883722,56.61627906976744,67.69999999999999,7.5,0,0,1,90,2860000,2859780,39.80449081091285,3,25,14,145,5,34,0,21,14,64,12,158,17,132,7,83,土,29
2020-07-19,08,Ibaraki,5,225,0,0,109756.12790697676,44.02325581395349,74.72,0,0,0,1,34,2860000,2859775,44.19028803921753,2,32,14,64,1,18,3,25,5,12,17,132,6,94,2,29,日,29
2020-07-20,08,Ibaraki,1,226,0,0,60274.41860465116,22.72093023255814,71.9,4.833333333333333,0,0,1,18,2860000,2859774,49.38309669130735,15,117,5,12,4,113,2,32,7,224,6,94,3,142,4,38,月,30
2020-07-21,08,Ibaraki,4,230,0,0,72889.31395348837,29.6046511627907,72.32,2.5,0,0,1,113,2860000,2859770,47.85577165862802,9,111,7,224,5,129,15,117,10,283,3,142,10,230,7,159,火,30
2020-07-22,08,Ibaraki,5,235,0,0,115510.48837209302,40.63953488372093,75.08000000000001,3.3333333333333335,0,0,1,129,2860000,2859765,51.24095986140949,12,87,10,283,2,64,9,111,12,139,10,230,15,150,13,98,水,30
2020-07-23,08,Ibaraki,2,237,0,0,136063.82558139536,50.825581395348834,73.34,4.5,0,0,1,64,2860000,2859763,55.88187545969462,14,221,12,139,2,60,12,87,12,127,15,150,12,73,3,136,木,30
2020-07-24,08,Ibaraki,2,239,0,0,149384.81395348837,56.08139534883721,74.41999999999999,0,0,0,1,60,2860000,2859761,57.675784222698,14,145,12,127,0,21,14,221,12,158,12,73,7,83,11,106,金,30
2020-07-25,08,Ibaraki,0,239,0,0,161412.51162790696,57.325581395348834,76.46000000000001,34.166666666666664,0,0,1,21,2860000,2859761,53.26473036538448,14,64,12,158,3,25,14,145,17,132,7,83,2,29,8,120,土,30
2020-07-26,08,Ibaraki,3,242,0,0,97927.47674418605,40.23255813953488,75.92,6.166666666666667,0,0,1,25,2860000,2859758,53.7761810987002,5,12,17,132,2,32,14,64,6,94,2,29,4,38,5,54,日,30
2020-07-27,08,Ibaraki,2,244,0,0,58091.61627906977,23.3953488372093,76.69999999999999,1.6666666666666667,0,0,1,32,2860000,2859756,54.01539582595052,7,224,6,94,15,117,5,12,3,142,4,38,7,159,4,44,月,31
2020-07-28,08,Ibaraki,15,259,0,0,60697.5,25.32558139534884,74.53999999999999,9.166666666666666,0,0,1,117,2860000,2859741,53.20961183911458,10,283,3,142,9,111,7,224,10,230,7,159,13,98,5,144,火,31
2020-07-29,08,Ibaraki,9,268,0,0,68584.6511627907,28.46511627906977,70.64,4.333333333333333,0,0,1,111,2860000,2859732,65.91282492704849,12,139,10,230,12,87,10,283,15,150,13,98,3,136,12,134,水,31
2020-07-30,08,Ibaraki,12,280,0,0,68422.48837209302,27.813953488372093,69.98,1.3333333333333333,0,0,1,87,2860000,2859720,70.39033608525249,12,127,15,150,14,221,12,139,12,73,3,136,11,106,8,113,木,31
2020-07-31,08,Ibaraki,14,294,0,0,105767.8953488372,36.13953488372093,73.16,9.833333333333334,0,0,1,221,2860000,2859706,80.38723444985742,12,158,12,73,14,145,12,127,7,83,11,106,8,120,6,92,金,31
2020-08-01,08,Ibaraki,14,308,0,0,127130.33720930232,49.73255813953488,75.14,0.16666666666666666,0,0,1,145,2860000,2859692,90.50867479190948,17,132,7,83,14,64,12,158,2,29,8,120,5,54,4,167,土,31
2020-08-02,08,Ibaraki,14,322,0,0,95369.8023255814,37.41860465116279,75.44,0,0,0,1,64,2860000,2859678,99.88194297028794,6,94,2,29,5,12,17,132,4,38,5,54,4,44,2,52,日,31
2020-08-03,08,Ibaraki,5,327,0,0,50336.232558139534,21.523255813953487,77.30000000000001,0,0,0,1,12,2860000,2859673,109.08990787664692,3,142,4,38,7,224,6,94,7,159,4,44,5,144,1,51,月,32
2020-08-04,08,Ibaraki,7,334,0,0,58653.104651162794,25.05813953488372,79.88,0,0,0,1,224,2860000,2859666,113.4383302477879,10,230,7,159,10,283,3,142,13,98,5,144,12,134,4,76,火,32
2020-08-05,08,Ibaraki,10,344,0,0,66839.3488372093,27.82558139534884,81.26,0,0,0,1,283,2860000,2859656,116.86018871802327,15,150,13,98,12,139,10,230,3,136,12,134,8,113,6,64,水,32
2020-08-06,08,Ibaraki,12,356,0,0,71379.22093023256,28.1046511627907,81.56,0,0,0,1,139,2860000,2859644,121.9927798759805,12,73,3,136,12,127,15,150,11,106,8,113,6,92,4,89,木,32
2020-08-07,08,Ibaraki,12,368,0,0,111418.81395348837,41.53488372093023,82.28,0,0,0,1,127,2860000,2859632,131.9354696669923,7,83,11,106,12,158,12,73,8,120,6,92,4,167,8,100,金,32
2020-08-08,08,Ibaraki,12,380,0,0,134510.56976744186,48.88372093023256,77.72,0,0,0,1,158,2860000,2859620,142.3903165114406,2,29,8,120,17,132,7,83,5,54,4,167,2,52,6,110,土,32
2020-08-09,08,Ibaraki,17,397,0,0,125142.6511627907,48.45348837209303,79.88,0,0,0,1,132,2860000,2859603,154.61460504615468,4,38,5,54,6,94,2,29,4,44,2,52,1,51,10,38,日,32
2020-08-10,08,Ibaraki,6,403,0,0,95285.46511627908,40.22093023255814,82.64,0,0,0,1,94,2860000,2859597,168.4823223383193,7,159,4,44,3,142,4,38,5,144,1,51,4,76,0,47,月,33
2020-08-11,08,Ibaraki,3,406,0,0,77700.95348837209,29.63953488372093,87.02,0,0,0,1,142,2860000,2859594,172.8474759259898,13,98,5,144,10,230,7,159,12,134,4,76,6,64,5,123,火,33
2020-08-12,08,Ibaraki,10,416,0,0,102575.2906976744,39.27906976744186,84.08000000000001,0.16666666666666666,0,0,1,230,2860000,2859584,161.36830991465087,3,136,12,134,15,150,13,98,8,113,6,64,4,89,1,50,水,33
2020-08-13,08,Ibaraki,15,431,0,0,122725.5,45.906976744186046,83.36,13.833333333333334,0,0,1,150,2860000,2859569,162.199158625977,11,106,8,113,12,73,3,136,6,92,4,89,8,100,4,33,木,33
2020-08-14,08,Ibaraki,12,443,0,0,138362.76744186046,54.06976744186046,81.32,0,0,0,1,73,2860000,2859557,164.90825528018837,8,120,6,92,7,83,11,106,4,167,8,100,6,110,13,74,金,33
2020-08-15,08,Ibaraki,7,450,0,0,149094.56976744186,57.127906976744185,84.44,0.16666666666666666,0,0,1,83,2860000,2859550,163.36773900088542,5,54,4,167,2,29,8,120,2,52,6,110,10,38,3,118,土,33
2020-08-16,08,Ibaraki,2,452,0,0,96576.26744186046,40.13953488372093,82.46000000000001,0.16666666666666666,0,0,1,29,2860000,2859548,156.83784057644726,4,44,2,52,4,38,5,54,1,51,10,38,0,47,3,39,日,33
2020-08-17,08,Ibaraki,4,456,0,0,54665.96511627907,24.5,84.14,7.166666666666667,0,0,1,38,2860000,2859544,145.65435018380037,5,144,1,51,7,159,4,44,4,76,0,47,5,123,2,23,月,34
2020-08-18,08,Ibaraki,7,463,0,0,70221.44186046511,29.70930232558139,80.9,0.3333333333333333,0,0,1,159,2860000,2859537,144.28295976892883,12,134,4,76,13,98,5,144,6,64,5,123,1,50,2,150,火,34
2020-08-19,08,Ibaraki,13,476,0,0,67600.09302325582,29.13953488372093,80.36,0,0,0,1,98,2860000,2859524,143.83034891450947,8,113,6,64,3,136,12,134,4,89,1,50,4,33,2,54,水,34
2020-08-20,08,Ibaraki,3,479,0,0,69259.61627906977,29.11627906976744,83.72,0,0,0,1,136,2860000,2859521,146.22160009765423,6,92,4,89,11,106,8,113,8,100,4,33,13,74,3,38,木,34
2020-08-21,08,Ibaraki,11,490,0,0,104174.37209302324,39.7093023255814,83.66,0,0,0,1,106,2860000,2859510,137.39926974077542,4,167,8,100,8,120,6,92,6,110,13,74,3,118,1,48,金,34
2020-08-22,08,Ibaraki,8,498,0,0,140747.03488372092,54.24418604651163,79.94,0,0,0,1,120,2860000,2859502,135.7099014884629,2,52,6,110,5,54,4,167,10,38,3,118,3,39,1,33,土,34
2020-08-23,08,Ibaraki,5,503,0,0,98932.90697674418,40.46511627906977,77.6,20.5,0,0,1,54,2860000,2859497,131.2193047053449,1,51,10,38,4,44,2,52,0,47,3,39,2,23,1,78,日,34
2020-08-24,08,Ibaraki,4,507,0,0,55526.75581395349,22.82558139534884,78.68,0,0,0,1,44,2860000,2859493,119.19994235716968,4,76,0,47,5,144,1,51,5,123,2,23,2,150,3,9,月,35
2020-08-25,08,Ibaraki,5,512,0,0,66775.83720930232,27.988372093023255,78.44,0,0,0,1,144,2860000,2859488,116.6892921981205,6,64,5,123,12,134,4,76,1,50,2,150,2,54,2,26,火,35
2020-08-26,08,Ibaraki,12,524,0,0,64917.395348837206,26.53488372093023,79.7,0,0,0,1,134,2860000,2859476,118.48857238428073,4,89,1,50,8,113,6,64,4,33,2,54,3,38,1,18,水,35
2020-08-27,08,Ibaraki,8,532,0,0,82074.360465116275,32.81395348837209,83,0,0,0,1,113,2860000,2859468,120.25954963455982,8,100,4,33,6,92,4,89,13,74,3,38,1,48,1,29,木,35
2020-08-28,08,Ibaraki,6,538,0,0,103025.96511627908,38.95348837209303,84.74000000000001,0,0,0,1,92,2860000,2859462,113.45271963099526,6,110,13,74,4,167,8,100,3,118,1,48,1,33,1,39,金,35
2020-08-29,08,Ibaraki,4,542,0,0,152610.94186046513,56.04651162790697,85.4,0,0,0,1,167,2860000,2859458,106.97229007179052,10,38,3,118,2,52,6,110,3,39,1,33,1,78,5,79,土,35
2020-08-30,08,Ibaraki,2,544,0,0,102529.96511627908,42.04651162790697,83.6,0,0,0,1,52,2860000,2859456,103.22719283032268,0,47,3,39,1,51,10,38,2,23,1,78,3,9,1,60,日,35
2020-08-31,08,Ibaraki,1,545,0,0,60259.767441860466,24.27906976744186,76.46000000000001,0.5,0,0,1,51,2860000,2859455,102.39094852251833,5,123,2,23,4,76,0,47,2,150,3,9,2,26,11,16,月,36
2020-09-01,08,Ibaraki,4,549,0,0,56190.72093023256,25.17441860465116,76.64,0.8333333333333334,0,0,1,76,2860000,2859451,99.20301073885229,1,50,2,150,6,64,5,123,2,54,2,26,1,18,3,39,火,36
2020-09-02,08,Ibaraki,6,555,0,0,59081.72093023256,26,79.7,6.666666666666667,0,0,1,64,2860000,2859445,96.05779161918913,4,33,2,54,4,89,1,50,3,38,1,18,1,29,5,107,水,36
2020-09-03,08,Ibaraki,4,559,0,0,65601.45348837209,27.24418604651163,83,1.8333333333333333,0,0,1,89,2860000,2859441,88.91953314569982,13,74,3,38,8,100,4,33,1,48,1,29,1,39,2,47,木,36
2020-09-04,08,Ibaraki,8,567,0,0,101981.09302325582,38.06976744186046,82.64,0,0,0,1,100,2860000,2859433,89.11021549146545,3,118,1,48,6,110,13,74,1,33,1,39,5,79,9,35,金,36
2020-09-05,08,Ibaraki,6,573,0,0,148633.87209302327,56.2906976744186,80.3,13.333333333333334,0,0,1,110,2860000,2859427,85.7168891860005,3,39,1,33,10,38,3,118,1,78,5,79,1,60,3,18,土,36
2020-09-06,08,Ibaraki,10,583,0,0,98765.40697674418,42.65116279069768,78.5,0,0,0,1,38,2860000,2859417,83.26569537593986,2,23,1,78,0,47,3,39,3,9,1,60,11,16,5,22,日,36
2020-09-07,08,Ibaraki,0,583,0,0,55759.22093023256,23.6046511627907,81.8,2.6666666666666665,0,0,1,47,2860000,2859417,87.67656039680992,2,150,3,9,5,123,2,23,2,26,11,16,3,39,1,15,月,37
2020-09-08,08,Ibaraki,5,588,0,0,58766.476744186046,26.046511627906977,85.34,0,0,0,1,123,2860000,2859412,83.72061612897052,2,54,2,26,1,50,2,150,1,18,3,39,5,107,4,40,火,37
2020-09-09,08,Ibaraki,1,589,0,0,66884.09302325582,28.872093023255815,81.19999999999999,1.3333333333333333,0,0,1,50,2860000,2859411,83.62329506534199,3,38,1,18,4,33,2,54,1,29,5,107,2,47,12,113,水,37
2020-09-10,08,Ibaraki,4,593,0,0,79546.36046511628,33.848837209302324,80.78,0,0,0,1,33,2860000,2859407,72.73131570997437,1,48,1,29,13,74,3,38,1,39,2,47,9,35,5,38,木,37
2020-09-11,08,Ibaraki,13,606,0,0,113860.16279069768,41.80232558139535,79.46000000000001,10,0,0,1,74,2860000,2859394,68.75764627915463,1,33,1,39,3,118,1,48,5,79,9,35,3,18,2,45,金,37
2020-09-12,08,Ibaraki,3,609,0,0,160038.93023255814,55.75581395348837,73.88,10.5,0,0,1,118,2860000,2859391,75.16293552150736,1,78,5,79,3,39,1,33,1,60,3,18,5,22,6,31,土,37
2020-09-13,08,Ibaraki,3,612,0,0,106121.56976744186,43.03488372093023,72.56,2,0,0,1,39,2860000,2859388,74.30315462124287,3,9,1,60,2,23,1,78,11,16,5,22,1,15,3,19,日,37
2020-09-14,08,Ibaraki,2,614,0,0,58077.023255813954,24.348837209302324,72.38000000000001,0.6666666666666666,0,0,1,23,2860000,2859386,75.0388574975604,2,26,11,16,2,150,3,9,3,39,1,15,4,40,1,99,月,38
2020-09-15,08,Ibaraki,2,616,0,0,69888.12790697675,28.313953488372093,72.86,1,0,0,1,150,2860000,2859384,76.15415204589152,1,18,3,39,2,54,2,26,5,107,4,40,12,113,0,33,火,38
2020-09-16,08,Ibaraki,2,618,0,0,74966.93023255814,30.82558139534884,72.5,0,0,0,1,54,2860000,2859382,74.51178319488272,1,29,5,107,3,38,1,18,2,47,12,113,5,38,5,33,水,38
2020-09-17,08,Ibaraki,3,621,0,0,73831.02325581395,30.63953488372093,75.8,0,0,0,1,38,2860000,2859379,71.02498495885307,1,39,2,47,1,48,1,29,9,35,5,38,2,45,4,54,木,38
2020-09-18,08,Ibaraki,1,622,0,0,118044.26744186046,43.895348837209305,82.88,0,0,0,1,48,2860000,2859378,70.10008840121193,5,79,9,35,1,33,1,39,3,18,2,45,6,31,4,42,金,38
2020-09-19,08,Ibaraki,1,623,0,0,177075.23255813954,64.59302325581395,71.96000000000001,8.333333333333334,0,0,0,33,2860000,2859377,63.804357086012786,1,60,3,18,1,78,5,79,5,22,6,31,3,19,2,212,土,38
2020-09-20,08,Ibaraki,1,624,0,0,174362.23255813954,65.3953488372093,70.16,0,0,0,0,78,2860000,2859376,59.564523725563056,11,16,5,22,3,9,1,60,1,15,3,19,1,99,3,3,日,38
2020-09-21,08,Ibaraki,3,627,0,0,173481.61627906977,67.0813953488372,69.2,2,0,0,0,9,2860000,2859373,51.31368060361994,3,39,1,15,2,26,11,16,4,40,1,99,0,33,0,19,月,39
