"","週","week","city","population_inflow","agrgt潜在的感染者人流_lag1","agrgt潜在的感染者人流_lag2","in_risk_lag1","in_risk_lag2"
"1752","202103_W4",2021-03-22,"道志村",2473,0.143731845352849,0.209093451561876,4.18854337158972e-08,1.02631362092032e-07
"1753","202103_W4",2021-03-22,"都留市",31522,0.869587842170047,1.72236162667641,5.47516036205675e-07,1.51595639906758e-06
"1754","202103_W4",2021-03-22,"韮崎市",33729,0.711396211723139,1.61357614745148,6.15341465922795e-07,1.69129311703082e-06
"1755","202103_W4",2021-03-22,"鳴沢村",4026,0.240678181121239,0.346183686500991,6.76466350614259e-08,1.63272975583207e-07
"1756","202104_W1",2021-03-29,"上野原市",24374,1.78308357072508,2.76808285377453,1.14473134627186e-06,2.20138681047549e-06
"1757","202104_W1",2021-03-29,"中央市",30733,1.37679341281421,2.63258450829731,1.54224749261455e-06,3.06838259510055e-06
"1758","202104_W1",2021-03-29,"丹波山村",582,0.0755184642257182,0.104094106419718,2.53700060410272e-08,4.90768589139642e-08
"1759","202104_W1",2021-03-29,"北杜市",50337,3.3587270842775,5.25137236135276,2.32456964213387e-06,4.36832046271877e-06
"1760","202104_W1",2021-03-29,"南アルプス市",66541,2.95173548586191,5.63815416778031,3.30608242333294e-06,6.57590723376278e-06
"1761","202104_W1",2021-03-29,"南部町",7646,0.401207220601669,0.676251984658315,3.66266082879912e-07,7.01665176692399e-07
"1762","202104_W1",2021-03-29,"大月市",24156,1.62675306149976,2.59612285579018,1.11765365513945e-06,2.17128643785738e-06
"1763","202104_W1",2021-03-29,"富士吉田市",50561,2.95524588254208,5.11293732110199,2.47666086782204e-06,4.86018160901525e-06
"1764","202104_W1",2021-03-29,"富士川町",14059,0.63948064919318,1.23082602826113,7.35096291241994e-07,1.45382753538016e-06
"1765","202104_W1",2021-03-29,"富士河口湖町",32879,2.79182187265267,4.2635699457572,1.50330614811089e-06,2.83451749927831e-06
"1766","202104_W1",2021-03-29,"小菅村",724,0.0627677863501952,0.0916208638336627,3.69666130839452e-08,6.90553573805675e-08
"1767","202104_W1",2021-03-29,"山中湖村",9554,0.99468023456033,1.33628347589069,3.78475055381372e-07,6.61150359671925e-07
"1768","202104_W1",2021-03-29,"山梨市",33380,1.64285279367959,2.97087564386245,1.65529094655949e-06,3.23681450530086e-06
"1769","202104_W1",2021-03-29,"市川三郷町",13583,0.645826925815585,1.22393528173163,7.1348398045151e-07,1.41813435122054e-06
"1770","202104_W1",2021-03-29,"忍野村",8628,0.510774034492267,0.852895493652493,4.30216837631966e-07,8.21303964846161e-07
"1771","202104_W1",2021-03-29,"早川町",1792,0.0908359774619116,0.154918065387487,8.02273674918721e-08,1.55643672005257e-07
"1772","202104_W1",2021-03-29,"昭和町",27427,1.30319827715035,2.39834791565483,1.35862717680329e-06,2.65734888009087e-06
"1773","202104_W1",2021-03-29,"甲州市",30886,1.56444753578685,2.78414530107764,1.46490791103555e-06,2.90070420435528e-06
"1774","202104_W1",2021-03-29,"甲府市",201279,10.0203394181967,18.1524478555906,1.01152854629568e-05,1.9813936582252e-05
"1775","202104_W1",2021-03-29,"甲斐市",65951,3.21905306427288,5.90072734534291,3.34307922018752e-06,6.55032623091186e-06
"1776","202104_W1",2021-03-29,"笛吹市",71938,3.7902042424264,6.62899355951948,3.45194795309932e-06,6.76019168249983e-06
"1777","202104_W1",2021-03-29,"西桂町",3855,0.19300866347853,0.358124583463549,1.97736663373504e-07,3.95970632761805e-07
"1778","202104_W1",2021-03-29,"身延町",13961,0.87573868731334,1.45473416672387,6.93499530098784e-07,1.34044770153533e-06
"1779","202104_W1",2021-03-29,"道志村",2377,0.28145237237137,0.368219673590849,9.60680187218547e-08,1.7969678186047e-07
"1780","202104_W1",2021-03-29,"都留市",33090,1.84285219511166,3.10561946026194,1.54117318641292e-06,2.98863031563888e-06
"1781","202104_W1",2021-03-29,"韮崎市",33780,1.78860203343301,3.07628230887007,1.75956985247729e-06,3.32722323248898e-06
"1782","202104_W1",2021-03-29,"鳴沢村",4354,0.431145638964447,0.58934223865241,1.71427036200456e-07,3.10898367292992e-07
"1783","202104_W2",2021-04-05,"上野原市",24878,2.84738537708726,3.50272074804858,2.1951211882806e-06,2.71643265281683e-06
"1784","202104_W2",2021-04-05,"中央市",31118,2.64879803160443,3.28897794356469,3.04910663990785e-06,3.78987075337704e-06
"1785","202104_W2",2021-04-05,"丹波山村",814,0.118112832861601,0.14554683582404,4.22183383336361e-08,5.27651403060671e-08
"1786","202104_W2",2021-04-05,"北杜市",49088,5.94905675022512,7.31290131080982,4.50438399554013e-06,5.571818408668e-06
"1787","202104_W2",2021-04-05,"南アルプス市",65034,5.67349353032859,7.02678658355956,6.5856720147843e-06,8.17740425789082e-06
"1788","202104_W2",2021-04-05,"南部町",7605,0.684513322407697,0.82933487258115,6.93710163415892e-07,8.56989901313619e-07
"1789","202104_W2",2021-04-05,"大月市",23240,2.73076876118195,3.372444951594,2.21660866669804e-06,2.74379251595825e-06
"1790","202104_W2",2021-04-05,"富士吉田市",50092,5.15432835740702,6.42331580535828,4.80472155236987e-06,5.97175136575481e-06
"1791","202104_W2",2021-04-05,"富士川町",13859,1.20345895348952,1.49723817110763,1.41630097309255e-06,1.76467484161988e-06
"1792","202104_W2",2021-04-05,"富士河口湖町",31489,4.50576342441296,5.6293615574786,2.8269824835588e-06,3.48961524191405e-06
"1793","202104_W2",2021-04-05,"小菅村",976,0.0916656295621048,0.109572473350428,6.52631623017685e-08,8.11713007053993e-08
"1794","202104_W2",2021-04-05,"山中湖村",9805,1.60360240927483,1.97626612915646,6.96812343146186e-07,8.62892977492826e-07
"1795","202104_W2",2021-04-05,"山梨市",34353,3.1437338462121,3.89973232513545,3.21941679982918e-06,4.00062813250279e-06
"1796","202104_W2",2021-04-05,"市川三郷町",13776,1.1728312730527,1.45348239314967,1.37940379824588e-06,1.71723331554088e-06
"1797","202104_W2",2021-04-05,"忍野村",9121,0.840360310034007,1.03377717717765,8.35521871545105e-07,1.03641355805167e-06
"1798","202104_W2",2021-04-05,"早川町",1312,0.163560706866946,0.186949056336771,1.62861678022035e-07,1.98813369181922e-07
"1799","202104_W2",2021-04-05,"昭和町",26628,2.4500443351968,3.04104954510539,2.69368285818034e-06,3.34387240063157e-06
"1800","202104_W2",2021-04-05,"甲州市",30929,2.88518309848326,3.55317607209005,2.93527482481853e-06,3.62640418895101e-06
"1801","202104_W2",2021-04-05,"甲府市",202373,18.3803823897938,22.7772087285102,1.97632665309802e-05,2.45424334532824e-05
"1802","202104_W2",2021-04-05,"甲斐市",66224,5.8605663046935,7.25283933920757,6.5211599674242e-06,8.09754800662886e-06
"1803","202104_W2",2021-04-05,"笛吹市",70236,6.84562176132757,8.45786261522367,6.89181870973123e-06,8.53425223592881e-06
"1804","202104_W2",2021-04-05,"西桂町",3684,0.34538490255681,0.424960033531352,3.81983698108842e-07,4.73519289990944e-07
"1805","202104_W2",2021-04-05,"身延町",14300,1.35225431155499,1.65963998310879,1.329347125206e-06,1.64427995517737e-06
"1806","202104_W2",2021-04-05,"道志村",2068,0.423781417349219,0.526119368324268,1.47354688801157e-07,1.86403898449922e-07
"1807","202104_W2",2021-04-05,"都留市",31937,3.17506187022592,3.93187984901395,3.03386942455844e-06,3.75705920578955e-06
"1808","202104_W2",2021-04-05,"韮崎市",32839,3.17723836880857,3.89827410134234,3.32429349620139e-06,4.11316341136462e-06
"1809","202104_W2",2021-04-05,"鳴沢村",3387,0.655798067880856,0.807945165075457,3.23426288891507e-07,3.98642526059571e-07
"1810","202104_W3",2021-04-12,"上野原市",24372,3.6273873106466,4.70551224402761,2.77961035925903e-06,3.70175831677002e-06
"1811","202104_W3",2021-04-12,"中央市",31111,3.29151677735015,4.39149810172918,3.79875365377143e-06,5.09435342054776e-06
"1812","202104_W3",2021-04-12,"丹波山村",782,0.176775286164367,0.219600430534886,6.0995673981036e-08,8.21450251405833e-08
"1813","202104_W3",2021-04-12,"北杜市",47359,7.2602817018635,9.3260562161839,5.57785491984136e-06,7.38786471714305e-06
"1814","202104_W3",2021-04-12,"南アルプス市",65959,6.97286351089862,9.22143462751288,8.0957344486441e-06,1.07926727319883e-05
"1815","202104_W3",2021-04-12,"南部町",7496,0.801337566851612,1.04773690523743,8.51349496260153e-07,1.13505491550571e-06
"1816","202104_W3",2021-04-12,"大月市",23490,3.21073050134848,4.18488535031869,2.74866223448611e-06,3.65898329892199e-06
"1817","202104_W3",2021-04-12,"富士吉田市",48961,6.12618217736013,8.05609837601371,5.98081096777402e-06,7.97943532609923e-06
"1818","202104_W3",2021-04-12,"富士川町",13669,1.50000214000797,1.92349635214478,1.71706500430558e-06,2.2876827288858e-06
"1819","202104_W3",2021-04-12,"富士河口湖町",29129,5.34223766830089,6.90240632448888,3.41981069584823e-06,4.55599723423642e-06
"1820","202104_W3",2021-04-12,"小菅村",893,0.127836999650651,0.167672791137668,9.09151704566624e-08,1.24484027039947e-07
"1821","202104_W3",2021-04-12,"山中湖村",9095,1.86240994254406,2.36586770768037,8.46555292049253e-07,1.11781829948109e-06
"1822","202104_W3",2021-04-12,"山梨市",33388,3.94566285656,5.21528580360739,4.05674657116973e-06,5.45151683017162e-06
"1823","202104_W3",2021-04-12,"市川三郷町",14178,1.41565842641938,1.89362825696088,1.68962156509234e-06,2.26718674117661e-06
"1824","202104_W3",2021-04-12,"忍野村",9232,1.02164093749849,1.35345461875915,1.05114745779485e-06,1.4123404231803e-06
"1825","202104_W3",2021-04-12,"早川町",1737,0.173025659832908,0.217344327415119,1.78331015192273e-07,2.31320680991318e-07
"1826","202104_W3",2021-04-12,"昭和町",26419,3.01147921834216,3.95827847419387,3.31391428628259e-06,4.40891498287778e-06
"1827","202104_W3",2021-04-12,"甲州市",29573,3.57077061573152,4.72587917935524,3.69907097667607e-06,4.95654490100188e-06
"1828","202104_W3",2021-04-12,"甲府市",202748,22.784574459692,30.1867572183279,2.45326580519032e-05,3.28384832326586e-05
"1829","202104_W3",2021-04-12,"甲斐市",67125,7.14861629590982,9.48900058359131,8.05887582678515e-06,1.07846742684036e-05
"1830","202104_W3",2021-04-12,"笛吹市",70165,8.29110545126726,10.9547050017815,8.52104541835093e-06,1.13821652029678e-05
"1831","202104_W3",2021-04-12,"西桂町",4029,0.412401806784987,0.546432830281424,4.56604270354647e-07,6.09951500015796e-07
"1832","202104_W3",2021-04-12,"身延町",13435,1.60253607421826,2.11048679780887,1.65202753784687e-06,2.20921632823682e-06
"1833","202104_W3",2021-04-12,"道志村",1438,0.502628033707838,0.639341515163646,1.58229256515431e-07,2.09255826726455e-07
"1834","202104_W3",2021-04-12,"都留市",32506,3.92129460408165,5.15773912693575,3.77762017570156e-06,5.02978737948776e-06
"1835","202104_W3",2021-04-12,"韮崎市",32762,3.79066731872892,5.00852394669336,4.05370179095516e-06,5.41518658760325e-06
"1836","202104_W3",2021-04-12,"鳴沢村",3632,0.759804983848094,0.958860034592808,3.65420958094552e-07,4.7584484603759e-07
"1837","202104_W4",2021-04-19,"上野原市",24165,4.61688611248024,6.39336290917204,3.72187785082171e-06,5.58483229206876e-06
"1838","202104_W4",2021-04-19,"中央市",30985,4.41457088372779,6.63700854681904,5.11225400801471e-06,7.7923632649566e-06
"1839","202104_W4",2021-04-19,"丹波山村",1098,0.227302533752805,0.292601315399185,9.8063482574225e-08,1.45246301863855e-07
"1840","202104_W4",2021-04-19,"北杜市",47136,8.47087665364421,11.7880791314435,7.3294200996538e-06,1.09846033343323e-05
"1841","202104_W4",2021-04-19,"南アルプス市",65339,9.23047798653787,13.8688056399748,1.07916126390204e-05,1.64364984793847e-05
"1842","202104_W4",2021-04-19,"南部町",7289,1.02229523126013,1.50183734068684,1.11583167779813e-06,1.68906938270299e-06
"1843","202104_W4",2021-04-19,"大月市",22724,3.9860047737019,5.6390411522028,3.64043598656615e-06,5.4875264494506e-06
"1844","202104_W4",2021-04-19,"富士吉田市",51438,7.55273419578399,11.0649631476061,7.97170440747894e-06,1.21023007396336e-05
"1845","202104_W4",2021-04-19,"富士川町",14314,1.90287177335321,2.87223869611347,2.26972217417178e-06,3.45682855591529e-06
"1846","202104_W4",2021-04-19,"富士河口湖町",32923,6.01158922323828,8.14844564832176,4.42173062177162e-06,6.58781368593338e-06
"1847","202104_W4",2021-04-19,"小菅村",1101,0.179826112877113,0.246855206233175,1.34078533597819e-07,2.02465543311504e-07
"1848","202104_W4",2021-04-19,"山中湖村",9516,2.16349275028413,2.76873309802148,1.12588529261267e-06,1.64557394675834e-06
"1849","202104_W4",2021-04-19,"山梨市",33394,4.99847482082798,7.39786995388545,5.46672722096519e-06,8.31833215755248e-06
"1850","202104_W4",2021-04-19,"市川三郷町",14033,1.93285580809222,2.93007281095111,2.32168888241362e-06,3.54144633499309e-06
"1851","202104_W4",2021-04-19,"忍野村",8952,1.4260073244841,2.07231223641089,1.43574243160781e-06,2.1805712893148e-06
"1852","202104_W4",2021-04-19,"早川町",1750,0.222071306249961,0.329740107699192,2.43570112437557e-07,3.70208640689548e-07
"1853","202104_W4",2021-04-19,"昭和町",27147,3.86144625061682,5.69866898497223,4.35740945202735e-06,6.58742348570172e-06
"1854","202104_W4",2021-04-19,"甲州市",30730,4.51317830508937,6.65739929402961,4.85466686347407e-06,7.38459154764444e-06
"1855","202104_W4",2021-04-19,"甲府市",203800,30.0457604821327,44.3315366524636,3.30130303500574e-05,5.00757542819268e-05
"1856","202104_W4",2021-04-19,"甲斐市",65647,9.57141509694007,14.2598898350584,1.09167697499904e-05,1.65837796645931e-05
"1857","202104_W4",2021-04-19,"笛吹市",70131,10.630654864002,15.6570763552711,1.13324014691458e-05,1.72187521609408e-05
"1858","202104_W4",2021-04-19,"西桂町",3745,0.565376813423924,0.843950872305215,6.3834396618266e-07,9.72274201070129e-07
"1859","202104_W4",2021-04-19,"身延町",14443,2.11712910022617,3.07028916360418,2.14572391784554e-06,3.25236028436513e-06
"1860","202104_W4",2021-04-19,"道志村",2799,0.452499191253325,0.571638653339312,1.86301157763401e-07,2.72763513201926e-07
"1861","202104_W4",2021-04-19,"都留市",32319,5.07529904601346,7.31856191380719,5.08221984791957e-06,7.6806287621526e-06
"1862","202104_W4",2021-04-19,"韮崎市",32563,4.78345114839346,7.08211355534286,5.36929150591627e-06,8.13204910604647e-06
"1863","202104_W4",2021-04-19,"鳴沢村",4252,0.910888702069263,1.16875006519674,4.51394359090346e-07,6.65433323110055e-07
"1864","202104_W5",2021-04-26,"上野原市",24403,6.29902979800681,6.60288317641873,5.49320423120886e-06,5.76884891714483e-06
"1865","202104_W5",2021-04-26,"中央市",31295,6.58892683995522,6.92499060053481,7.78843737123213e-06,8.16702208018198e-06
"1866","202104_W5",2021-04-26,"丹波山村",867,0.35102049458237,0.362466509890148,1.67284355667435e-07,1.7184611287454e-07
"1867","202104_W5",2021-04-26,"北杜市",55135,11.2394399668932,11.779593934007,1.08879650646903e-05,1.14208377981971e-05
"1868","202104_W5",2021-04-26,"南アルプス市",65911,13.8678740950082,14.5359577195747,1.64817879201633e-05,1.72774280737672e-05
"1869","202104_W5",2021-04-26,"南部町",8111,1.46406040544953,1.57398003160872,1.61931446043194e-06,1.71862902357859e-06
"1870","202104_W5",2021-04-26,"大月市",24438,5.64713018506599,5.92892402394394,5.36470869743901e-06,5.65743983294451e-06
"1871","202104_W5",2021-04-26,"富士吉田市",51688,11.229069731263,11.7257094098227,1.22740714900851e-05,1.28217491727354e-05
"1872","202104_W5",2021-04-26,"富士川町",14214,2.94729404196159,3.05904593534038,3.5431743340253e-06,3.68068956359172e-06
"1873","202104_W5",2021-04-26,"富士河口湖町",37637,8.31125343066474,8.64301525663682,6.79650923689627e-06,7.06507472474915e-06
"1874","202104_W5",2021-04-26,"小菅村",1238,0.292601565517187,0.301798698491258,2.03891490767284e-07,2.12376206169662e-07
"1875","202104_W5",2021-04-26,"山中湖村",11838,2.853881451248,2.98164113729257,1.67183400324974e-06,1.75730397221829e-06
"1876","202104_W5",2021-04-26,"山梨市",34443,7.27174320456655,7.59695195846502,8.30478841703936e-06,8.67417268785751e-06
"1877","202104_W5",2021-04-26,"市川三郷町",14656,2.93354819142843,3.08217879108525,3.55501702010254e-06,3.73441676294123e-06
"1878","202104_W5",2021-04-26,"忍野村",8074,2.1287141172882,2.23219621981843,2.11940893754614e-06,2.24131344655529e-06
"1879","202104_W5",2021-04-26,"早川町",1599,0.360783940736493,0.383638220214466,3.98431754727066e-07,4.22292635159261e-07
"1880","202104_W5",2021-04-26,"昭和町",27258,5.79716663078824,6.009756852364,6.68191263046907e-06,6.93836217452916e-06
"1881","202104_W5",2021-04-26,"甲州市",31218,6.66496754173824,6.94462367683308,7.42840641839437e-06,7.73471281352636e-06
"1882","202104_W5",2021-04-26,"甲府市",201252,44.3686753022702,46.4218203198016,5.03121335563279e-05,5.26518198002277e-05
"1883","202104_W5",2021-04-26,"甲斐市",68267,14.1706392226119,14.9247348711927,1.64717573282058e-05,1.7329220579092e-05
"1884","202104_W5",2021-04-26,"笛吹市",72667,15.4290211567495,16.1728599402384,1.72441896381205e-05,1.80610434138774e-05
"1885","202104_W5",2021-04-26,"西桂町",4251,0.833178174237851,0.886171904959097,9.60552409752436e-07,1.02216905120369e-06
"1886","202104_W5",2021-04-26,"身延町",13663,3.09756868706951,3.21638449850327,3.3023428043417e-06,3.41408062465148e-06
"1887","202104_W5",2021-04-26,"道志村",3454,0.825135736901756,0.835660287868143,2.87282647851697e-07,2.99125874212864e-07
"1888","202104_W5",2021-04-26,"都留市",32770,7.36494566427357,7.70657007243194,7.80872618427828e-06,8.17017031318024e-06
"1889","202104_W5",2021-04-26,"韮崎市",32177,7.01632722864364,7.34627371095435,8.105861910464e-06,8.49405718241141e-06
"1890","202104_W5",2021-04-26,"鳴沢村",5711,1.37530206298575,1.42726536554847,6.9735451129268e-07,7.29891874700427e-07
"1891","202105_W1",2021-05-03,"上野原市",26761,6.70128135229577,6.48797841449621,5.69326091489276e-06,5.33646767953481e-06
"1892","202105_W1",2021-05-03,"中央市",29145,6.95822552061006,6.54735900775761,8.16622619551368e-06,7.62792503848053e-06
"1893","202105_W1",2021-05-03,"丹波山村",1103,0.379274017214535,0.37027864028297,1.75055695914562e-07,1.62676285476949e-07
