Date,Code,Pref,newcaseday,Totalcase,newdeath,totaldeath,Test,Kyugyo,emergency,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,Rt,Treat,Post
2021-01-15,14,神奈川県,871,31560,10,350,,0,1,,,,,,,1.35,0,1
2021-01-16,14,神奈川県,829,32389,3,353,,0,1,,,,,,,1.2,0,1
2021-01-17,14,神奈川県,794,33183,3,356,,0,1,,,,,,,1.14,0,1
2021-01-18,14,神奈川県,957,34140,5,361,,0,1,,,,,,,1.13,0,1
2021-01-19,14,神奈川県,737,34877,8,369,,0,1,,,,,,,1.07,0,1
2021-01-20,14,神奈川県,716,35593,9,378,,0,1,,,,,,,1.04,0,1
2021-01-21,14,神奈川県,731,36324,7,385,,0,1,,,,,,,0.97,0,1
2021-01-22,14,神奈川県,627,36951,5,390,,0,1,,,,,,,0.93,0,1
2021-01-23,14,神奈川県,521,37472,8,398,,0,1,,,,,,,0.91,0,1
2021-01-24,14,神奈川県,553,38025,1,399,,0,1,,,,,,,0.87,0,1
2021-01-25,14,神奈川県,351,38376,11,410,,0,1,,,,,,,0.77,0,1
2021-01-26,14,神奈川県,394,38770,13,423,,0,1,,,,,,,0.74,0,1
2021-01-27,14,神奈川県,386,39156,9,432,,0,1,,,,,,,0.7,0,1
2021-01-28,14,神奈川県,433,39589,11,443,,0,1,,,,,,,0.68,0,1
2021-01-29,14,神奈川県,385,39974,18,461,,0,1,,,,,,,0.66,0,1
2021-01-30,14,神奈川県,397,40371,6,467,,0,1,,,,,,,0.67,0,1
2021-01-31,14,神奈川県,390,40761,6,473,,0,1,,,,,,,0.67,0,1
2021-02-01,14,神奈川県,221,40982,8,481,,0,1,,,,,,,0.71,0,1
2021-02-02,14,神奈川県,187,41169,13,494,,0,1,,,,,,,0.71,0,1
2021-02-03,14,神奈川県,234,41403,19,513,,0,1,,,,,,,0.72,0,1
2021-02-04,14,神奈川県,224,41627,14,527,,0,1,,,,,,,0.71,0,1
2021-02-05,14,神奈川県,288,41915,11,538,,0,1,,,,,,,0.73,0,1
2021-02-06,14,神奈川県,201,42116,6,544,,0,1,,,,,,,0.7,0,1
2021-02-07,14,神奈川県,164,42280,3,547,,0,1,,,,,,,0.66,0,1
2021-02-08,14,神奈川県,121,42401,14,561,,0,1,,,,,,,0.65,0,1
2021-02-09,14,神奈川県,141,42542,17,578,,0,1,,,,,,,0.67,0,1
2021-02-10,14,神奈川県,176,42718,12,590,,0,1,,,,,,,0.68,0,1
2021-02-11,14,神奈川県,178,42896,3,593,,0,1,,,,,,,0.71,0,1
2021-02-12,14,神奈川県,154,43050,3,596,,0,1,,,,,,,0.68,0,1
2021-02-13,14,神奈川県,105,43155,1,597,,0,1,,,,,,,0.69,0,1
2021-02-14,14,神奈川県,108,43263,1,598,,0,1,,,,,,,0.73,0,1
2021-02-15,14,神奈川県,71,43334,11,609,,0,1,,,,,,,0.74,0,1
2021-02-16,14,神奈川県,133,43467,14,623,,0,1,,,,,,,0.75,0,1
2021-02-17,14,神奈川県,115,43582,6,629,,0,1,,,,,,,0.74,0,1
2021-02-18,14,神奈川県,142,43724,4,633,,0,1,,,,,,,0.74,0,1
2021-02-19,14,神奈川県,129,43853,8,641,,0,1,,,,,,,0.78,0,1
2021-02-20,14,神奈川県,131,43984,7,648,,0,1,,,,,,,0.85,0,1
2021-02-21,14,神奈川県,100,44084,1,649,,0,1,,,,,,,0.88,0,1
2021-02-22,14,神奈川県,96,44180,6,655,,0,1,,,,,,,0.93,0,1
2021-02-23,14,神奈川県,97,44277,5,660,,0,1,,,,,,,0.91,0,1
2021-02-24,14,神奈川県,93,44370,8,668,,0,1,,,,,,,0.94,0,1
2021-02-25,14,神奈川県,119,44489,7,675,,0,1,,,,,,,0.95,0,1
2021-02-26,14,神奈川県,116,44605,4,679,,0,1,,,,,,,0.96,0,1
2021-02-27,14,神奈川県,162,44767,1,680,,0,1,,,,,,,0.96,0,1
2021-02-28,14,神奈川県,131,44898,1,681,,0,1,,,,,,,0.99,0,1
2021-03-01,14,神奈川県,52,44950,2,683,,0,1,,,,,,,0.93,0,1
2021-03-02,14,神奈川県,84,45034,7,690,,0,1,,,,,,,0.95,0,1
2021-03-03,14,神奈川県,138,45172,5,695,,0,1,,,,,,,1.01,0,1
2021-03-04,14,神奈川県,138,45310,10,705,,0,1,,,,,,,1.05,0,1
2021-03-05,14,神奈川県,131,45441,9,714,,0,1,,,,,,,1.08,0,1
2021-03-06,14,神奈川県,113,45554,2,716,,0,1,,,,,,,1,0,1
2021-03-07,14,神奈川県,119,45673,0,716,,0,1,,,,,,,0.97,0,1
2021-03-08,14,神奈川県,59,45732,1,717,,0,1,,,,,,,1.01,0,1
2021-03-09,14,神奈川県,100,45832,5,722,,0,1,,,,,,,1.04,0,1
2021-03-10,14,神奈川県,124,45956,11,733,,0,1,,,,,,,0.98,0,1
2021-03-11,14,神奈川県,124,46080,4,737,,0,1,,,,,,,0.95,0,1
2021-03-12,14,神奈川県,107,46187,4,741,,0,1,,,,,,,0.92,0,1
2021-03-13,14,神奈川県,95,46282,5,746,,0,1,,,,,,,0.95,0,1
2021-03-14,14,神奈川県,109,46391,1,747,,0,1,,,,,,,0.95,0,1
2021-03-15,14,神奈川県,55,46446,2,749,,0,1,,,,,,,0.94,0,1
2021-03-16,14,神奈川県,91,46537,6,755,,0,1,,,,,,,0.92,0,1
2021-03-17,14,神奈川県,93,46630,6,761,,0,1,,,,,,,0.9,0,1
2021-03-18,14,神奈川県,159,46789,1,762,,0,1,,,,,,,0.94,0,1
2021-03-19,14,神奈川県,111,46900,2,764,,0,1,,,,,,,0.97,0,1
2021-03-20,14,神奈川県,107,47007,1,765,,0,1,,,,,,,1,0,1
2021-03-21,14,神奈川県,77,47084,0,765,,0,1,,,,,,,0.98,0,1
2021-03-22,14,神奈川県,56,47140,4,769,,0,0,,,,,,,0.98,0,1
2021-03-23,14,神奈川県,72,47212,3,772,,0,0,,,,,,,0.97,0,1
2021-03-24,14,神奈川県,128,47340,3,775,,0,0,,,,,,,1.04,0,1
2021-03-25,14,神奈川県,121,47461,1,776,,0,0,,,,,,,0.96,0,1
2021-03-26,14,神奈川県,117,47578,1,777,,0,0,,,,,,,0.97,0,1
2021-03-27,14,神奈川県,102,47680,0,777,,0,0,,,,,,,0.95,0,1
2021-03-28,14,神奈川県,64,47744,0,777,,0,0,,,,,,,0.97,0,1
2021-03-29,14,神奈川県,93,47837,1,778,,0,0,,,,,,,1,0,1
2021-03-30,14,神奈川県,96,47933,3,781,,0,0,,,,,,,1.05,0,1
2021-03-31,14,神奈川県,136,48069,4,785,,0,0,,,,,,,1.02,0,1
2021-04-01,14,神奈川県,133,48202,1,786,,0,0,,,,,,,1.07,0,1
2021-04-02,14,神奈川県,133,48335,1,787,,0,0,,,,,,,1.08,0,1
2021-04-03,14,神奈川県,129,48464,0,787,,0,0,,,,,,,1.12,0,1
2021-04-04,14,神奈川県,142,48606,0,787,,0,0,,,,,,,1.21,0,1
2021-04-05,14,神奈川県,68,48674,1,788,,0,0,,,,,,,1.14,0,1
2021-04-06,14,神奈川県,100,48774,1,789,,0,0,,,,,,,1.12,0,1
2021-04-07,14,神奈川県,118,48892,3,792,,0,0,,,,,,,1.09,0,1
2021-04-08,14,神奈川県,175,49067,1,793,,0,0,,,,,,,1.11,0,1
2021-04-09,14,神奈川県,168,49235,2,795,,0,0,,,,,,,1.13,0,1
2021-04-10,14,神奈川県,180,49415,3,798,,0,0,,,,,,,1.15,0,1
2021-04-11,14,神奈川県,132,49547,0,798,,0,0,,,,,,,1.06,0,1
2021-04-12,14,神奈川県,94,49641,1,799,,0,0,,,,,,,1.11,0,1
2021-04-13,14,神奈川県,114,49755,1,800,,0,0,,,,,,,1.12,0,1
2021-04-14,14,神奈川県,205,49960,0,800,,0,0,,,,,,,1.21,0,1
2021-04-15,14,神奈川県,242,50202,0,800,,0,0,,,,,,,1.22,0,1
2021-04-16,14,神奈川県,209,50411,0,800,,0,0,,,,,,,1.21,0,1
2021-04-17,14,神奈川県,247,50658,0,800,,0,0,,,,,,,1.21,0,1
2021-04-18,14,神奈川県,220,50878,1,801,,0,0,,,,,,,1.28,0,1
2021-04-19,14,神奈川県,142,51020,0,801,,0,0,,,,,,,1.29,0,1
2021-04-20,14,神奈川県,157,51177,1,802,,0,0,,,,,,,1.3,0,1
2021-04-21,14,神奈川県,252,51429,1,803,,0,0,,,,,,,1.26,0,1
2021-04-22,14,神奈川県,318,51747,2,805,,0,0,,,,,,,1.25,0,1
2021-04-23,14,神奈川県,225,51972,3,808,,0,0,,,,,,,1.22,0,1
2021-04-24,14,神奈川県,216,52188,4,812,,0,0,,,,,,,1.16,0,1
2021-04-25,14,神奈川県,221,52409,0,812,,0,0,,,,,,,1.11,0,1
2021-04-26,14,神奈川県,159,52568,0,812,,0,0,,,,,,,1.09,0,1
2021-04-27,14,神奈川県,212,52780,2,814,,0,0,,,,,,,1.09,0,1
2021-04-28,14,神奈川県,257,53037,2,816,,0,0,,,,,,,1.07,0,1
2021-04-29,14,神奈川県,255,53292,0,816,,0,0,,,,,,,1,0,1
2021-04-30,14,神奈川県,240,53532,2,818,,0,0,,,,,,,1,0,1
2020-01-16,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-01-17,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-01-18,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-01-19,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-01-20,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-01-21,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-01-22,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-01-23,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-01-24,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-01-25,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-01-26,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-01-27,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-01-28,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-01-29,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-01-30,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-01-31,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-02-01,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-02-02,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-02-03,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-02-04,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-02-05,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-02-06,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-02-07,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-02-08,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-02-09,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-02-10,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-02-11,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-02-12,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-02-13,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-02-14,20,長野県,0,0,0,0,,,0,,,,,,,,,
2020-02-15,20,長野県,0,0,0,0,,,0,-2,3,6,-4,6,0,,,
2020-02-16,20,長野県,0,0,0,0,,,0,-5,-1,-31,-9,0,2,,,
2020-02-17,20,長野県,0,0,0,0,,,0,1,1,3,1,0,0,,,
2020-02-18,20,長野県,0,0,0,0,,,0,2,1,-5,-2,0,1,,,
2020-02-19,20,長野県,0,0,0,0,,,0,2,2,5,-1,0,0,,,
2020-02-20,20,長野県,0,0,0,0,,,0,3,4,0,1,0,0,,,
2020-02-21,20,長野県,0,0,0,0,,,0,-1,2,5,1,1,1,,,
2020-02-22,20,長野県,0,0,0,0,,,0,-2,5,-8,6,-2,1,,,
2020-02-23,20,長野県,0,0,0,0,,,0,6,9,9,9,1,0,,,
2020-02-24,20,長野県,0,0,0,0,,,0,30,6,54,13,-51,13,,,
2020-02-25,20,長野県,1,1,0,0,,,0,0,5,-8,-2,1,1,,,
2020-02-26,20,長野県,1,2,0,0,,,0,-3,5,-7,-7,1,1,,,
2020-02-27,20,長野県,0,2,0,0,,,0,-3,5,-10,-8,0,2,,,
2020-02-28,20,長野県,0,2,0,0,,,0,-1,15,-6,-14,1,2,,,
2020-02-29,20,長野県,0,2,0,0,,,0,-8,11,-15,-25,7,3,,,
2020-03-01,20,長野県,0,2,0,0,,,0,-9,7,-10,-26,2,4,,,
2020-03-02,20,長野県,0,2,0,0,,,0,-6,3,-6,-21,0,3,,,
2020-03-03,20,長野県,0,2,0,0,,,0,-1,7,4,-19,-1,3,,,
2020-03-04,20,長野県,0,2,0,0,,,0,-6,2,-8,-22,-2,4,,,
2020-03-05,20,長野県,0,2,0,0,,,0,-6,1,-12,-20,-2,4,,,
2020-03-06,20,長野県,1,3,0,0,,,0,-8,1,1,-21,-1,4,,,
2020-03-07,20,長野県,0,3,0,0,,,0,-10,2,-1,-25,0,5,,,
2020-03-08,20,長野県,0,3,0,0,,,0,-12,0,-38,-31,-3,6,,,
2020-03-09,20,長野県,0,3,0,0,,,0,-5,-1,13,-19,-2,3,,,
2020-03-10,20,長野県,0,3,0,0,,,0,-5,0,-25,-21,-3,4,,,
2020-03-11,20,長野県,0,3,0,0,,,0,-1,4,8,-18,-3,3,,,
2020-03-12,20,長野県,0,3,0,0,,,0,0,4,12,-16,-2,3,,,
2020-03-13,20,長野県,0,3,0,0,,,0,-3,2,7,-20,-2,4,,,
2020-03-14,20,長野県,1,4,0,0,,,0,-13,-5,-44,-34,-6,7,,,
2020-03-15,20,長野県,0,4,0,0,,,0,-4,5,-6,-25,-1,4,,,
2020-03-16,20,長野県,0,4,0,0,,,0,-9,-4,-20,-21,-2,4,,,
2020-03-17,20,長野県,0,4,0,0,,,0,3,4,4,-18,-3,3,,,
2020-03-18,20,長野県,0,4,0,0,,,0,1,3,13,-16,-4,3,,,
2020-03-19,20,長野県,0,4,0,0,,,0,9,7,14,-8,-3,1,,,
2020-03-20,20,長野県,0,4,0,0,,,0,17,11,23,-12,-51,16,,,
2020-03-21,20,長野県,0,4,0,0,,,0,-2,7,31,-11,-6,3,,,
2020-03-22,20,長野県,0,4,0,0,,,0,-6,3,-15,-12,0,3,,,
2020-03-23,20,長野県,0,4,0,0,,,0,-1,1,10,-13,-2,2,,,
2020-03-24,20,長野県,1,5,0,0,,,0,1,2,-5,-16,-3,3,,,
2020-03-25,20,長野県,0,5,0,0,,,0,4,7,16,-13,-4,2,,,
2020-03-26,20,長野県,0,5,0,0,,,0,3,10,26,-11,-4,2,,,
2020-03-27,20,長野県,1,6,0,0,,,0,-3,5,-6,-20,-5,5,,,
2020-03-28,20,長野県,0,6,0,0,,,0,-11,3,-25,-33,-3,5,,,
2020-03-29,20,長野県,2,8,0,0,,,0,-31,-11,-56,-44,-4,8,,,
2020-03-30,20,長野県,0,8,0,0,,,0,-4,4,-11,-22,-6,4,,,
2020-03-31,20,長野県,0,8,0,0,,,0,0,8,0,-24,-4,4,,,
2020-04-01,20,長野県,1,9,0,0,,,0,-13,0,-23,-29,-6,5,,,
2020-04-02,20,長野県,0,9,0,0,,,0,-8,4,0,-27,-7,5,,,
2020-04-03,20,長野県,1,10,0,0,,,0,-11,3,17,-29,-6,5,,,
2020-04-04,20,長野県,1,11,0,0,,,0,-16,4,8,-38,-7,6,,,
2020-04-05,20,長野県,1,12,0,0,,,0,-18,5,-7,-42,-7,6,,,
2020-04-06,20,長野県,2,14,0,0,,,0,-9,3,9,-26,-9,5,,,
2020-04-07,20,長野県,0,14,0,0,,,0,-9,5,10,-24,-6,4,,,
2020-04-08,20,長野県,5,19,0,0,,,0,-15,4,11,-26,-6,4,,,
2020-04-09,20,長野県,2,21,0,0,,,0,-16,2,7,-27,-6,5,,,
2020-04-10,20,長野県,7,28,0,0,,,0,-19,2,-3,-38,-8,7,,,
2020-04-11,20,長野県,0,28,0,0,,,0,-27,0,4,-50,-16,10,,,
2020-04-12,20,長野県,1,29,0,0,,,0,-31,-2,-18,-56,-14,9,,,
2020-04-13,20,長野県,7,36,0,0,,,0,-30,-10,-40,-42,-9,9,,,
2020-04-14,20,長野県,1,37,0,0,,,0,-17,2,0,-36,-9,7,,,
2020-04-15,20,長野県,2,39,0,0,,,0,-16,6,23,-35,-10,7,,,
2020-04-16,20,長野県,6,45,0,0,,,1,-19,3,13,-37,-11,7,,,
2020-04-17,20,長野県,2,47,0,0,,,1,-24,2,3,-44,-12,10,,,
2020-04-18,20,長野県,0,47,0,0,,,1,-44,-14,-60,-66,-18,14,,,
2020-04-19,20,長野県,5,52,0,0,,,1,-35,-4,-10,-57,-15,10,,,
2020-04-20,20,長野県,0,52,0,0,,,1,-29,-6,-29,-46,-12,10,,,
2020-04-21,20,長野県,2,54,0,0,,,1,-24,-2,5,-43,-13,9,,,
2020-04-22,20,長野県,5,59,0,0,,,1,-28,-4,-5,-45,-14,9,,,
2020-04-23,20,長野県,3,62,0,0,,,1,-29,-4,-5,-45,-14,10,,,
2020-04-24,20,長野県,3,65,0,0,,,1,-32,-2,-13,-51,-15,12,,,
2020-04-25,20,長野県,1,66,0,0,,,1,-38,-6,-14,-61,-21,12,,,
2020-04-26,20,長野県,0,66,0,0,,,1,-42,-10,-33,-67,-22,12,,,
2020-04-27,20,長野県,0,66,0,0,,,1,-26,-2,-2,-47,-16,10,,,
2020-04-28,20,長野県,0,66,0,0,,,1,-20,3,1,-48,-17,9,,,
2020-04-29,20,長野県,0,66,0,0,,,1,-22,-6,18,-62,-57,19,,,
2020-04-30,20,長野県,0,66,0,0,,,1,-22,4,5,-49,-23,12,,,
2020-05-01,20,長野県,0,66,0,0,,,1,-26,1,3,-55,-28,16,,,
2020-05-02,20,長野県,4,70,0,0,,,1,-39,-6,-17,-64,-24,13,,,
2020-05-03,20,長野県,0,70,0,0,,,1,-39,-7,-18,-67,-24,10,,,
2020-05-04,20,長野県,2,72,0,0,,,1,-14,-3,10,-68,-72,27,,,
2020-05-05,20,長野県,0,72,0,0,,,1,-10,3,26,-64,-72,27,,,
2020-05-06,20,長野県,1,73,0,0,,,1,-27,-10,-31,-71,-70,29,,,
2020-05-07,20,長野県,0,73,0,0,,,1,-25,0,-2,-49,-18,11,,,
2020-05-08,20,長野県,1,74,0,0,,,1,-28,-1,5,-51,-18,12,,,
2020-05-09,20,長野県,1,75,0,0,,,1,-38,-8,-29,-65,-10,11,,,
2020-05-10,20,長野県,0,75,0,0,,,1,-33,-6,-49,-69,-17,11,,,
2020-05-11,20,長野県,0,75,0,0,,,1,-26,-2,-4,-45,-11,8,,,
2020-05-12,20,長野県,0,75,0,0,,,1,-23,1,0,-44,-12,9,,,
2020-05-13,20,長野県,1,76,0,0,,,1,-22,-2,2,-45,-13,9,,,
2020-05-14,20,長野県,0,76,0,0,,,1,-23,0,4,-45,-12,8,,,
2020-05-15,20,長野県,0,76,0,0,,,0,-25,-1,-2,-48,-13,11,,,
2020-05-16,20,長野県,0,76,0,0,,,0,-31,-7,-49,-63,-16,12,,,
2020-05-17,20,長野県,0,76,0,0,,,0,-27,-4,-6,-54,-13,8,,,
2020-05-18,20,長野県,0,76,0,0,,,0,-22,-4,-7,-40,-10,8,,,
2020-05-19,20,長野県,0,76,0,0,,,0,-19,-2,-18,-41,-11,9,,,
2020-05-20,20,長野県,0,76,0,0,,,0,-18,1,-1,-39,-11,8,,,
2020-05-21,20,長野県,0,76,0,0,,,0,-20,-2,-7,-39,-11,8,,,
2020-05-22,20,長野県,0,76,0,0,,,0,-21,-2,1,-42,-11,9,,,
2020-05-23,20,長野県,0,76,0,0,,,0,-23,-2,-8,-51,-15,9,,,
2020-05-24,20,長野県,0,76,0,0,,,0,-22,-2,0,-48,-12,7,,,
2020-05-25,20,長野県,0,76,0,0,,,0,-17,-1,1,-36,-9,6,,,
2020-05-26,20,長野県,0,76,0,0,,,0,-16,0,-10,-37,-8,7,,,
2020-05-27,20,長野県,0,76,0,0,,,0,-14,2,7,-34,-9,6,,,
2020-05-28,20,長野県,0,76,0,0,,,0,-14,1,5,-34,-9,6,,,
2020-05-29,20,長野県,0,76,0,0,,,0,-16,2,4,-38,-10,8,,,
2020-05-30,20,長野県,0,76,0,0,,,0,-19,0,-6,-45,-10,7,,,
2020-05-31,20,長野県,0,76,0,0,,,0,-18,0,-24,-47,-8,6,,,
2020-06-01,20,長野県,0,76,0,0,,,0,-16,-3,-6,-30,-4,5,,,
2020-06-02,20,長野県,0,76,0,0,,,0,-12,2,3,-29,-5,5,,,
2020-06-03,20,長野県,0,76,0,0,,,0,-13,2,8,-28,-6,5,,,
2020-06-04,20,長野県,0,76,0,0,,,0,-13,1,4,-26,-6,5,,,
2020-06-05,20,長野県,0,76,0,0,,,0,-13,2,5,-29,-9,6,,,
2020-06-06,20,長野県,0,76,0,0,,,0,-13,1,5,-37,-12,6,,,
2020-06-07,20,長野県,0,76,0,0,,,0,-11,2,10,-35,-8,4,,,
2020-06-08,20,長野県,0,76,0,0,,,0,-11,-1,7,-25,-5,4,,,
2020-06-09,20,長野県,0,76,0,0,,,0,-8,2,10,-24,-5,4,,,
2020-06-10,20,長野県,0,76,0,0,,,0,-9,2,8,-24,-6,4,,,
2020-06-11,20,長野県,0,76,0,0,,,0,-14,-3,-18,-27,-6,6,,,
2020-06-12,20,長野県,0,76,0,0,,,0,-10,1,-5,-28,-9,7,,,
2020-06-13,20,長野県,0,76,0,0,,,0,-15,-5,-45,-45,-17,9,,,
2020-06-14,20,長野県,0,76,0,0,,,0,-14,-3,-43,-46,-11,6,,,
2020-06-15,20,長野県,0,76,0,0,,,0,-8,2,5,-23,-5,4,,,
2020-06-16,20,長野県,0,76,0,0,,,0,-5,3,12,-21,-4,4,,,
2020-06-17,20,長野県,0,76,0,0,,,0,-6,3,19,-20,-6,4,,,
2020-06-18,20,長野県,0,76,0,0,,,0,-9,-2,-1,-21,-6,4,,,
2020-06-19,20,長野県,1,77,0,0,,,0,-7,0,-25,-25,-10,7,,,
2020-06-20,20,長野県,0,77,0,0,,,0,-4,6,19,-23,-9,4,,,
2020-06-21,20,長野県,0,77,0,0,,,0,-4,5,21,-18,-6,3,,,
2020-06-22,20,長野県,0,77,0,0,,,0,-10,-2,-7,-19,-6,5,,,
2020-06-23,20,長野県,0,77,0,0,,,0,-4,3,12,-18,-5,4,,,
2020-06-24,20,長野県,0,77,0,0,,,0,-7,3,17,-16,-5,4,,,
2020-06-25,20,長野県,0,77,0,0,,,0,-5,3,4,-17,-5,4,,,
2020-06-26,20,長野県,0,77,0,0,,,0,-5,2,-5,-20,-9,6,,,
2020-06-27,20,長野県,0,77,0,0,,,0,-5,5,21,-19,-13,4,,,
2020-06-28,20,長野県,0,77,0,0,,,0,-6,2,-20,-29,-8,4,,,
2020-06-29,20,長野県,0,77,0,0,,,0,-4,-1,13,-18,-5,3,,,
2020-06-30,20,長野県,0,77,0,0,,,0,-5,1,-22,-23,-4,5,,,
2020-07-01,20,長野県,0,77,0,0,,,0,-7,1,-3,-23,-4,4,,,
2020-07-02,20,長野県,0,77,0,0,,,0,-6,1,14,-17,-5,3,,,
2020-07-03,20,長野県,0,77,0,0,,,0,-7,-1,-2,-21,-7,5,,,
2020-07-04,20,長野県,0,77,0,0,,,0,-10,-2,-33,-37,-10,7,,,
2020-07-05,20,長野県,0,77,0,0,,,0,-8,1,-4,-31,-6,4,,,
2020-07-06,20,長野県,0,77,0,0,,,0,-13,-6,-26,-24,-6,5,,,
2020-07-07,20,長野県,0,77,0,0,,,0,-6,0,-15,-21,-6,5,,,
2020-07-08,20,長野県,0,77,0,0,,,0,-12,-3,-15,-30,-10,7,,,
2020-07-09,20,長野県,0,77,0,0,,,0,-8,-1,-10,-24,-6,5,,,
2020-07-10,20,長野県,0,77,0,0,,,0,-6,1,-10,-25,-8,6,,,
2020-07-11,20,長野県,0,77,0,0,,,0,-12,-4,-35,-39,-13,7,,,
2020-07-12,20,長野県,1,78,0,0,,,0,-8,1,-2,-32,-5,4,,,
2020-07-13,20,長野県,1,79,0,0,,,0,-9,-4,-5,-21,-5,4,,,
2020-07-14,20,長野県,0,79,0,0,,,0,-5,0,-12,-21,-6,4,,,
2020-07-15,20,長野県,1,80,0,0,,,0,-6,1,-4,-19,-5,4,,,
2020-07-16,20,長野県,1,81,0,0,,,0,-6,0,5,-15,-5,3,,,
2020-07-17,20,長野県,2,83,0,0,,,0,-6,0,-2,-20,-7,5,,,
2020-07-18,20,長野県,1,84,0,0,,,0,-10,0,-6,-32,-6,5,,,
2020-07-19,20,長野県,0,84,0,0,,,0,-9,1,17,-25,-5,3,,,
2020-07-20,20,長野県,2,86,0,0,,,0,-7,0,4,-18,-4,3,,,
2020-07-21,20,長野県,0,86,0,0,,,0,-4,2,6,-15,-4,3,,,
2020-07-22,20,長野県,0,86,0,0,,,0,4,9,20,-6,-4,1,,,
2020-07-23,20,長野県,0,86,0,0,,,0,26,10,26,-2,-53,16,,,
2020-07-24,20,長野県,1,87,0,0,,,0,19,8,63,-10,-59,19,,,
2020-07-25,20,長野県,1,88,0,0,,,0,-8,-1,-12,-21,-20,8,,,
2020-07-26,20,長野県,4,92,0,0,,,0,-14,-3,-22,-21,-9,5,,,
2020-07-27,20,長野県,0,92,0,0,,,0,-8,-2,-9,-16,-6,4,,,
2020-07-28,20,長野県,6,98,0,0,,,0,-2,2,-3,-18,-6,4,,,
2020-07-29,20,長野県,4,102,0,0,,,0,-6,2,15,-16,-6,4,,,
2020-07-30,20,長野県,1,103,0,0,,,0,-5,2,12,-16,-6,4,,,
2020-07-31,20,長野県,2,105,0,0,,,0,-8,3,13,-21,-7,5,,,
2020-08-01,20,長野県,6,111,0,0,,,0,-13,3,26,-22,-5,4,,,
2020-08-02,20,長野県,6,117,0,0,,,0,-12,4,25,-19,-5,4,,,
2020-08-03,20,長野県,2,119,0,0,,,0,-4,2,24,-14,-7,4,,,
2020-08-04,20,長野県,3,122,0,0,,,0,1,8,31,-12,-7,4,,,
2020-08-05,20,長野県,3,125,0,0,,,0,-1,8,33,-10,-8,4,,,
2020-08-06,20,長野県,1,126,0,0,,,0,0,6,34,-8,-8,4,,,
2020-08-07,20,長野県,1,127,0,0,,,0,-1,6,32,-10,-10,5,,,
2020-08-08,20,長野県,0,127,0,0,,,0,-8,7,34,-8,-5,4,,,
2020-08-09,20,長野県,4,131,0,0,,,0,0,10,55,3,-5,3,,,
2020-08-10,20,長野県,1,132,0,0,,,0,31,15,115,7,-59,17,,,
2020-08-11,20,長野県,2,134,0,0,,,0,24,22,86,5,-28,8,,,
2020-08-12,20,長野県,5,139,0,0,,,0,26,25,86,7,-33,10,,,
2020-08-13,20,長野県,1,140,0,0,,,0,29,28,99,4,-58,16,,,
2020-08-14,20,長野県,5,145,0,0,,,0,21,17,110,2,-62,19,,,
2020-08-15,20,長野県,3,148,0,0,,,0,-7,7,59,0,-41,8,,,
2020-08-16,20,長野県,0,148,0,0,,,0,-11,5,22,-10,-16,4,,,
2020-08-17,20,長野県,1,149,0,0,,,0,1,3,32,-13,-12,5,,,
2020-08-18,20,長野県,1,150,0,0,,,0,1,5,34,-12,-8,4,,,
2020-08-19,20,長野県,2,152,0,0,,,0,-3,4,33,-13,-8,4,,,
2020-08-20,20,長野県,2,154,0,0,,,0,-2,4,28,-11,-7,4,,,
2020-08-21,20,長野県,9,163,0,0,,,0,-8,0,22,-18,-9,6,,,
2020-08-22,20,長野県,6,169,0,0,,,0,-13,-1,8,-25,-8,6,,,
2020-08-23,20,長野県,3,172,0,0,,,0,-10,1,4,-25,-6,5,,,
