"","city","公表日","Nofcases","cum_cases"
"9042","鳴沢村",2021-02-03,0,6.46
"9043","富士河口湖町",2021-02-03,0,56.937
"9044","小菅村",2021-02-03,0,0.767
"9045","丹波山村",2021-02-03,0,0.587
"9046","甲府市",2021-02-04,0.726,305.311
"9047","富士吉田市",2021-02-04,0,115.266
"9048","都留市",2021-02-04,0,34.593
"9049","山梨市",2021-02-04,0,13.549
"9050","大月市",2021-02-04,0,26.172
"9051","韮崎市",2021-02-04,0,20.691
"9052","南アルプス市",2021-02-04,0,52.678
"9053","北杜市",2021-02-04,0,22.892
"9054","甲斐市",2021-02-04,0,49.19
"9055","笛吹市",2021-02-04,0,55.364
"9056","上野原市",2021-02-04,0,31.415
"9057","甲州市",2021-02-04,0,17.975
"9058","中央市",2021-02-04,0,18.399
"9059","市川三郷町",2021-02-04,0.06,5.014
"9060","早川町",2021-02-04,0.004,0.254
"9061","身延町",2021-02-04,0.044,3.956
"9062","南部町",2021-02-04,0.029,1.907
"9063","富士川町",2021-02-04,0.058,4.731
"9064","昭和町",2021-02-04,0.079,11.314
"9065","道志村",2021-02-04,0,1.776
"9066","西桂町",2021-02-04,0,8.349
"9067","忍野村",2021-02-04,0,19.949
"9068","山中湖村",2021-02-04,0,11.516
"9069","鳴沢村",2021-02-04,0,6.46
"9070","富士河口湖町",2021-02-04,0,56.937
"9071","小菅村",2021-02-04,0,0.767
"9072","丹波山村",2021-02-04,0,0.587
"9073","甲府市",2021-02-05,0,305.311
"9074","富士吉田市",2021-02-05,0.495,115.761
"9075","都留市",2021-02-05,0,34.593
"9076","山梨市",2021-02-05,0,13.549
"9077","大月市",2021-02-05,0,26.172
"9078","韮崎市",2021-02-05,0,20.691
"9079","南アルプス市",2021-02-05,0,52.678
"9080","北杜市",2021-02-05,0,22.892
"9081","甲斐市",2021-02-05,0,49.19
"9082","笛吹市",2021-02-05,0,55.364
"9083","上野原市",2021-02-05,0,31.415
"9084","甲州市",2021-02-05,0,17.975
"9085","中央市",2021-02-05,0,18.399
"9086","市川三郷町",2021-02-05,0,5.014
"9087","早川町",2021-02-05,0,0.254
"9088","身延町",2021-02-05,0,3.956
"9089","南部町",2021-02-05,0,1.907
"9090","富士川町",2021-02-05,0,4.731
"9091","昭和町",2021-02-05,0,11.314
"9092","道志村",2021-02-05,0,1.776
"9093","西桂町",2021-02-05,0.043,8.392
"9094","忍野村",2021-02-05,0.098,20.047
"9095","山中湖村",2021-02-05,0.059,11.575
"9096","鳴沢村",2021-02-05,0.032,6.492
"9097","富士河口湖町",2021-02-05,0.272,57.209
"9098","小菅村",2021-02-05,0,0.767
"9099","丹波山村",2021-02-05,0,0.587
"9100","甲府市",2021-02-06,0,305.311
"9101","富士吉田市",2021-02-06,0,115.761
"9102","都留市",2021-02-06,0,34.593
"9103","山梨市",2021-02-06,0,13.549
"9104","大月市",2021-02-06,0,26.172
"9105","韮崎市",2021-02-06,0,20.691
"9106","南アルプス市",2021-02-06,0,52.678
"9107","北杜市",2021-02-06,0,22.892
"9108","甲斐市",2021-02-06,0,49.19
"9109","笛吹市",2021-02-06,0,55.364
"9110","上野原市",2021-02-06,0,31.415
"9111","甲州市",2021-02-06,0,17.975
"9112","中央市",2021-02-06,0,18.399
"9113","市川三郷町",2021-02-06,0,5.014
"9114","早川町",2021-02-06,0,0.254
"9115","身延町",2021-02-06,0,3.956
"9116","南部町",2021-02-06,0,1.907
"9117","富士川町",2021-02-06,0,4.731
"9118","昭和町",2021-02-06,0,11.314
"9119","道志村",2021-02-06,0,1.776
"9120","西桂町",2021-02-06,0,8.392
"9121","忍野村",2021-02-06,0,20.047
"9122","山中湖村",2021-02-06,0,11.575
"9123","鳴沢村",2021-02-06,0,6.492
"9124","富士河口湖町",2021-02-06,0,57.209
"9125","小菅村",2021-02-06,0,0.767
"9126","丹波山村",2021-02-06,0,0.587
"9127","甲府市",2021-02-07,0,305.311
"9128","富士吉田市",2021-02-07,0,115.761
"9129","都留市",2021-02-07,0,34.593
"9130","山梨市",2021-02-07,0,13.549
"9131","大月市",2021-02-07,0,26.172
"9132","韮崎市",2021-02-07,0,20.691
"9133","南アルプス市",2021-02-07,0,52.678
"9134","北杜市",2021-02-07,2,24.892
"9135","甲斐市",2021-02-07,0,49.19
"9136","笛吹市",2021-02-07,0,55.364
"9137","上野原市",2021-02-07,0,31.415
"9138","甲州市",2021-02-07,0,17.975
"9139","中央市",2021-02-07,0,18.399
"9140","市川三郷町",2021-02-07,0,5.014
"9141","早川町",2021-02-07,0,0.254
"9142","身延町",2021-02-07,0,3.956
"9143","南部町",2021-02-07,0,1.907
"9144","富士川町",2021-02-07,0,4.731
"9145","昭和町",2021-02-07,0,11.314
"9146","道志村",2021-02-07,0,1.776
"9147","西桂町",2021-02-07,0,8.392
"9148","忍野村",2021-02-07,0,20.047
"9149","山中湖村",2021-02-07,0,11.575
"9150","鳴沢村",2021-02-07,0,6.492
"9151","富士河口湖町",2021-02-07,0,57.209
"9152","小菅村",2021-02-07,0,0.767
"9153","丹波山村",2021-02-07,0,0.587
"9154","甲府市",2021-02-08,0,305.311
"9155","富士吉田市",2021-02-08,0,115.761
"9156","都留市",2021-02-08,0,34.593
"9157","山梨市",2021-02-08,0,13.549
"9158","大月市",2021-02-08,0,26.172
"9159","韮崎市",2021-02-08,0,20.691
"9160","南アルプス市",2021-02-08,0,52.678
"9161","北杜市",2021-02-08,0,24.892
"9162","甲斐市",2021-02-08,1,50.19
"9163","笛吹市",2021-02-08,0,55.364
"9164","上野原市",2021-02-08,0,31.415
"9165","甲州市",2021-02-08,0,17.975
"9166","中央市",2021-02-08,0,18.399
"9167","市川三郷町",2021-02-08,0,5.014
"9168","早川町",2021-02-08,0,0.254
"9169","身延町",2021-02-08,0,3.956
"9170","南部町",2021-02-08,0,1.907
"9171","富士川町",2021-02-08,0,4.731
"9172","昭和町",2021-02-08,0,11.314
"9173","道志村",2021-02-08,0,1.776
"9174","西桂町",2021-02-08,0,8.392
"9175","忍野村",2021-02-08,0,20.047
"9176","山中湖村",2021-02-08,0,11.575
"9177","鳴沢村",2021-02-08,0,6.492
"9178","富士河口湖町",2021-02-08,0,57.209
"9179","小菅村",2021-02-08,0,0.767
"9180","丹波山村",2021-02-08,0,0.587
"9181","甲府市",2021-02-09,1,306.311
"9182","富士吉田市",2021-02-09,0,115.761
"9183","都留市",2021-02-09,0,34.593
"9184","山梨市",2021-02-09,0,13.549
"9185","大月市",2021-02-09,0,26.172
"9186","韮崎市",2021-02-09,0,20.691
"9187","南アルプス市",2021-02-09,0,52.678
"9188","北杜市",2021-02-09,0,24.892
"9189","甲斐市",2021-02-09,0,50.19
"9190","笛吹市",2021-02-09,0,55.364
"9191","上野原市",2021-02-09,0,31.415
"9192","甲州市",2021-02-09,0,17.975
"9193","中央市",2021-02-09,2.602,21.001
"9194","市川三郷町",2021-02-09,0,5.014
"9195","早川町",2021-02-09,0,0.254
"9196","身延町",2021-02-09,0,3.956
"9197","南部町",2021-02-09,0,1.907
"9198","富士川町",2021-02-09,0,4.731
"9199","昭和町",2021-02-09,0.398,11.712
"9200","道志村",2021-02-09,0,1.776
"9201","西桂町",2021-02-09,0,8.392
"9202","忍野村",2021-02-09,0,20.047
"9203","山中湖村",2021-02-09,0,11.575
"9204","鳴沢村",2021-02-09,0,6.492
"9205","富士河口湖町",2021-02-09,0,57.209
"9206","小菅村",2021-02-09,0,0.767
"9207","丹波山村",2021-02-09,0,0.587
"9208","甲府市",2021-02-10,0,306.311
"9209","富士吉田市",2021-02-10,0,115.761
"9210","都留市",2021-02-10,0,34.593
"9211","山梨市",2021-02-10,0,13.549
"9212","大月市",2021-02-10,0,26.172
"9213","韮崎市",2021-02-10,0,20.691
"9214","南アルプス市",2021-02-10,0,52.678
"9215","北杜市",2021-02-10,0,24.892
"9216","甲斐市",2021-02-10,0,50.19
"9217","笛吹市",2021-02-10,0,55.364
"9218","上野原市",2021-02-10,0,31.415
"9219","甲州市",2021-02-10,0,17.975
"9220","中央市",2021-02-10,0,21.001
"9221","市川三郷町",2021-02-10,0,5.014
"9222","早川町",2021-02-10,0,0.254
"9223","身延町",2021-02-10,0,3.956
"9224","南部町",2021-02-10,0,1.907
"9225","富士川町",2021-02-10,0,4.731
"9226","昭和町",2021-02-10,0,11.712
"9227","道志村",2021-02-10,0,1.776
"9228","西桂町",2021-02-10,0,8.392
"9229","忍野村",2021-02-10,0,20.047
"9230","山中湖村",2021-02-10,0,11.575
"9231","鳴沢村",2021-02-10,0,6.492
"9232","富士河口湖町",2021-02-10,0,57.209
"9233","小菅村",2021-02-10,0,0.767
"9234","丹波山村",2021-02-10,0,0.587
"9235","甲府市",2021-02-11,0,306.311
"9236","富士吉田市",2021-02-11,0,115.761
"9237","都留市",2021-02-11,0.207,34.8
"9238","山梨市",2021-02-11,0.238,13.787
"9239","大月市",2021-02-11,0.163,26.335
"9240","韮崎市",2021-02-11,0,20.691
"9241","南アルプス市",2021-02-11,0,52.678
"9242","北杜市",2021-02-11,0,24.892
"9243","甲斐市",2021-02-11,0,50.19
"9244","笛吹市",2021-02-11,0,55.364
"9245","上野原市",2021-02-11,0.158,31.573
"9246","甲州市",2021-02-11,0,17.975
"9247","中央市",2021-02-11,0.215,21.216
"9248","市川三郷町",2021-02-11,0,5.014
"9249","早川町",2021-02-11,0,0.254
"9250","身延町",2021-02-11,0,3.956
"9251","南部町",2021-02-11,0,1.907
"9252","富士川町",2021-02-11,0,4.731
"9253","昭和町",2021-02-11,0,11.712
"9254","道志村",2021-02-11,0.011,1.787
"9255","西桂町",2021-02-11,0,8.392
"9256","忍野村",2021-02-11,0,20.047
"9257","山中湖村",2021-02-11,0,11.575
"9258","鳴沢村",2021-02-11,0,6.492
"9259","富士河口湖町",2021-02-11,0,57.209
"9260","小菅村",2021-02-11,0.005,0.772
"9261","丹波山村",2021-02-11,0.004,0.591
"9262","甲府市",2021-02-12,2,308.311
"9263","富士吉田市",2021-02-12,1.485,117.246
"9264","都留市",2021-02-12,0,34.8
"9265","山梨市",2021-02-12,0,13.787
"9266","大月市",2021-02-12,0,26.335
"9267","韮崎市",2021-02-12,0,20.691
"9268","南アルプス市",2021-02-12,0,52.678
"9269","北杜市",2021-02-12,0,24.892
"9270","甲斐市",2021-02-12,0,50.19
"9271","笛吹市",2021-02-12,1.69,57.054
"9272","上野原市",2021-02-12,0,31.573
"9273","甲州市",2021-02-12,0,17.975
"9274","中央市",2021-02-12,1.31,22.526
"9275","市川三郷町",2021-02-12,0,5.014
"9276","早川町",2021-02-12,0,0.254
"9277","身延町",2021-02-12,0,3.956
"9278","南部町",2021-02-12,0,1.907
"9279","富士川町",2021-02-12,0,4.731
"9280","昭和町",2021-02-12,0,11.712
"9281","道志村",2021-02-12,0,1.787
"9282","西桂町",2021-02-12,0.13,8.522
"9283","忍野村",2021-02-12,0.295,20.342
"9284","山中湖村",2021-02-12,0.178,11.753
"9285","鳴沢村",2021-02-12,0.096,6.588
"9286","富士河口湖町",2021-02-12,0.816,58.025
"9287","小菅村",2021-02-12,0,0.772
"9288","丹波山村",2021-02-12,0,0.591
"9289","甲府市",2021-02-13,0,308.311
"9290","富士吉田市",2021-02-13,0,117.246
"9291","都留市",2021-02-13,0,34.8
"9292","山梨市",2021-02-13,0,13.787
"9293","大月市",2021-02-13,0,26.335
"9294","韮崎市",2021-02-13,0,20.691
"9295","南アルプス市",2021-02-13,0,52.678
"9296","北杜市",2021-02-13,0,24.892
"9297","甲斐市",2021-02-13,0,50.19
"9298","笛吹市",2021-02-13,1,58.054
"9299","上野原市",2021-02-13,0,31.573
"9300","甲州市",2021-02-13,0,17.975
"9301","中央市",2021-02-13,0,22.526
"9302","市川三郷町",2021-02-13,0,5.014
"9303","早川町",2021-02-13,0,0.254
"9304","身延町",2021-02-13,0,3.956
"9305","南部町",2021-02-13,0,1.907
"9306","富士川町",2021-02-13,0,4.731
"9307","昭和町",2021-02-13,0,11.712
"9308","道志村",2021-02-13,0,1.787
"9309","西桂町",2021-02-13,0,8.522
"9310","忍野村",2021-02-13,0,20.342
"9311","山中湖村",2021-02-13,0,11.753
"9312","鳴沢村",2021-02-13,0,6.588
"9313","富士河口湖町",2021-02-13,0,58.025
"9314","小菅村",2021-02-13,0,0.772
"9315","丹波山村",2021-02-13,0,0.591
"9316","甲府市",2021-02-14,0,308.311
"9317","富士吉田市",2021-02-14,0,117.246
"9318","都留市",2021-02-14,0,34.8
"9319","山梨市",2021-02-14,0,13.787
"9320","大月市",2021-02-14,0,26.335
"9321","韮崎市",2021-02-14,0,20.691
"9322","南アルプス市",2021-02-14,0,52.678
"9323","北杜市",2021-02-14,0,24.892
"9324","甲斐市",2021-02-14,0,50.19
"9325","笛吹市",2021-02-14,0,58.054
"9326","上野原市",2021-02-14,0,31.573
"9327","甲州市",2021-02-14,0,17.975
"9328","中央市",2021-02-14,0,22.526
"9329","市川三郷町",2021-02-14,0,5.014
"9330","早川町",2021-02-14,0,0.254
"9331","身延町",2021-02-14,0,3.956
"9332","南部町",2021-02-14,0,1.907
"9333","富士川町",2021-02-14,0,4.731
"9334","昭和町",2021-02-14,0,11.712
"9335","道志村",2021-02-14,0,1.787
"9336","西桂町",2021-02-14,0,8.522
"9337","忍野村",2021-02-14,0,20.342
"9338","山中湖村",2021-02-14,0,11.753
"9339","鳴沢村",2021-02-14,0,6.588
"9340","富士河口湖町",2021-02-14,0,58.025
"9341","小菅村",2021-02-14,0,0.772
"9342","丹波山村",2021-02-14,0,0.591
"9343","甲府市",2021-02-15,1,309.311
"9344","富士吉田市",2021-02-15,0,117.246
"9345","都留市",2021-02-15,0,34.8
"9346","山梨市",2021-02-15,0,13.787
"9347","大月市",2021-02-15,0,26.335
"9348","韮崎市",2021-02-15,0,20.691
"9349","南アルプス市",2021-02-15,0,52.678
"9350","北杜市",2021-02-15,0,24.892
"9351","甲斐市",2021-02-15,0,50.19
"9352","笛吹市",2021-02-15,0,58.054
"9353","上野原市",2021-02-15,0,31.573
"9354","甲州市",2021-02-15,0,17.975
"9355","中央市",2021-02-15,0,22.526
"9356","市川三郷町",2021-02-15,0,5.014
"9357","早川町",2021-02-15,0,0.254
"9358","身延町",2021-02-15,0,3.956
"9359","南部町",2021-02-15,0,1.907
"9360","富士川町",2021-02-15,0,4.731
"9361","昭和町",2021-02-15,0,11.712
"9362","道志村",2021-02-15,0,1.787
"9363","西桂町",2021-02-15,0,8.522
"9364","忍野村",2021-02-15,0,20.342
"9365","山中湖村",2021-02-15,0,11.753
"9366","鳴沢村",2021-02-15,0,6.588
"9367","富士河口湖町",2021-02-15,0,58.025
"9368","小菅村",2021-02-15,0,0.772
"9369","丹波山村",2021-02-15,0,0.591
"9370","甲府市",2021-02-16,0,309.311
"9371","富士吉田市",2021-02-16,0,117.246
"9372","都留市",2021-02-16,0,34.8
"9373","山梨市",2021-02-16,0,13.787
"9374","大月市",2021-02-16,0,26.335
"9375","韮崎市",2021-02-16,0,20.691
"9376","南アルプス市",2021-02-16,0,52.678
"9377","北杜市",2021-02-16,0,24.892
"9378","甲斐市",2021-02-16,0,50.19
"9379","笛吹市",2021-02-16,0,58.054
"9380","上野原市",2021-02-16,0,31.573
"9381","甲州市",2021-02-16,0,17.975
"9382","中央市",2021-02-16,0,22.526
"9383","市川三郷町",2021-02-16,0,5.014
"9384","早川町",2021-02-16,0,0.254
"9385","身延町",2021-02-16,0,3.956
"9386","南部町",2021-02-16,0,1.907
"9387","富士川町",2021-02-16,0,4.731
"9388","昭和町",2021-02-16,0,11.712
"9389","道志村",2021-02-16,0,1.787
"9390","西桂町",2021-02-16,0,8.522
"9391","忍野村",2021-02-16,0,20.342
"9392","山中湖村",2021-02-16,0,11.753
"9393","鳴沢村",2021-02-16,0,6.588
"9394","富士河口湖町",2021-02-16,0,58.025
"9395","小菅村",2021-02-16,0,0.772
"9396","丹波山村",2021-02-16,0,0.591
"9397","甲府市",2021-02-17,1,310.311
"9398","富士吉田市",2021-02-17,0,117.246
"9399","都留市",2021-02-17,0,34.8
"9400","山梨市",2021-02-17,0,13.787
"9401","大月市",2021-02-17,0,26.335
"9402","韮崎市",2021-02-17,0,20.691
"9403","南アルプス市",2021-02-17,1,53.678
"9404","北杜市",2021-02-17,0,24.892
"9405","甲斐市",2021-02-17,0,50.19
"9406","笛吹市",2021-02-17,0,58.054
"9407","上野原市",2021-02-17,0,31.573
"9408","甲州市",2021-02-17,0,17.975
"9409","中央市",2021-02-17,0,22.526
"9410","市川三郷町",2021-02-17,0.62,5.634
"9411","早川町",2021-02-17,0.04,0.294
"9412","身延町",2021-02-17,0.449,4.405
"9413","南部町",2021-02-17,0.301,2.208
"9414","富士川町",2021-02-17,0.59,5.321
"9415","昭和町",2021-02-17,0,11.712
"9416","道志村",2021-02-17,0,1.787
"9417","西桂町",2021-02-17,0,8.522
"9418","忍野村",2021-02-17,0,20.342
"9419","山中湖村",2021-02-17,0,11.753
"9420","鳴沢村",2021-02-17,0,6.588
"9421","富士河口湖町",2021-02-17,0,58.025
"9422","小菅村",2021-02-17,0,0.772
"9423","丹波山村",2021-02-17,0,0.591
"9424","甲府市",2021-02-18,0,310.311
"9425","富士吉田市",2021-02-18,0,117.246
"9426","都留市",2021-02-18,0,34.8
"9427","山梨市",2021-02-18,0,13.787
"9428","大月市",2021-02-18,0,26.335
"9429","韮崎市",2021-02-18,0,20.691
"9430","南アルプス市",2021-02-18,0,53.678
"9431","北杜市",2021-02-18,1,25.892
"9432","甲斐市",2021-02-18,0,50.19
"9433","笛吹市",2021-02-18,0,58.054
"9434","上野原市",2021-02-18,0,31.573
"9435","甲州市",2021-02-18,0,17.975
"9436","中央市",2021-02-18,0,22.526
"9437","市川三郷町",2021-02-18,0,5.634
"9438","早川町",2021-02-18,0,0.294
"9439","身延町",2021-02-18,0,4.405
"9440","南部町",2021-02-18,0,2.208
"9441","富士川町",2021-02-18,0,5.321
"9442","昭和町",2021-02-18,0,11.712
"9443","道志村",2021-02-18,0,1.787
"9444","西桂町",2021-02-18,0,8.522
"9445","忍野村",2021-02-18,0,20.342
"9446","山中湖村",2021-02-18,0,11.753
"9447","鳴沢村",2021-02-18,0,6.588
"9448","富士河口湖町",2021-02-18,0,58.025
"9449","小菅村",2021-02-18,0,0.772
"9450","丹波山村",2021-02-18,0,0.591
"9451","甲府市",2021-02-19,1,311.311
"9452","富士吉田市",2021-02-19,0,117.246
"9453","都留市",2021-02-19,0,34.8
"9454","山梨市",2021-02-19,0,13.787
"9455","大月市",2021-02-19,0,26.335
"9456","韮崎市",2021-02-19,0,20.691
"9457","南アルプス市",2021-02-19,0,53.678
"9458","北杜市",2021-02-19,0,25.892
"9459","甲斐市",2021-02-19,0,50.19
"9460","笛吹市",2021-02-19,0,58.054
"9461","上野原市",2021-02-19,0,31.573
"9462","甲州市",2021-02-19,0,17.975
"9463","中央市",2021-02-19,0,22.526
"9464","市川三郷町",2021-02-19,0,5.634
"9465","早川町",2021-02-19,0,0.294
"9466","身延町",2021-02-19,0,4.405
"9467","南部町",2021-02-19,0,2.208
"9468","富士川町",2021-02-19,0,5.321
"9469","昭和町",2021-02-19,0,11.712
"9470","道志村",2021-02-19,0,1.787
"9471","西桂町",2021-02-19,0,8.522
"9472","忍野村",2021-02-19,0,20.342
"9473","山中湖村",2021-02-19,0,11.753
"9474","鳴沢村",2021-02-19,0,6.588
"9475","富士河口湖町",2021-02-19,0,58.025
"9476","小菅村",2021-02-19,0,0.772
"9477","丹波山村",2021-02-19,0,0.591
"9478","甲府市",2021-02-20,0,311.311
"9479","富士吉田市",2021-02-20,0,117.246
"9480","都留市",2021-02-20,0,34.8
"9481","山梨市",2021-02-20,0,13.787
"9482","大月市",2021-02-20,0,26.335
"9483","韮崎市",2021-02-20,0,20.691
"9484","南アルプス市",2021-02-20,0,53.678
"9485","北杜市",2021-02-20,0,25.892
"9486","甲斐市",2021-02-20,0,50.19
"9487","笛吹市",2021-02-20,0,58.054
"9488","上野原市",2021-02-20,0,31.573
"9489","甲州市",2021-02-20,0,17.975
"9490","中央市",2021-02-20,0,22.526
"9491","市川三郷町",2021-02-20,0,5.634
"9492","早川町",2021-02-20,0,0.294
"9493","身延町",2021-02-20,0,4.405
"9494","南部町",2021-02-20,0,2.208
"9495","富士川町",2021-02-20,0,5.321
"9496","昭和町",2021-02-20,0,11.712
"9497","道志村",2021-02-20,0,1.787
"9498","西桂町",2021-02-20,0,8.522
"9499","忍野村",2021-02-20,0,20.342
"9500","山中湖村",2021-02-20,0,11.753
"9501","鳴沢村",2021-02-20,0,6.588
"9502","富士河口湖町",2021-02-20,0,58.025
"9503","小菅村",2021-02-20,0,0.772
"9504","丹波山村",2021-02-20,0,0.591
"9505","甲府市",2021-02-21,0,311.311
"9506","富士吉田市",2021-02-21,0,117.246
"9507","都留市",2021-02-21,0,34.8
"9508","山梨市",2021-02-21,0,13.787
"9509","大月市",2021-02-21,0,26.335
"9510","韮崎市",2021-02-21,0,20.691
"9511","南アルプス市",2021-02-21,0,53.678
"9512","北杜市",2021-02-21,0,25.892
"9513","甲斐市",2021-02-21,0,50.19
"9514","笛吹市",2021-02-21,0,58.054
"9515","上野原市",2021-02-21,0,31.573
"9516","甲州市",2021-02-21,0,17.975
"9517","中央市",2021-02-21,0,22.526
"9518","市川三郷町",2021-02-21,0,5.634
"9519","早川町",2021-02-21,0,0.294
"9520","身延町",2021-02-21,0,4.405
"9521","南部町",2021-02-21,0,2.208
"9522","富士川町",2021-02-21,0,5.321
"9523","昭和町",2021-02-21,0,11.712
"9524","道志村",2021-02-21,0,1.787
"9525","西桂町",2021-02-21,0,8.522
"9526","忍野村",2021-02-21,0,20.342
"9527","山中湖村",2021-02-21,0,11.753
"9528","鳴沢村",2021-02-21,0,6.588
"9529","富士河口湖町",2021-02-21,0,58.025
"9530","小菅村",2021-02-21,0,0.772
"9531","丹波山村",2021-02-21,0,0.591
"9532","甲府市",2021-02-22,0,311.311
