"date","pref","Sales","customers","Rt","Ymns","Rt.lag7","Rt.lag14"
2020-08-01,"和歌山県",4650236,1685,1.49,0,0.35,1.53
2020-08-01,"鳥取県",1964202,571,5.18,0,0.61,0
2020-08-01,"島根県",1494288,553,0.46,0,0,NA
2020-08-01,"岡山県",7614881,2893,1.12,0,0.92,0.71
2020-08-01,"広島県",15238512,6719,1.49,0,0.9,0.63
2020-08-01,"山口県",9632025,3009,1.76,0,1.06,1
2020-08-01,"徳島県",1283667,519,4.01,0,1.76,0.95
2020-08-01,"香川県",4733945,2674,0.46,0,5.9,0.46
2020-08-01,"愛媛県",6861568,3696,2.69,0,1.09,1
2020-08-01,"高知県",3156122,1507,1,0,1.34,3.01
2020-08-01,"福岡県",23792759,8902,1.3,0,1.73,0.8
2020-08-01,"佐賀県",2333086,1017,1.18,0,1.81,0.87
2020-08-01,"長崎県",3669659,1316,2.09,0,1.44,0.48
2020-08-01,"熊本県",6743114,2833,8.46,0,0.84,0.53
2020-08-01,"大分県",6384892,2679,NA,0,1.34,1.28
2020-08-01,"宮崎県",2680645,997,3.3,0,1.07,0.55
2020-08-01,"鹿児島県",5627664,2309,1.18,0,0.58,0.38
2020-08-01,"沖縄県",10578929,4070,4.1,0,1.6,1.1
2020-08-02,"北海道",20532532,11047,1.33,0,1.35,0.83
2020-08-02,"青森県",1845201,979,1,0,0,NA
2020-08-02,"岩手県",2146989,1109,NA,0,NA,0.46
2020-08-02,"宮城県",7060621,2750,2.26,0,0.76,0.22
2020-08-02,"秋田県",844029,506,0,0,NA,0.53
2020-08-02,"山形県",1383527,663,NA,0,0,NA
2020-08-02,"福島県",3112432,1660,1.34,0,1.83,1.2
2020-08-02,"茨城県",8201803,3218,3.02,0,0.95,0.8
2020-08-02,"栃木県",7361347,3900,1.02,0,1.28,0.68
2020-08-02,"群馬県",6600243,2409,1.06,0,1.99,1.71
2020-08-02,"埼玉県",19076951,8566,1.17,0,1.04,0.87
2020-08-02,"千葉県",18961749,7267,1.49,0,1.18,0.84
2020-08-02,"東京都",107839539,39902,1.17,0,1.05,0.83
2020-08-02,"神奈川県",35085361,15341,1.37,0,1.48,0.92
2020-08-02,"新潟県",5184006,2256,4.42,0,0.61,0.17
2020-08-02,"山梨県",1692074,881,1.09,1,2.36,0.52
2020-08-02,"長野県",5733575,3400,2.26,0,0.66,1.15
2020-08-02,"富山県",2324902,1302,1.78,0,2.95,0.64
2020-08-02,"石川県",4258594,1640,1,0,2.74,1.78
2020-08-02,"福井県",2206822,1070,2.53,0,1.19,0.15
2020-08-02,"岐阜県",5476105,2808,1.77,0,0.96,0.53
2020-08-02,"静岡県",7214304,4308,5.18,0,0.62,0.77
2020-08-02,"愛知県",28196205,12901,1.76,0,0.93,0.39
2020-08-02,"三重県",6365344,3683,3.26,0,1.92,0.56
2020-08-02,"滋賀県",7256559,2803,0.79,0,2.42,0.55
2020-08-02,"京都府",14284500,6146,1.52,0,0.97,0.88
2020-08-02,"大阪府",46726853,23242,1.42,0,1.04,0.86
2020-08-02,"兵庫県",31814807,16896,1.43,0,1.06,0.86
2020-08-02,"奈良県",5503784,2555,1.11,0,1.08,0.98
2020-08-02,"和歌山県",2929223,1264,1.25,0,0.39,1.28
2020-08-02,"鳥取県",989380,418,5.9,0,0.37,0
2020-08-02,"島根県",841870,403,0.46,0,1.64,16.47
2020-08-02,"岡山県",5788255,2707,1.24,0,0.89,0.74
2020-08-02,"広島県",11107538,5964,1.52,0,0.74,0.6
2020-08-02,"山口県",5793547,2070,1.2,0,1.64,0.51
2020-08-02,"徳島県",711634,456,4.42,0,1.57,1.05
2020-08-02,"香川県",3824290,2335,1,0,6.25,0.43
2020-08-02,"愛媛県",5717320,3582,2.36,0,0.78,1.1
2020-08-02,"高知県",2285283,1399,0.75,0,1,4.99
2020-08-02,"福岡県",18058736,7951,1.66,0,1.15,0.83
2020-08-02,"佐賀県",1901608,918,1.27,0,1.7,0.77
2020-08-02,"長崎県",1846422,1079,3.16,0,0.93,0.47
2020-08-02,"熊本県",5119521,2612,3.85,0,0.96,0.51
2020-08-02,"大分県",4352834,2207,NA,0,1.85,0.88
2020-08-02,"宮崎県",2249775,943,1.79,0,0.81,0.58
2020-08-02,"鹿児島県",3608798,1943,0.98,0,0.58,0.93
2020-08-02,"沖縄県",9417303,3962,4.39,0,1.57,0.86
2020-08-03,"北海道",15973975,7763,1.54,0,1.04,0.83
2020-08-03,"青森県",1748970,703,1,0,0,NA
2020-08-03,"岩手県",1586117,770,NA,0,NA,0.75
2020-08-03,"宮城県",5505768,2198,1.98,0,0.64,0.25
2020-08-03,"秋田県",700369,258,0,0,NA,0.58
2020-08-03,"山形県",1595116,620,NA,0,0,NA
2020-08-03,"福島県",2425240,1245,1.34,0,2.19,0.92
2020-08-03,"茨城県",4328916,1851,2.98,0,0.94,0.77
2020-08-03,"栃木県",3013556,1951,1.21,0,1.14,0.69
2020-08-03,"群馬県",3897659,1236,1.17,0,2.01,1.54
2020-08-03,"埼玉県",10010724,4737,1.25,0,0.98,0.87
2020-08-03,"千葉県",11273375,4364,1.52,0,1.12,0.82
2020-08-03,"東京都",85525909,34847,1.23,0,0.99,0.83
2020-08-03,"神奈川県",21554605,9883,1.45,0,1.38,0.95
2020-08-03,"新潟県",2405386,1184,3.7,0,0.48,0.34
2020-08-03,"山梨県",1174928,593,1.34,1,1.27,0.82
2020-08-03,"長野県",4043084,2287,2.38,0,0.59,1.21
2020-08-03,"富山県",1239292,731,1.87,0,2.28,0.68
2020-08-03,"石川県",1797050,710,1,0,3.29,1.56
2020-08-03,"福井県",867173,386,2.85,0,0.94,0.17
2020-08-03,"岐阜県",2593186,1305,1.66,0,0.93,0.52
2020-08-03,"静岡県",5104791,3061,1.14,0,0.45,1.66
2020-08-03,"愛知県",16624086,8501,1.65,0,0.84,0.68
2020-08-03,"三重県",3028018,1793,2.77,0,1.71,0.52
2020-08-03,"滋賀県",3699055,1603,1.05,0,1.67,0.61
2020-08-03,"京都府",8680610,3575,1.29,0,0.67,1.65
2020-08-03,"大阪府",32045550,16829,1.37,0,1.06,0.81
2020-08-03,"兵庫県",17194615,10077,1.46,0,1.02,0.86
2020-08-03,"奈良県",3082691,1497,1.13,0,1.01,1.03
2020-08-03,"和歌山県",1885725,810,1.04,0,0.46,1.16
2020-08-03,"鳥取県",728840,278,5.9,0,0.37,0
2020-08-03,"島根県",553717,225,0.46,0,25.67,0.19
2020-08-03,"岡山県",3591689,1582,1.2,0,0.86,0.69
2020-08-03,"広島県",6079625,3444,1.55,0,0.65,0.62
2020-08-03,"山口県",2982931,1112,1,0,1.92,0.37
2020-08-03,"徳島県",441286,278,1.64,0,2.01,0.98
2020-08-03,"香川県",2862327,1767,1,0,6.59,0.48
2020-08-03,"愛媛県",2872317,1894,2.19,0,0.75,0.5
2020-08-03,"高知県",1073956,647,1,0,0.46,8.5
2020-08-03,"福岡県",11086969,5147,1.57,0,1.06,0.82
2020-08-03,"佐賀県",707766,428,1.55,0,1.38,0.81
2020-08-03,"長崎県",1747941,841,3.12,0,0.84,0.48
2020-08-03,"熊本県",2593849,1348,2.12,0,0.85,0.59
2020-08-03,"大分県",2311771,1333,NA,0,2.19,0.91
2020-08-03,"宮崎県",1392629,554,1.39,0,0.94,0.55
2020-08-03,"鹿児島県",2581560,1262,0.9,0,0.63,1.88
2020-08-03,"沖縄県",8057413,3095,3.61,0,1.53,0.82
2020-08-04,"北海道",18211018,8481,1.85,0,1,0.74
2020-08-04,"青森県",2142776,747,1,0,0,NA
2020-08-04,"岩手県",2350124,980,NA,0,NA,0.75
2020-08-04,"宮城県",6684908,2315,1.9,0,0.42,0.37
2020-08-04,"秋田県",982379,346,0,0,NA,0.58
2020-08-04,"山形県",1983965,721,NA,0,0,NA
2020-08-04,"福島県",2911604,1344,1.34,0,2.19,0.92
2020-08-04,"茨城県",5044167,2155,2.36,0,0.93,0.77
2020-08-04,"栃木県",3350050,2079,1.09,0,1.23,0.69
2020-08-04,"群馬県",7073501,2031,1.11,0,2.05,1.45
2020-08-04,"埼玉県",11579538,5391,1.21,0,0.97,0.82
2020-08-04,"千葉県",11728535,4499,1.55,0,1.01,0.83
2020-08-04,"東京都",94997718,38352,1.23,0,0.95,0.87
2020-08-04,"神奈川県",24176059,10696,1.57,0,1.17,1.09
2020-08-04,"新潟県",2955586,1437,2.34,0,0.47,0.37
2020-08-04,"山梨県",1192978,588,1.71,1,1.22,0.44
2020-08-04,"長野県",5022602,2591,1.64,0,0.61,1.17
2020-08-04,"富山県",1465447,730,3.6,0,1.74,0.51
2020-08-04,"石川県",2608797,1039,1.17,0,3.85,1.2
2020-08-04,"福井県",804430,385,3.31,0,0.66,0.21
2020-08-04,"岐阜県",3114483,1607,1.4,0,0.88,0.54
2020-08-04,"静岡県",5138174,2547,1.23,0,0.57,0.82
2020-08-04,"愛知県",19660532,9182,1.41,0,0.77,0.75
2020-08-04,"三重県",4108862,1996,2.87,0,1.34,0.46
2020-08-04,"滋賀県",3873568,1692,1.17,0,1.58,0.58
2020-08-04,"京都府",9218461,3896,1.4,0,0.83,0.96
2020-08-04,"大阪府",33648417,17125,1.3,0,0.99,0.9
2020-08-04,"兵庫県",17389789,10365,1.35,0,1.02,0.85
2020-08-04,"奈良県",2547112,1205,1.13,0,1,1.02
2020-08-04,"和歌山県",2259015,982,0.96,0,0.51,1
2020-08-04,"鳥取県",987067,348,3.6,0,0.28,0
2020-08-04,"島根県",622953,211,0,0,NA,0.14
2020-08-04,"岡山県",4191720,1671,1.19,0,0.81,0.63
2020-08-04,"広島県",6684800,3480,1.59,0,0.49,0.66
2020-08-04,"山口県",4032004,1469,0.92,0,1.85,0.39
2020-08-04,"徳島県",479741,273,1.83,0,1.76,0.98
2020-08-04,"香川県",2758099,1638,1,0,6.59,0.48
2020-08-04,"愛媛県",3360640,2284,1.54,0,0.72,0.55
2020-08-04,"高知県",1515191,908,0.61,0,0.61,8.5
2020-08-04,"福岡県",12335315,5221,1.56,0,1.02,0.75
2020-08-04,"佐賀県",857231,409,1.7,0,1.15,0.78
2020-08-04,"長崎県",1510132,683,3.19,0,0.57,0.55
2020-08-04,"熊本県",2976547,1585,2,0,0.6,0.72
2020-08-04,"大分県",2473915,1307,3.38,0,1.53,1
2020-08-04,"宮崎県",1367855,532,1.26,0,0.8,0.51
2020-08-04,"鹿児島県",3230803,1510,0.94,0,0.47,2.4
2020-08-04,"沖縄県",8199414,3254,3.35,0,1.33,0.76
2020-08-05,"北海道",20316462,8880,2.02,0,0.86,0.84
2020-08-05,"青森県",2632133,922,NA,0,0,NA
2020-08-05,"岩手県",2049456,987,NA,0,NA,0.75
2020-08-05,"宮城県",6850240,2566,1.69,0,0.34,0.61
2020-08-05,"秋田県",1007182,361,0,0,NA,0.56
2020-08-05,"山形県",1694812,624,NA,0,0,NA
2020-08-05,"福島県",3359458,1533,1.64,0,1.78,1.3
2020-08-05,"茨城県",5748184,2393,1.93,0,0.94,0.88
2020-08-05,"栃木県",4722635,2601,1.18,0,1.29,0.54
2020-08-05,"群馬県",6618097,1825,1.71,0,1.76,1.56
2020-08-05,"埼玉県",11944539,5510,1.26,0,0.92,0.93
2020-08-05,"千葉県",13205472,5141,1.31,0,0.98,0.96
2020-08-05,"東京都",103788895,40584,1.23,0,0.93,0.87
2020-08-05,"神奈川県",25651987,11110,1.59,0,1.13,1.15
2020-08-05,"新潟県",3299546,1344,2.19,0,0.55,0.84
2020-08-05,"山梨県",1388992,602,1.58,1,1.18,0.75
2020-08-05,"長野県",4103064,2340,1.3,0,0.7,0.95
2020-08-05,"富山県",1531162,705,6.07,0,1.19,1.04
2020-08-05,"石川県",3183691,1288,0.85,0,4.95,1.24
2020-08-05,"福井県",1081897,490,1.37,0,0.48,0.32
2020-08-05,"岐阜県",4032247,1685,1.07,0,0.85,0.58
2020-08-05,"静岡県",6132507,3121,0.87,0,0.67,0.93
2020-08-05,"愛知県",20059535,9860,1.31,0,0.72,0.84
2020-08-05,"三重県",3335467,1841,2.74,0,1.14,0.53
2020-08-05,"滋賀県",4752477,2006,1.69,0,1.02,0.75
2020-08-05,"京都府",9159812,4122,1.26,0,0.81,1.21
2020-08-05,"大阪府",38980916,18993,1.19,0,1,0.91
2020-08-05,"兵庫県",21012932,11723,1.29,0,0.97,0.91
2020-08-05,"奈良県",3739069,1746,1.21,0,0.89,1.63
2020-08-05,"和歌山県",2367890,1052,0.87,0,0.51,1.77
2020-08-05,"鳥取県",1020434,323,1.52,0,0.34,0.61
2020-08-05,"島根県",737865,315,0,0,NA,0.08
2020-08-05,"岡山県",3584279,1611,1.08,0,0.64,0.81
2020-08-05,"広島県",8945416,4499,1.25,0,0.63,0.42
2020-08-05,"山口県",4630198,1652,0.78,0,1.96,0.7
2020-08-05,"徳島県",316254,263,2.26,0,0.82,1.52
2020-08-05,"香川県",2329134,1543,0,0,NA,0.61
2020-08-05,"愛媛県",4173803,3358,1.54,0,0.72,0.67
2020-08-05,"高知県",1693697,861,0.75,0,0.61,9.1
2020-08-05,"福岡県",13468291,6003,1.48,0,1.13,0.76
2020-08-05,"佐賀県",939533,585,2.13,0,1.06,0.65
2020-08-05,"長崎県",1683588,766,3.44,0,0.5,0.72
2020-08-05,"熊本県",2416263,1375,1.38,0,0.42,1.1
2020-08-05,"大分県",2468098,1023,3.6,0,1.39,1.61
2020-08-05,"宮崎県",1335260,500,0.96,0,0.77,0.64
2020-08-05,"鹿児島県",2949914,1395,0.61,0,0.61,2.69
2020-08-05,"沖縄県",7199769,3050,2.58,0,1.24,0.82
2020-08-06,"北海道",21358948,9978,1.87,0,0.84,0.99
2020-08-06,"青森県",2584372,1023,NA,0,0,NA
2020-08-06,"岩手県",2588831,1060,NA,0,NA,1
2020-08-06,"宮城県",7459382,2598,1.4,0,0.41,0.55
2020-08-06,"秋田県",1054930,351,0,0,NA,0.54
2020-08-06,"山形県",1807568,685,NA,0,0,NA
2020-08-06,"福島県",3386939,1483,2.69,0,1.92,1.58
2020-08-06,"茨城県",6138613,2417,2.11,0,0.89,0.73
2020-08-06,"栃木県",4801673,2586,1.02,0,1.04,0.58
2020-08-06,"群馬県",6914776,1922,1.7,0,1.75,1.7
2020-08-06,"埼玉県",14255768,6079,1.29,0,0.89,0.98
2020-08-06,"千葉県",12940265,4796,1.5,0,0.87,1.07
2020-08-06,"東京都",106377988,41056,1.23,0,0.88,0.96
2020-08-06,"神奈川県",28142433,12184,1.59,0,1.07,1.12
2020-08-06,"新潟県",3865983,1520,1.48,0,0.49,1.1
2020-08-06,"山梨県",1444791,635,1.87,1,0.91,1.1
2020-08-06,"長野県",4361429,2524,1.24,0,0.7,1
2020-08-06,"富山県",1627005,732,4.93,0,1.1,1.07
2020-08-06,"石川県",2763469,1080,0.83,0,4.49,1.25
2020-08-06,"福井県",1376490,585,1.34,0,0.24,1
2020-08-06,"岐阜県",3850161,1783,0.89,0,1.03,0.55
2020-08-06,"静岡県",6349612,2936,0.96,0,0.54,0.95
2020-08-06,"愛知県",19752615,9247,1.15,0,0.69,0.87
2020-08-06,"三重県",4263200,2348,2.12,0,0.95,0.6
2020-08-06,"滋賀県",4317161,1719,2.3,0,1.01,0.74
2020-08-06,"京都府",11104664,4523,0.96,0,0.85,1.29
2020-08-06,"大阪府",38276100,19025,1.15,0,0.95,0.91
2020-08-06,"兵庫県",20858495,11198,1.24,0,0.92,0.91
2020-08-06,"奈良県",3824329,1875,1.32,0,0.92,1.59
2020-08-06,"和歌山県",2652007,1166,0.96,0,0.62,1.57
2020-08-06,"鳥取県",1244531,466,1.44,0,0,NA
2020-08-06,"島根県",903748,312,0,0,NA,0.06
2020-08-06,"岡山県",4618581,1843,0.91,0,0.69,0.81
2020-08-06,"広島県",9105711,4441,1.06,0,0.57,0.46
2020-08-06,"山口県",4307953,1607,1.54,0,1.36,1.08
2020-08-06,"徳島県",596016,297,1.82,0,0.67,1.39
2020-08-06,"香川県",2571455,1770,4.01,0,1,1.1
2020-08-06,"愛媛県",4176365,2608,1.54,0,0.8,0.5
2020-08-06,"高知県",1686915,991,0.75,0,0.61,9.1
2020-08-06,"福岡県",13015471,5852,1.54,0,0.91,0.88
2020-08-06,"佐賀県",1148491,640,2.31,0,0.79,0.82
2020-08-06,"長崎県",1698649,906,2.74,0,0.49,0.71
2020-08-06,"熊本県",3301092,2011,1.43,0,0.47,1.05
2020-08-06,"大分県",3493427,1641,2.19,0,1.28,1.88
2020-08-06,"宮崎県",1248836,508,1.05,0,0.69,0.95
2020-08-06,"鹿児島県",3679874,1579,0.68,0,0.45,3.48
2020-08-06,"沖縄県",8028749,3161,2.11,0,1.24,0.73
2020-08-07,"北海道",29185980,12094,1.62,0,0.83,0.99
2020-08-07,"青森県",4508492,1517,0,0,NA,0
2020-08-07,"岩手県",3065453,1241,NA,0,0.75,1.34
2020-08-07,"宮城県",11566371,3476,1.15,0,0.3,1.17
2020-08-07,"秋田県",1587664,516,4.01,0,0.55,1.12
2020-08-07,"山形県",3155651,1132,0,0,NA,NA
2020-08-07,"福島県",5177164,2080,1.64,0,1.12,2.12
2020-08-07,"茨城県",9582018,3572,1.73,0,0.89,0.72
2020-08-07,"栃木県",6534418,3213,0.8,0,1.08,0.55
2020-08-07,"群馬県",10482394,2736,1.41,0,2.09,1.36
2020-08-07,"埼玉県",18594681,7453,1.24,0,0.91,0.96
2020-08-07,"千葉県",19104537,6389,1.53,0,0.8,1.11
2020-08-07,"東京都",144065374,49742,1.14,0,0.86,0.94
2020-08-07,"神奈川県",39319622,15491,1.6,0,1.01,1.06
2020-08-07,"新潟県",5653210,2080,0.84,0,0.32,2.01
2020-08-07,"山梨県",1914282,772,2.36,1,0.52,1.74
2020-08-07,"長野県",6780308,3219,1.15,0,0.87,1
2020-08-07,"富山県",2804146,1115,5.18,0,1.07,1.04
2020-08-07,"石川県",4719309,1610,0.93,0,4.96,1.1
2020-08-07,"福井県",1816843,681,1.12,0,0.15,1.64
2020-08-07,"岐阜県",4942935,2090,0.93,0,0.71,0.62
2020-08-07,"静岡県",8236314,3679,0.62,0,0.77,0.74
2020-08-07,"愛知県",27627938,12012,1.04,0,0.62,1.02
2020-08-07,"三重県",5124640,2615,2.33,0,0.86,0.72
2020-08-07,"滋賀県",6260125,2292,3.2,0,0.61,0.97
2020-08-07,"京都府",14850912,5931,0.97,0,0.88,1.22
2020-08-07,"大阪府",51904219,22613,1.12,0,0.9,0.93
2020-08-07,"兵庫県",27606976,13903,1.09,0,0.91,0.96
2020-08-07,"奈良県",4707601,2050,1.45,0,0.95,1.49
2020-08-07,"和歌山県",3361592,1289,0.7,0,0.81,1.61
2020-08-07,"鳥取県",1560598,445,0.69,0,0,NA
2020-08-07,"島根県",1302035,421,0,0,NA,0.06
2020-08-07,"岡山県",5933862,2240,0.95,0,0.67,0.71
2020-08-07,"広島県",12435830,5279,1.13,0,0.57,0.33
2020-08-07,"山口県",7088605,1965,1.54,0,1.42,1
2020-08-07,"徳島県",834105,406,1.64,0,0.9,0.92
2020-08-07,"香川県",3986460,2121,5.54,0,0.49,1.92
2020-08-07,"愛媛県",5329488,2939,1.76,0,0.87,0.46
2020-08-07,"高知県",2468100,1177,1.34,0,0,NA
2020-08-07,"福岡県",19183025,7589,1.44,0,0.9,0.8
2020-08-07,"佐賀県",1455580,692,2.25,0,0.74,0.91
2020-08-07,"長崎県",2333685,1041,2.07,0,0.51,0.59
2020-08-07,"熊本県",4301507,1946,1.04,0,0.46,1.2
2020-08-07,"大分県",3910781,1741,1.64,0,1.23,2.03
2020-08-07,"宮崎県",2248611,840,0.95,0,0.62,1.08
2020-08-07,"鹿児島県",4388937,1919,1.09,0,0.33,4.17
2020-08-07,"沖縄県",8870196,3621,1.75,0,1.19,0.62
2020-08-08,"北海道",34307618,15419,1.39,0,0.87,1.01
2020-08-08,"青森県",5245145,1801,0,0,NA,0
2020-08-08,"岩手県",3335443,1402,NA,0,0.46,2.19
2020-08-08,"宮城県",11777371,3659,1.04,0,0.25,1.83
2020-08-08,"秋田県",1676594,567,7.25,0,0.5,0.88
2020-08-08,"山形県",3447291,1242,0,0,NA,NA
2020-08-08,"福島県",6468952,2324,1.83,0,1.2,1.71
2020-08-08,"茨城県",11567909,4204,1.38,0,0.86,0.76
2020-08-08,"栃木県",9064614,4398,1.06,0,0.65,0.8
2020-08-08,"群馬県",13674328,3624,1.92,0,1.6,1.42
2020-08-08,"埼玉県",23912994,9599,1.16,0,0.84,1.05
2020-08-08,"千葉県",24349056,8702,1.79,0,0.74,1.05
2020-08-08,"東京都",147241885,48426,1.06,0,0.86,0.9
2020-08-08,"神奈川県",49337660,18820,1.59,0,0.94,1.01
2020-08-08,"新潟県",7336777,2688,0.72,0,0.15,4.8
2020-08-08,"山梨県",2813560,1424,2.36,1,0.52,1.74
2020-08-08,"長野県",8471179,4229,0.77,0,1.21,1
2020-08-08,"富山県",3418122,1484,2.69,0,1,0.98
2020-08-08,"石川県",6178832,1968,1.44,0,3.07,1.12
2020-08-08,"福井県",2393936,915,1.12,0,0.15,4.01
2020-08-08,"岐阜県",7213513,3021,0.89,0,0.67,0.56
2020-08-08,"静岡県",11254611,5313,0.62,0,0.77,0.74
2020-08-08,"愛知県",34917324,14516,1.02,0,0.46,1.49
2020-08-08,"三重県",6613197,3310,2.15,0,0.61,1.09
2020-08-08,"滋賀県",9610256,3305,2.62,0,0.58,1.07
2020-08-08,"京都府",19237540,7619,0.97,0,0.88,1.22
2020-08-08,"大阪府",58971948,25587,1.07,0,0.89,0.93
2020-08-08,"兵庫県",37538699,17806,1.12,0,0.86,0.91
2020-08-08,"奈良県",7553614,3228,1.08,0,0.87,1.77
2020-08-08,"和歌山県",5456109,2090,0.35,0,1.53,1.37
2020-08-08,"鳥取県",1938786,596,0.61,0,0,NA
2020-08-08,"島根県",1672367,613,0,0,NA,0.06
2020-08-08,"岡山県",7768668,2997,0.92,0,0.71,0.75
2020-08-08,"広島県",15784084,7217,0.9,0,0.63,0.54
2020-08-08,"山口県",10046154,3016,1.06,0,1,1.69
2020-08-08,"徳島県",976832,469,1.76,0,0.95,0.71
2020-08-08,"香川県",4802927,2512,5.9,0,0.46,1.78
2020-08-08,"愛媛県",6998921,3793,1.09,0,1,0.46
2020-08-08,"高知県",3504457,1604,1.34,0,3.01,0.79
2020-08-08,"福岡県",22827844,8913,1.73,0,0.8,0.77
2020-08-08,"佐賀県",2172257,1008,1.81,0,0.87,0.71
2020-08-08,"長崎県",3256258,1345,1.44,0,0.48,0.48
2020-08-08,"熊本県",6313910,2811,0.84,0,0.53,1.3
2020-08-08,"大分県",5675929,2496,1.34,0,1.28,1.88
2020-08-08,"宮崎県",2748402,1004,1.07,0,0.55,1.2
2020-08-08,"鹿児島県",6311095,2635,0.58,0,0.38,5.12
2020-08-08,"沖縄県",10724181,4124,1.6,0,1.1,0.63
2020-08-09,"北海道",32549623,15436,1.35,0,0.83,1.09
2020-08-09,"青森県",3041151,1343,0,0,NA,0
2020-08-09,"岩手県",3130612,1513,NA,0,0.46,2.19
2020-08-09,"宮城県",11020995,3532,0.76,0,0.22,2.45
2020-08-09,"秋田県",1082160,500,NA,0,0.53,0.55
2020-08-09,"山形県",2973395,1163,0,0,NA,NA
2020-08-09,"福島県",5622110,2391,1.83,0,1.2,1.77
2020-08-09,"茨城県",10762268,4167,0.95,0,0.8,0.95
2020-08-09,"栃木県",8534910,4376,1.28,0,0.68,0.55
2020-08-09,"群馬県",10392895,3119,1.99,0,1.71,1.1
2020-08-09,"埼玉県",22802788,9658,1.04,0,0.87,1
2020-08-09,"千葉県",24985122,9130,1.18,0,0.84,1.03
2020-08-09,"東京都",134544217,46237,1.05,0,0.83,0.91
2020-08-09,"神奈川県",45247542,18808,1.48,0,0.92,0.98
2020-08-09,"新潟県",7065106,2600,0.61,0,0.17,5.18
2020-08-09,"山梨県",2954885,1315,2.36,1,0.52,1.74
2020-08-09,"長野県",8493156,4421,0.66,0,1.15,1.28
2020-08-09,"富山県",3384062,1686,2.95,0,0.64,1.36
2020-08-09,"石川県",6076656,2224,2.74,0,1.78,1.06
2020-08-09,"福井県",2901999,1216,1.19,0,0.15,4.42
2020-08-09,"岐阜県",7505019,3661,0.96,0,0.53,0.67
2020-08-09,"静岡県",10610656,5202,0.62,0,0.77,0.74
2020-08-09,"愛知県",31922760,14388,0.93,0,0.39,1.98
2020-08-09,"三重県",7648640,3866,1.92,0,0.56,1.05
2020-08-09,"滋賀県",9350577,3256,2.42,0,0.55,1.12
2020-08-09,"京都府",20458496,8429,0.97,0,0.88,1.22
2020-08-09,"大阪府",57891800,27006,1.04,0,0.86,0.95
2020-08-09,"兵庫県",39896420,19900,1.06,0,0.86,0.9
2020-08-09,"奈良県",7370080,3225,1.08,0,0.98,1.34
2020-08-09,"和歌山県",4551117,1864,0.39,0,1.28,1.46
2020-08-09,"鳥取県",2054119,706,0.37,0,0,NA
2020-08-09,"島根県",1665526,557,1.64,0,16.47,0.06
2020-08-09,"岡山県",7413263,3285,0.89,0,0.74,0.85
2020-08-09,"広島県",15113670,7445,0.74,0,0.6,0.62
2020-08-09,"山口県",8613268,2667,1.64,0,0.51,2.69
2020-08-09,"徳島県",921011,525,1.57,0,1.05,0.61
2020-08-09,"香川県",5369436,3193,6.25,0,0.43,1.64
2020-08-09,"愛媛県",6544670,4093,0.78,0,1.1,0.61
2020-08-09,"高知県",3340792,1693,1,0,4.99,0.49
2020-08-09,"福岡県",22764779,9360,1.15,0,0.83,0.82
2020-08-09,"佐賀県",2039308,1114,1.7,0,0.77,0.74
2020-08-09,"長崎県",2897423,1464,0.93,0,0.47,0.88
2020-08-09,"熊本県",6701770,3211,0.96,0,0.51,1.14
2020-08-09,"大分県",5290761,2602,1.85,0,0.88,1.75
2020-08-09,"宮崎県",2491051,1042,0.81,0,0.58,1.46
2020-08-09,"鹿児島県",5946296,2677,0.58,0,0.93,1.88
2020-08-09,"沖縄県",8944500,3395,1.57,0,0.86,0.65
2020-08-10,"北海道",24275647,12448,1.04,0,0.83,1.22
2020-08-10,"青森県",2196215,972,0,0,NA,0
2020-08-10,"岩手県",2761988,1300,NA,0,0.75,1.34
2020-08-10,"宮城県",7600669,3017,0.64,0,0.25,2.69
2020-08-10,"秋田県",560593,340,NA,0,0.58,0.37
2020-08-10,"山形県",2042903,891,0,0,NA,NA
2020-08-10,"福島県",4231425,2254,2.19,0,0.92,2.06
2020-08-10,"茨城県",8194550,3459,0.94,0,0.77,0.97
2020-08-10,"栃木県",7661479,4021,1.14,0,0.69,0.55
2020-08-10,"群馬県",6339706,2144,2.01,0,1.54,1.04
2020-08-10,"埼玉県",16946923,7789,0.98,0,0.87,1
2020-08-10,"千葉県",19767028,7716,1.12,0,0.82,1.04
2020-08-10,"東京都",109364410,39710,0.99,0,0.83,0.9
2020-08-10,"神奈川県",35855238,15624,1.38,0,0.95,0.95
2020-08-10,"新潟県",5163007,2122,0.48,0,0.34,2.93
2020-08-10,"山梨県",2201528,1074,1.27,1,0.82,1.45
2020-08-10,"長野県",7853887,4188,0.59,0,1.21,1.64
2020-08-10,"富山県",2371078,1289,2.28,0,0.68,1.36
2020-08-10,"石川県",4633150,1643,3.29,0,1.56,0.99
2020-08-10,"福井県",2078145,1082,0.94,0,0.17,4.8
2020-08-10,"岐阜県",5861618,2962,0.93,0,0.52,0.71
2020-08-10,"静岡県",9611338,5080,0.45,0,1.66,0.5
2020-08-10,"愛知県",26474565,12417,0.84,0,0.68,0.9
2020-08-10,"三重県",6393041,3434,1.71,0,0.52,1.18
2020-08-10,"滋賀県",8040820,2864,1.67,0,0.61,1.1
2020-08-10,"京都府",16463471,6902,0.67,0,1.65,1.01
2020-08-10,"大阪府",48839099,24256,1.06,0,0.81,0.97
