"city","week","infected","newGZ","avg_temp","avg_rainfall","週","mobility","cuminfected","cumGZ","infected_2w","infected_1w","infected_yest","pop","mobility_per","susceptible","SOE"
"大月市",2021-03-22,0.459,2,9.62857142857143,1.78571428571429,"202103_W4",23397,27.579,48,3.329,5.055,3.329,23516,0.994939615580881,23488.421,0
"富士吉田市",2021-03-22,0.332,32,7.3,2.07142857142857,"202103_W4",50244,117.969,223,0.613,3.645,0.613,48331,1.0395812211624,48213.031,0
"富士川町",2021-03-22,0.018,0,10.3714285714286,4.21428571428571,"202103_W4",14759,5.375,32,0.036,0,0.036,14855,0.993537529451363,14849.625,0
"富士河口湖町",2021-03-22,0.182,13,7.3,2.07142857142857,"202103_W4",32452,58.421,149,0.336,0.633,0.336,26562,1.22174535050072,26503.579,0
"小菅村",2021-03-22,0.014,0,10.6285714285714,0.928571428571429,"202103_W4",775,0.81,2,0.101,0.153,0.101,715,1.08391608391608,714.19,0
"山中湖村",2021-03-22,0.04,1,5.71428571428571,4.64285714285714,"202103_W4",9698,11.84,38,0.073,0,0.073,5789,1.67524615650371,5777.16,0
"山梨市",2021-03-22,0.042,7,10.6285714285714,0.928571428571429,"202103_W4",33439,13.913,61,1.071,0,1.071,34357,0.973280554181098,34343.087,0
"市川三郷町",2021-03-22,0.019,0,10.3714285714286,4.21428571428571,"202103_W4",14404,5.691,17,0.038,0,0.038,15604,0.923096641886696,15598.309,0
"忍野村",2021-03-22,0.066,5,5.71428571428571,4.64285714285714,"202103_W4",8883,20.486,21,0.122,0,0.122,9595,0.925794684731631,9574.514,0
"早川町",2021-03-22,0.001,0,10.3714285714286,4.21428571428571,"202103_W4",1683,0.297,4,0.002,0,0.002,1018,1.6532416502947,1017.703,0
"昭和町",2021-03-22,0.025,8,11.7571428571429,1.35714285714286,"202103_W4",27320,12.787,153,0.094,0,0.094,20452,1.33581067866223,20439.213,0
"甲州市",2021-03-22,0.038,2,10.6285714285714,0.928571428571429,"202103_W4",29823,18.089,70,0.076,0,0.076,30990,0.962342691190707,30971.911,0
"甲府市",2021-03-22,2.959,71,11.7571428571429,1.35714285714286,"202103_W4",203321,321.444,717,12.449,1,12.449,187171,1.08628473428042,186849.556,0
"甲斐市",2021-03-22,0.092,10,11.7571428571429,1.35714285714286,"202103_W4",67199,51.701,139,5.348,0,5.348,75522,0.889793702497286,75470.299,0
"笛吹市",2021-03-22,0.353,22,8.81428571428571,4.35714285714286,"202103_W4",70777,60.575,164,4.15,1.722,4.15,68924,1.02688468458012,68863.425,0
"西桂町",2021-03-22,0.029,0,7.3,2.07142857142857,"202103_W4",3964,8.585,9,0.053,0,0.053,4238,0.93534686172723,4229.415,0
"身延町",2021-03-22,0.014,3,10.3714285714286,4.21428571428571,"202103_W4",14765,4.447,10,0.028,0,0.028,11306,1.30594374668318,11301.553,0
"道志村",2021-03-22,0.032,0,9.62857142857143,1.78571428571429,"202103_W4",2472,1.874,8,0.234,0.355,0.234,1652,1.49636803874092,1650.126,0
"都留市",2021-03-22,0.583,4,9.62857142857143,1.78571428571429,"202103_W4",31518,36.38,91,4.226,6.419,4.226,29859,1.05556113734552,29822.62,0
"韮崎市",2021-03-22,0.035,7,9.97142857142857,1.57142857142857,"202103_W4",33727,21.165,54,0.805,0,0.805,29124,1.15804834500755,29102.835,0
"鳴沢村",2021-03-22,0.022,1,7.3,2.07142857142857,"202103_W4",4025,6.636,14,0.07,0,0.07,3133,1.28471113948292,3126.364,0
"上野原市",2021-03-29,7.901,2,14.7857142857143,2.92857142857143,"202104_W1",24375,40.68,42,1.576,3.227,1.576,22799,1.06912583885258,22758.32,0
"中央市",2021-03-29,0,7,16.5142857142857,2.57142857142857,"202104_W1",30734,26.182,64,0.269,0.24,0.269,30978,0.992123442443024,30951.818,0
"丹波山村",2021-03-29,0.116,0,15.4571428571429,2.78571428571429,"202104_W1",581,0.736,5,0.014,0.076,0.014,540,1.07592592592593,539.264,0
"北杜市",2021-03-29,0,2,12.5142857142857,1.85714285714286,"202104_W1",50335,27.06,113,0.481,0.213,0.481,46421,1.08431528833933,46393.94,0
"南アルプス市",2021-03-29,0,8,14.6,2.14285714285714,"202104_W1",66543,55.074,102,7.155,1.973,7.155,71370,0.932366540563262,71314.926,0
"南部町",2021-03-29,0,0,16.1857142857143,4.57142857142857,"202104_W1",7650,2.235,9,0.3,0.018,0.3,7569,1.01070154577883,7566.765,0
"大月市",2021-03-29,5.055,1,14.7857142857143,2.92857142857143,"202104_W1",24157,32.634,49,0.594,3.329,0.594,23516,1.02725803708114,23483.366,0
"富士吉田市",2021-03-29,3.645,7,11.7857142857143,2.5,"202104_W1",50558,121.614,230,0.99,0.613,0.99,48331,1.04607808652832,48209.386,0
"富士川町",2021-03-29,0,4,15.4428571428571,3.57142857142857,"202104_W1",14060,5.375,36,0.59,0.036,0.59,14855,0.946482665769101,14849.625,0
"富士河口湖町",2021-03-29,0.633,9,11.7857142857143,2.5,"202104_W1",32881,59.054,158,0.544,0.336,0.544,26562,1.2378962427528,26502.946,0
"小菅村",2021-03-29,0.153,0,15.4571428571429,2.78571428571429,"202104_W1",725,0.963,2,0.018,0.101,0.018,715,1.01398601398601,714.037,0
"山中湖村",2021-03-29,0,0,10.6714285714286,5.28571428571429,"202104_W1",9558,11.84,38,0.118,0.073,0.118,5789,1.65106235964761,5777.16,0
"山梨市",2021-03-29,0,5,15.4571428571429,2.78571428571429,"202104_W1",33380,13.913,66,0.256,1.071,0.256,34357,0.971563291323457,34343.087,0
"市川三郷町",2021-03-29,0,2,15.4428571428571,3.57142857142857,"202104_W1",13588,5.691,19,0.722,0.038,0.722,15604,0.870802358369649,15598.309,0
"忍野村",2021-03-29,0,0,10.6714285714286,5.28571428571429,"202104_W1",8628,20.486,21,0.196,0.122,0.196,9595,0.89921834288692,9574.514,0
"早川町",2021-03-29,0,0,15.4428571428571,3.57142857142857,"202104_W1",1792,0.297,4,0.04,0.002,0.04,1018,1.76031434184676,1017.703,0
"昭和町",2021-03-29,0,6,16.5142857142857,2.57142857142857,"202104_W1",27428,12.787,159,1.47,0.094,1.47,20452,1.34109133581068,20439.213,0
"甲州市",2021-03-29,0,1,15.4571428571429,2.78571428571429,"202104_W1",30884,18.089,71,0.433,0.076,0.433,30990,0.996579541787673,30971.911,0
"甲府市",2021-03-29,1,33,16.5142857142857,2.57142857142857,"202104_W1",201279,322.444,750,14.831,12.449,14.831,187171,1.07537492453425,186848.556,0
"甲斐市",2021-03-29,0,7,16.5142857142857,2.57142857142857,"202104_W1",65951,51.701,146,8.869,5.348,8.869,75522,0.873268716400519,75470.299,0
"笛吹市",2021-03-29,1.722,4,13.8142857142857,3.35714285714286,"202104_W1",71939,62.297,168,1.513,4.15,1.513,68924,1.04374383378794,68861.703,0
"西桂町",2021-03-29,0,1,11.7857142857143,2.5,"202104_W1",3856,8.585,10,0.086,0.053,0.086,4238,0.909863142991977,4229.415,0
"身延町",2021-03-29,0,2,15.4428571428571,3.57142857142857,"202104_W1",13960,4.447,12,0.45,0.028,0.45,11306,1.23474261454095,11301.553,0
"道志村",2021-03-29,0.355,0,14.7857142857143,2.92857142857143,"202104_W1",2379,2.229,8,0.042,0.234,0.042,1652,1.44007263922518,1649.771,0
"都留市",2021-03-29,6.419,4,14.7857142857143,2.92857142857143,"202104_W1",33090,42.799,95,0.756,4.226,0.756,29859,1.10820858032754,29816.201,0
"韮崎市",2021-03-29,0,2,14.6,2.14285714285714,"202104_W1",33782,21.165,56,0.62,0.805,0.62,29124,1.15993682186513,29102.835,0
"鳴沢村",2021-03-29,0,0,11.7857142857143,2.5,"202104_W1",4352,6.636,14,0.064,0.07,0.064,3133,1.38908394510054,3126.364,0
"上野原市",2021-04-05,3.227,6,9.72857142857143,0.714285714285714,"202104_W2",24880,43.907,48,0.316,1.576,0.316,22799,1.09127593315496,22755.093,0
"中央市",2021-04-05,0.24,4,12.4142857142857,0,"202104_W2",31121,26.422,68,0.609,0.269,0.609,30978,1.00461617922397,30951.578,0
"丹波山村",2021-04-05,0.076,0,11.2285714285714,0.142857142857143,"202104_W2",814,0.812,5,0.008,0.014,0.008,540,1.50740740740741,539.188,0
"北杜市",2021-04-05,0.213,9,7.91428571428571,0,"202104_W2",49089,27.273,122,3.459,0.481,3.459,46421,1.05747398806575,46393.727,0
"南アルプス市",2021-04-05,1.973,6,10.8857142857143,0.0714285714285714,"202104_W2",65034,57.047,108,19.285,7.155,19.285,71370,0.911223203026482,71312.953,0
"南部町",2021-04-05,0.018,2,12.1428571428571,1.5,"202104_W2",7604,2.253,11,0.522,0.3,0.522,7569,1.00462412471925,7566.747,0
"大月市",2021-04-05,3.329,2,9.72857142857143,0.714285714285714,"202104_W2",23239,35.963,51,0.326,0.594,0.326,23516,0.988220785847933,23480.037,0
"富士吉田市",2021-04-05,0.613,9,6.92857142857143,1.28571428571429,"202104_W2",50089,122.227,239,4.524,0.99,4.524,48331,1.03637416978751,48208.773,0
"富士川町",2021-04-05,0.036,5,11.4428571428571,0.357142857142857,"202104_W2",13860,5.411,41,1.025,0.59,1.025,14855,0.933019185459441,14849.589,0
"富士河口湖町",2021-04-05,0.336,7,6.92857142857143,1.28571428571429,"202104_W2",31487,59.39,165,1.936,0.544,1.936,26562,1.18541525487539,26502.61,0
"小菅村",2021-04-05,0.101,0,11.2285714285714,0.142857142857143,"202104_W2",976,1.064,2,0.01,0.018,0.01,715,1.36503496503497,713.936,0
"山中湖村",2021-04-05,0.073,9,5.77142857142857,2.35714285714286,"202104_W2",9806,11.913,47,0.422,0.118,0.422,5789,1.69390222836414,5777.087,0
"山梨市",2021-04-05,1.071,0,11.2285714285714,0.142857142857143,"202104_W2",34353,14.984,66,1.042,0.256,1.042,34357,0.999883575399482,34342.016,0
"市川三郷町",2021-04-05,0.038,4,11.4428571428571,0.357142857142857,"202104_W2",13777,5.729,23,1.077,0.722,1.077,15604,0.882914637272494,15598.271,0
"忍野村",2021-04-05,0.122,0,5.77142857142857,2.35714285714286,"202104_W2",9122,20.608,21,0.699,0.196,0.699,9595,0.950703491401772,9574.392,0
"早川町",2021-04-05,0.002,0,11.4428571428571,0.357142857142857,"202104_W2",1314,0.299,4,0.07,0.04,0.07,1018,1.29076620825147,1017.701,0
"昭和町",2021-04-05,0.094,13,12.4142857142857,0,"202104_W2",26631,12.881,172,0.425,1.47,0.425,20452,1.3021220418541,20439.119,0
"甲州市",2021-04-05,0.076,5,11.2285714285714,0.142857142857143,"202104_W2",30930,18.165,76,0.038,0.433,0.038,30990,0.998063891577928,30971.835,0
"甲府市",2021-04-05,12.449,77,12.4142857142857,0,"202104_W2",202376,334.893,827,20.031,14.831,20.031,187171,1.08123587521571,186836.107,0
"甲斐市",2021-04-05,5.348,3,12.4142857142857,0,"202104_W2",66225,57.049,149,5.29,8.869,5.29,75522,0.876896798283944,75464.951,0
"笛吹市",2021-04-05,4.15,26,9.21428571428571,0.285714285714286,"202104_W2",70241,66.447,194,2.844,1.513,2.844,68924,1.01910800301782,68857.553,0
"西桂町",2021-04-05,0.053,3,6.92857142857143,1.28571428571429,"202104_W2",3685,8.638,13,0.308,0.086,0.308,4238,0.869513921661161,4229.362,0
"身延町",2021-04-05,0.028,4,11.4428571428571,0.357142857142857,"202104_W2",14301,4.475,16,0.781,0.45,0.781,11306,1.26490359101362,11301.525,0
"道志村",2021-04-05,0.234,1,9.72857142857143,0.714285714285714,"202104_W2",2068,2.463,9,0.023,0.042,0.023,1652,1.25181598062954,1649.537,0
"都留市",2021-04-05,4.226,2,9.72857142857143,0.714285714285714,"202104_W2",31936,47.025,97,0.414,0.756,0.414,29859,1.06956026658629,29811.975,0
"韮崎市",2021-04-05,0.805,3,10.8857142857143,0.0714285714285714,"202104_W2",32841,21.97,59,2.288,0.62,2.288,29124,1.12762669962917,29102.03,0
"鳴沢村",2021-04-05,0.07,0,6.92857142857143,1.28571428571429,"202104_W2",3387,6.706,14,0.228,0.064,0.228,3133,1.08107245451644,3126.294,0
"上野原市",2021-04-12,1.576,5,11.5714285714286,6.71428571428571,"202104_W3",24373,45.483,53,0.445,0.316,0.445,22799,1.06903811570683,22753.517,0
"中央市",2021-04-12,0.269,4,13.5714285714286,3.71428571428571,"202104_W3",31110,26.691,72,1.105,0.609,1.105,30978,1.00426108851443,30951.309,0
"丹波山村",2021-04-12,0.014,0,13,2.85714285714286,"202104_W3",781,0.826,5,0.011,0.008,0.011,540,1.4462962962963,539.174,0
"北杜市",2021-04-12,0.481,16,8.85714285714286,3.35714285714286,"202104_W3",47357,27.754,138,2.157,3.459,2.157,46421,1.02016328816699,46393.246,0
"南アルプス市",2021-04-12,7.155,17,11.8428571428571,4.5,"202104_W3",65963,64.202,125,24.436,19.285,24.436,71370,0.924239876698893,71305.798,0
"南部町",2021-04-12,0.3,2,13.1,11.1428571428571,"202104_W3",7497,2.553,13,0.611,0.522,0.611,7569,0.990487514863258,7566.447,0
"大月市",2021-04-12,0.594,3,11.5714285714286,6.71428571428571,"202104_W3",23492,36.557,54,0.459,0.326,0.459,23516,0.998979418268413,23479.443,0
"富士吉田市",2021-04-12,0.99,10,9.2,5.57142857142857,"202104_W3",48962,123.217,249,3.332,4.524,3.332,48331,1.01305580269392,48207.783,0
"富士川町",2021-04-12,0.59,2,12.7,5.92857142857143,"202104_W3",13668,6.001,43,1.198,1.025,1.198,14855,0.920094244362168,14848.999,0
"富士河口湖町",2021-04-12,0.544,11,9.2,5.57142857142857,"202104_W3",29130,59.934,176,0.182,1.936,0.182,26562,1.09667946690761,26502.066,0
"小菅村",2021-04-12,0.018,0,13,2.85714285714286,"202104_W3",895,1.082,2,0.014,0.01,0.014,715,1.25174825174825,713.918,0
"山中湖村",2021-04-12,0.118,3,8.32857142857143,11.4285714285714,"202104_W3",9095,12.031,50,0.04,0.422,0.04,5789,1.57108308861634,5776.969,0
"山梨市",2021-04-12,0.256,6,13,2.85714285714286,"202104_W3",33388,15.24,72,4.298,1.042,4.298,34357,0.971796140524493,34341.76,0
"市川三郷町",2021-04-12,0.722,3,12.7,5.92857142857143,"202104_W3",14180,6.451,26,1.259,1.077,1.259,15604,0.908741348372212,15597.549,0
"忍野村",2021-04-12,0.196,4,8.32857142857143,11.4285714285714,"202104_W3",9233,20.804,25,0.066,0.699,0.066,9595,0.962272016675352,9574.196,0
"早川町",2021-04-12,0.04,0,12.7,5.92857142857143,"202104_W3",1738,0.339,4,0.081,0.07,0.081,1018,1.70726915520629,1017.661,0
"昭和町",2021-04-12,1.47,8,13.5714285714286,3.71428571428571,"202104_W3",26419,14.351,180,0.737,0.425,0.737,20452,1.29175630745159,20437.649,0
"甲州市",2021-04-12,0.433,9,13,2.85714285714286,"202104_W3",29575,18.598,85,1.269,0.038,1.269,30990,0.954340109712811,30971.402,0
"甲府市",2021-04-12,14.831,44,13.5714285714286,3.71428571428571,"202104_W3",202748,349.724,871,23.365,20.031,23.365,187171,1.08322336259356,186821.276,0
"甲斐市",2021-04-12,8.869,16,13.5714285714286,3.71428571428571,"202104_W3",67122,65.918,165,2.256,5.29,2.256,75522,0.888774132040995,75456.082,0
"笛吹市",2021-04-12,1.513,16,10.7,6,"202104_W3",70163,67.96,210,4.866,2.844,4.866,68924,1.01797632174569,68856.04,0
"西桂町",2021-04-12,0.086,0,9.2,5.57142857142857,"202104_W3",4028,8.724,13,0.029,0.308,0.029,4238,0.950448324681454,4229.276,0
"身延町",2021-04-12,0.45,3,12.7,5.92857142857143,"202104_W3",13435,4.925,19,1.049,0.781,1.049,11306,1.18830709357863,11301.075,0
"道志村",2021-04-12,0.042,0,11.5714285714286,6.71428571428571,"202104_W3",1438,2.505,9,0.032,0.023,0.032,1652,0.87046004842615,1649.495,0
"都留市",2021-04-12,0.756,8,11.5714285714286,6.71428571428571,"202104_W3",32503,47.781,105,0.583,0.414,0.583,29859,1.08854951605881,29811.219,0
"韮崎市",2021-04-12,0.62,11,11.8428571428571,4.5,"202104_W3",32763,22.59,70,0.098,2.288,0.098,29124,1.1249484960857,29101.41,0
"鳴沢村",2021-04-12,0.064,0,9.2,5.57142857142857,"202104_W3",3634,6.77,14,0.022,0.228,0.022,3133,1.1599106287903,3126.23,0
"上野原市",2021-04-19,0.316,5,13.6142857142857,0,"202104_W4",24168,45.799,58,NA,0.445,NA,22799,1.06004649326725,22753.201,0
"中央市",2021-04-19,0.609,5,15.9857142857143,0,"202104_W4",30986,27.3,77,NA,1.105,NA,30978,1.00025824778875,30950.7,0
"丹波山村",2021-04-19,0.008,0,15.2285714285714,0,"202104_W4",1098,0.834,5,NA,0.011,NA,540,2.03333333333333,539.166,0
"北杜市",2021-04-19,3.459,23,12.1857142857143,0,"202104_W4",47138,31.213,161,NA,2.157,NA,46421,1.01544559574331,46389.787,0
"南アルプス市",2021-04-19,19.285,4,14.6142857142857,0,"202104_W4",65340,83.487,129,NA,24.436,NA,71370,0.915510718789407,71286.513,0
"南部町",2021-04-19,0.522,2,14.9857142857143,0,"202104_W4",7289,3.075,15,NA,0.611,NA,7569,0.963007002246003,7565.925,0
"大月市",2021-04-19,0.326,2,13.6142857142857,0,"202104_W4",22728,36.883,56,NA,0.459,NA,23516,0.966490899812893,23479.117,0
"富士吉田市",2021-04-19,4.524,9,11.5571428571429,0.142857142857143,"202104_W4",51439,127.741,258,NA,3.332,NA,48331,1.06430655273013,48203.259,0
"富士川町",2021-04-19,1.025,4,13.7857142857143,0,"202104_W4",14314,7.026,47,NA,1.198,NA,14855,0.96358128576237,14847.974,0
"富士河口湖町",2021-04-19,1.936,10,11.5571428571429,0.142857142857143,"202104_W4",32927,61.87,186,NA,0.182,NA,26562,1.23962804005722,26500.13,0
"小菅村",2021-04-19,0.01,1,15.2285714285714,0,"202104_W4",1100,1.092,3,NA,0.014,NA,715,1.53846153846154,713.908,0
"山中湖村",2021-04-19,0.422,7,9.71428571428571,0.5,"202104_W4",9518,12.453,57,NA,0.04,NA,5789,1.64415270340301,5776.547,0
"山梨市",2021-04-19,1.042,4,15.2285714285714,0,"202104_W4",33395,16.282,76,NA,4.298,NA,34357,0.971999883575399,34340.718,0
"市川三郷町",2021-04-19,1.077,0,13.7857142857143,0,"202104_W4",14032,7.528,26,NA,1.259,NA,15604,0.899256600871571,15596.472,0
"忍野村",2021-04-19,0.699,0,9.71428571428571,0.5,"202104_W4",8951,21.503,25,NA,0.066,NA,9595,0.932881709223554,9573.497,0
"早川町",2021-04-19,0.07,0,13.7857142857143,0,"202104_W4",1750,0.409,4,NA,0.081,NA,1018,1.71905697445973,1017.591,0
"昭和町",2021-04-19,0.425,5,15.9857142857143,0,"202104_W4",27149,14.776,185,NA,0.737,NA,20452,1.3274496381772,20437.224,0
"甲州市",2021-04-19,0.038,5,15.2285714285714,0,"202104_W4",30732,18.636,90,NA,1.269,NA,30990,0.991674733785092,30971.364,0
"甲府市",2021-04-19,20.031,36,15.9857142857143,0,"202104_W4",203803,369.755,907,NA,23.365,NA,187171,1.08885991953882,186801.245,0
"甲斐市",2021-04-19,5.29,5,15.9857142857143,0,"202104_W4",65648,71.208,170,NA,2.256,NA,75522,0.869256640449141,75450.792,0
"笛吹市",2021-04-19,2.844,17,13.0857142857143,0,"202104_W4",70132,70.804,227,NA,4.866,NA,68924,1.01752655098369,68853.196,0
"西桂町",2021-04-19,0.308,1,11.5571428571429,0.142857142857143,"202104_W4",3747,9.032,14,NA,0.029,NA,4238,0.884143463898065,4228.968,0
"身延町",2021-04-19,0.781,0,13.7857142857143,0,"202104_W4",14443,5.706,19,NA,1.049,NA,11306,1.27746329382629,11300.294,0
"道志村",2021-04-19,0.023,1,13.6142857142857,0,"202104_W4",2798,2.528,10,NA,0.032,NA,1652,1.69370460048426,1649.472,0
"都留市",2021-04-19,0.414,3,13.6142857142857,0,"202104_W4",32318,48.195,108,NA,0.583,NA,29859,1.08235372919388,29810.805,0
"韮崎市",2021-04-19,2.288,4,14.6142857142857,0,"202104_W4",32561,24.878,74,NA,0.098,NA,29124,1.11801263562697,29099.122,0
"鳴沢村",2021-04-19,0.228,0,11.5571428571429,0.142857142857143,"202104_W4",4251,6.998,14,NA,0.022,NA,3133,1.35684647302905,3126.002,0
"上野原市",2021-04-26,0.445,0,14.02,4.1,"202104_W5",24406,46.244,58,NA,NA,NA,22799,1.07048554761174,22752.756,0
"中央市",2021-04-26,1.105,0,15.34,5.2,"202104_W5",31294,28.405,77,NA,NA,NA,30978,1.01020078765576,30949.595,0
"丹波山村",2021-04-26,0.011,0,14.42,5.5,"202104_W5",869,0.845,5,NA,NA,NA,540,1.60925925925926,539.155,0
"北杜市",2021-04-26,2.157,11,10.78,3,"202104_W5",55140,33.37,172,NA,NA,NA,46421,1.18782447599147,46387.63,0
"南アルプス市",2021-04-26,24.436,0,13.62,2.5,"202104_W5",65911,107.923,129,NA,NA,NA,71370,0.923511279248984,71262.077,0
"南部町",2021-04-26,0.611,0,15.28,13.2,"202104_W5",8113,3.686,15,NA,NA,NA,7569,1.07187210992205,7565.314,0
"大月市",2021-04-26,0.459,3,14.02,4.1,"202104_W5",24436,37.342,59,NA,NA,NA,23516,1.03912229971084,23478.658,0
"富士吉田市",2021-04-26,3.332,8,11.24,7.4,"202104_W5",51686,131.073,266,NA,NA,NA,48331,1.06941714427593,48199.927,0
"富士川町",2021-04-26,1.198,1,14.4,6,"202104_W5",14213,8.224,48,NA,NA,NA,14855,0.956782228205991,14846.776,0
"富士河口湖町",2021-04-26,0.182,7,11.24,7.4,"202104_W5",37637,62.052,193,NA,NA,NA,26562,1.41694902492282,26499.948,0
"小菅村",2021-04-26,0.014,0,14.42,5.5,"202104_W5",1238,1.106,3,NA,NA,NA,715,1.73146853146853,713.894,0
"山中湖村",2021-04-26,0.04,4,10.06,9.4,"202104_W5",11837,12.493,61,NA,NA,NA,5789,2.0447400241838,5776.507,0
"山梨市",2021-04-26,4.298,3,14.42,5.5,"202104_W5",34442,20.58,79,NA,NA,NA,34357,1.00247402276101,34336.42,0
"市川三郷町",2021-04-26,1.259,0,14.4,6,"202104_W5",14657,8.787,26,NA,NA,NA,15604,0.939310433222251,15595.213,0
"忍野村",2021-04-26,0.066,0,10.06,9.4,"202104_W5",8075,21.569,25,NA,NA,NA,9595,0.841584158415842,9573.431,0
"早川町",2021-04-26,0.081,0,14.4,6,"202104_W5",1599,0.49,4,NA,NA,NA,1018,1.57072691552063,1017.51,0
"昭和町",2021-04-26,0.737,3,15.34,5.2,"202104_W5",27255,15.513,188,NA,NA,NA,20452,1.33263250537845,20436.487,0
"甲州市",2021-04-26,1.269,4,14.42,5.5,"202104_W5",31217,19.905,94,NA,NA,NA,30990,1.00732494353017,30970.095,0
"甲府市",2021-04-26,23.365,23,15.34,5.2,"202104_W5",201251,393.12,930,NA,NA,NA,187171,1.07522532871011,186777.88,0
"甲斐市",2021-04-26,2.256,8,15.34,5.2,"202104_W5",68267,73.464,178,NA,NA,NA,75522,0.903935277137788,75448.536,0
"笛吹市",2021-04-26,4.866,4,12.34,7.6,"202104_W5",72668,75.67,231,NA,NA,NA,68924,1.05432070106204,68848.33,0
"西桂町",2021-04-26,0.029,0,11.24,7.4,"202104_W5",4252,9.061,14,NA,NA,NA,4238,1.00330344502124,4228.939,0
"身延町",2021-04-26,1.049,2,14.4,6,"202104_W5",13662,6.755,21,NA,NA,NA,11306,1.20838492835662,11299.245,0
"道志村",2021-04-26,0.032,0,14.02,4.1,"202104_W5",3454,2.56,10,NA,NA,NA,1652,2.090799031477,1649.44,0
"都留市",2021-04-26,0.583,2,14.02,4.1,"202104_W5",32769,48.778,110,NA,NA,NA,29859,1.09745805284839,29810.222,0
